Configuration	Term	J	g	Level (cm-1)
"1s2"	"1S"	"0"	1	" 0"	
"1s.2s"	"3S"	"1"	3	"[14835945]"	
"1s.2p"	"3P*"	"0"	1	"[14949760]"	
"1s.2p"	"3P*"	"1"	3	"[14951545]"	
"1s.2p"	"3P*"	"2"	5	"[14958691]"	
"1s.2s"	"1S"	"0"	1	"[14958753]"	
"1s.2p"	"1P*"	"1"	3	"[15042040]"	
"1s.3s"	"3S"	"1"	3	"[17546734]"	
"1s.3p"	"3P*"	"0"	1	"[17578029]"	
"1s.3p"	"3P*"	"1"	3	"[17578568]"	
"1s.3s"	"1S"	"0"	1	"[17579166]"	
"1s.3p"	"3P*"	"2"	5	"[17580689]"	
"1s.3d"	"3D"	"1"	3	"[17598002]"	
"1s.3d"	"3D"	"2"	5	"[17598031]"	
"1s.3d"	"3D"	"3"	7	"[17598849]"	
"1s.3d"	"1D"	"2"	5	"[17599605]"	
"1s.3p"	"1P*"	"1"	3	"[17603422]"	
"1s.4s"	"3S"	"1"	3	"[18479389]"	
"1s.4p"	"3P*"	"0"	1	"[18492307]"	
"1s.4s"	"1S"	"0"	1	"[18492532]"	
"1s.4p"	"3P*"	"1"	3	"[18492537]"	
"1s.4p"	"3P*"	"2"	5	"[18493430]"	
"1s.4d"	"3D"	"2"	5	"[18500576]"	
"1s.4d"	"3D"	"1"	3	"[18500576]"	
"1s.4d"	"3D"	"3"	7	"[18500926]"	
"1s.4d"	"1D"	"2"	5	"[18501245]"	
"1s.4f"	"1F*"	"3"	7	"[18501452]"	
"1s.4f"	"3F*"	"4"	9	"[18501452]"	
"1s.4f"	"3F*"	"3"	7	"[18501452]"	
"1s.4f"	"3F*"	"2"	5	"[18501452]"	
"1s.4p"	"1P*"	"1"	3	"[18502736]"	
"1s.5s"	"3S"	"1"	3	"[18907613]"	
"1s.5p"	"3P*"	"0"	1	"[18914144]"	
"1s.5s"	"1S"	"0"	1	"[18914246]"	
"1s.5p"	"3P*"	"1"	3	"[18914262]"	
"1s.5p"	"3P*"	"2"	5	"[18914719]"	
"1s.5d"	"3D"	"2"	5	"[18918351]"	
"1s.5d"	"3D"	"1"	3	"[18918351]"	
"1s.5d"	"3D"	"3"	7	"[18918530]"	
"1s.5d"	"1D"	"2"	5	"[18918694]"	
"1s.5f"	"1F*"	"3"	7	"[18918801]"	
"1s.5f"	"3F*"	"4"	9	"[18918801]"	
"1s.5f"	"3F*"	"3"	7	"[18918801]"	
"1s.5f"	"3F*"	"2"	5	"[18918801]"	
"1s.5g"	"1G"	"4"	9	"[18918894]"	
"1s.5g"	"3G"	"5"	11	"[18918894]"	
"1s.5g"	"3G"	"4"	9	"[18918894]"	
"1s.5g"	"3G"	"3"	7	"[18918894]"	
"1s.5p"	"1P*"	"1"	3	"[18919421]"	
"1s.6s"	"3S"	"1"	3	"[19139084]"	
"1s.6p"	"3P*"	"0"	1	"[19142846]"	
"1s.6s"	"1S"	"0"	1	"[19142875]"	
"1s.6p"	"3P*"	"1"	3	"[19142915]"	
"1s.6p"	"3P*"	"2"	5	"[19143179]"	
"1s.6d"	"3D"	"2"	5	"[19145268]"	
"1s.6d"	"3D"	"1"	3	"[19145268]"	
"1s.6d"	"3D"	"3"	7	"[19145372]"	
"1s.6d"	"1D"	"2"	5	"[19145467]"	
"1s.6f"	"3F*"	"4"	9	"[19145529]"	
"1s.6f"	"1F*"	"3"	7	"[19145529]"	
"1s.6f"	"3F*"	"3"	7	"[19145529]"	
"1s.6f"	"3F*"	"2"	5	"[19145529]"	
"1s.6g"	"1G"	"4"	9	"[19145579]"	
"1s.6g"	"3G"	"5"	11	"[19145579]"	
"1s.6g"	"3G"	"4"	9	"[19145579]"	
"1s.6g"	"3G"	"3"	7	"[19145579]"	
"1s.6h"	"1H*"	"5"	11	"[19145610]"	
"1s.6h"	"3H*"	"6"	13	"[19145610]"	
"1s.6h"	"3H*"	"5"	11	"[19145610]"	
"1s.6h"	"3H*"	"4"	9	"[19145610]"	
"1s.6p"	"1P*"	"1"	3	"[19145877]"	
"1s.7s"	"3S"	"1"	3	"[19278195]"	
"1s.7p"	"3P*"	"0"	1	"[19280555]"	
"1s.7s"	"1S"	"0"	1	"[19280567]"	
"1s.7p"	"3P*"	"1"	3	"[19280598]"	
"1s.7p"	"3P*"	"2"	5	"[19280764]"	
"1s.7p"	"1P*"	"1"	3	"[19282456]"	
"1s.8s"	"3S"	"1"	3	"[19368266]"	
"1s.8p"	"3P*"	"0"	1	"[19369843]"	
"1s.8s"	"1S"	"0"	1	"[19369848]"	
"1s.8p"	"3P*"	"1"	3	"[19369872]"	
"1s.8p"	"3P*"	"2"	5	"[19369984]"	
"1s.8p"	"1P*"	"1"	3	"[19371113]"	
"1s.9s"	"3S"	"1"	3	"[19429907]"	
"1s.9p"	"3P*"	"0"	1	"[19431012]"	
"1s.9s"	"1S"	"0"	1	"[19431014]"	
"1s.9p"	"3P*"	"1"	3	"[19431033]"	
"1s.9p"	"3P*"	"2"	5	"[19431111]"	
"1s.9p"	"1P*"	"1"	3	"[19431902]"	
"1s.10s"	"3S"	"1"	3	"[19473934]"	
"1s.10p"	"3P*"	"0"	1	"[19474739]"	
"1s.10s"	"1S"	"0"	1	"[19474740]"	
"1s.10p"	"3P*"	"1"	3	"[19474754]"	
"1s.10p"	"3P*"	"2"	5	"[19474811]"	
"1s.10p"	"1P*"	"1"	3	"[19475387]"	
"Si XIV (1s 2S<1/2>)"	"Limit"	"---"		"(19661038.9)"	
"2s2"	"1S"	"0"	1	"[30812900]"	
"2s.2p"	"3P*"	"0"	1	"[30839900]"	
"2s.2p"	"3P*"	"1"	3	"[30843900]"	
"2s.2p"	"3P*"	"2"	5	"[30853000]"	
"2p2"	"3P"	"0"	1	"[30942600]"	
"2p2"	"3P"	"1"	3	"[30947300]"	
"2p2"	"3P"	"2"	5	"[30954800]"	
"2p2"	"1D"	"2"	5	"[31007100]"	
"2s.2p"	"1P*"	"1"	3	"[31014400]"	
"2p2"	"1S"	"0"	1	"[31177700]"	
"Si XIV .2p.(2P*<1/2>)"	"Limit"	"---"		"[35826800]"	
