Configuration	Term	J	g	Level (cm-1)
"3s2.3p"	"2P*"	"1/2"	2	" 0.000"	
"3s2.3p"	"2P*"	"3/2"	4	" 112.061"	
"3s2.4s"	"2S"	"1/2"	2	" 25347.756"	
"3s.3p2"	"4P"	"1/2"	2	" 29020.41"	
"3s.3p2"	"4P"	"3/2"	4	" 29066.96"	
"3s.3p2"	"4P"	"5/2"	6	" 29142.78"	
"3s2.3d"	"2D"	"3/2"	4	" 32435.453"	
"3s2.3d"	"2D"	"5/2"	6	" 32436.796"	
"3s2.4p"	"2P*"	"1/2"	2	" 32949.807"	
"3s2.4p"	"2P*"	"3/2"	4	" 32965.639"	
"3s2.5s"	"2S"	"1/2"	2	" 37689.407"	
"3s2.nd"	"y 2D"	"3/2"	4	" 38929.413"	
"3s2.nd"	"y 2D"	"5/2"	6	" 38933.968"	
"3s2.5p"	"2P*"	"1/2"	2	" 40271.978"	
"3s2.5p"	"2P*"	"3/2"	4	" 40277.883"	
"3s2.4f"	"2F*"	"5/2"	6	" 41319.390"	
"3s2.4f"	"2F*"	"7/2"	8	" 41319.398"	
"3s2.6s"	"2S"	"1/2"	2	" 42144.411"	
"3s2.4d"	"2D"	"3/2"	4	" 42233.742"	
"3s2.4d"	"2D"	"5/2"	6	" 42237.783"	
"3s2.6p"	"2P*"	"1/2"	2	" 43335.024"	
"3s2.6p"	"2P*"	"3/2"	4	" 43337.889"	
"3s2.5f"	"2F*"	"5/2"	6	" 43831.101"	
"3s2.5f"	"2F*"	"7/2"	8	" 43831.105"	
"3s2.5g"	"2G"	"7/2"	8	" 43875.749"	
"3s2.5g"	"2G"	"9/2"	10	" 43875.749"	
"3s2.5d"	"2D"	"3/2"	4	" 44166.398"	
"3s2.5d"	"2D"	"5/2"	6	" 44168.847"	
"3s2.7s"	"2S"	"1/2"	2	" 44273.133"	
"3s2.7p"	"2P*"	"1/2"	2	" 44919.666"	
"3s2.7p"	"2P*"	"3/2"	4	" 44921.287"	
"3s2.6f"	"2F*"	"5/2"	6	" 45194.681"	
"3s2.6f"	"2F*"	"7/2"	8	" 45194.681"	
"3s2.6g"	"2G"	"7/2"	8	" 45221.718"	
"3s2.6g"	"2G"	"9/2"	10	" 45221.718"	
"3s2.6d"	"2D"	"3/2"	4	" 45344.165"	
"3s2.6d"	"2D"	"5/2"	6	" 45345.594"	
"3s2.8s"	"2S"	"1/2"	2	" 45457.244"	
"3s2.7f"	"2F*"	"5/2"	6	" 46015.774"	
"3s2.7f"	"2F*"	"7/2"	8	" 46015.774"	
"3s2.7g"	"2G"	"7/2"	8	" 46033.271"	
"3s2.7g"	"2G"	"9/2"	10	" 46033.271"	
"3s2.7h"	"2H*"	"9/2"	10	" 46037.093"	
"3s2.7h"	"2H*"	"11/2"	12	" 46037.093"	
