Configuration	Term	J	g	Level (cm-1)
"5s2"	"1S"	"0"	1	" 0.000000000"	
"5s.5p"	"3P*"	"0"	1	" 42275.995245348"	
"5s.5p"	"3P*"	"1"	3	" 43350.5817"	
"5s.5p"	"3P*"	"2"	5	" 45829.256"	
"5s.5p"	"1P*"	"1"	3	" 63038.546"	
"5s.6s"	"3S"	"1"	3	" 93923.884"	
"5s.6s"	"1S"	"0"	1	" 97030.212"	
"5s.5d"	"1D"	"2"	5	" 97628.436"	
"5p2"	"3P"	"0"	1	" 101608.06"	
"5s.5d"	"3D"	"1"	3	" 102088.72"	
"5s.5d"	"3D"	"2"	5	" 102174.69"	
"5s.5d"	"3D"	"3"	7	" 102308.397"	
"5p2"	"3P"	"1"	3	" 103249.39"	
"5p2"	"3P"	"2"	5	" 105565.283"	
"5s.6p"	"3P*"	"0"	1	" 107662.707"	
"5s.6p"	"3P*"	"1"	3	" 107841.992"	
"5s.6p"	"3P*"	"2"	5	" 108430.337"	
"5s.6p"	"1P*"	"1"	3	" 109780.221"	
"5p2"	"1D"	"2"	5	" 113884.919"	
"5p2"	"1S"	"0"	1	" 121289.53"	
"5s.7s"	"3S"	"1"	3	" 121442.541"	
"5s.7s"	"1S"	"0"	1	" 123372.848"	
"5s.4f"	"3F*"	"2"	5	" 123642.95"	
"5s.4f"	"3F*"	"3"	7	" 123648.096"	
"5s.4f"	"3F*"	"4"	9	" 123664.85"	
"5s.4f"	"1F*"	"3"	7	" 123699.170"	
"5s.6d"	"3D"	"1"	3	" 124742.729"	
"5s.6d"	"3D"	"2"	5	" 124776.714"	
"5s.6d"	"3D"	"3"	7	" 124830.176"	
"5s.6d"	"1D"	"2"	5	" 126670.945"	
"5s.7p"	"3P*"	"0"	1	" 126932.875"	
"5s.7p"	"3P*"	"1"	3	" 126994.890"	
"5s.7p"	"3P*"	"2"	5	" 127254.067"	
"5s.7p"	"1P*"	"1"	3	" 127573.319"	
"5s.8s"	"3S"	"1"	3	" 133072.511"	
"5s.8s"	"1S"	"0"	1	" 133554.382"	
"5s.5f"	"3F*"	"2"	5	" 133940.74"	
"5s.5f"	"3F*"	"3"	7	" 133944.72"	
"5s.5f"	"3F*"	"4"	9	" 133960.87"	
"5s.5f"	"1F*"	"3"	7	" 133984.85"	
"5s<1/2,F=4>.5g"	""	""	7	" 134512.23"	
"5s<1/2,F=5>.5g"	""	""	11	" 134516.14"	
"5s.7d"	"3D"	"1"	3	" 134726.488"	
"5s.7d"	"3D"	"2"	5	" 134744.019"	
"5s.7d"	"3D"	"3"	7	" 134771.897"	
"5s.7d"	"1D"	"2"	5	" 135400.325"	
"5s.8p"	"3P*"	"0"	1	"[135823]"	
"5s.8p"	"3P*"	"1"	3	" 135861.62"	
"5s.8p"	"3P*"	"2"	5	" 135999.37"	
"5s.8p"	"1P*"	"1"	3	" 136096.93"	
"5s.9s"	"3S"	"1"	3	" 139137.055"	
"5s.9s"	"1S"	"0"	1	" 139387.30"	
"5s.6f"	"3F*"	"2"	5	" 139549.42"	
"5s.6f"	"3F*"	"3"	7	" 139552.75"	
"5s.6f"	"3F*"	"4"	9	" 139567.37"	
"5s.6f"	"1F*"	"3"	7	" 139586.14"	
"5s<1/2,F=4>.6g"	""	""	7	" 139921.76"	
"5s<1/2,F=5>.6g"	""	""	11	" 139925.47"	
"5s<1/2,F=4>.6h"	""	""	9	"[139980]"	
"5s<1/2,F=5>.6h"	""	""	11	"[139984]"	
"5s.8d"	"3D"	"1"	3	" 140082.23"	
"5s.8d"	"3D"	"2"	5	" 140092.64"	
"5s.8d"	"3D"	"3"	7	" 140109.05"	
"5s.8d"	"1D"	"2"	5	" 140408.36"	
"5s.9p"	"3P*"	"0"	1	"[140716]"	
"5s.9p"	"3P*"	"1"	3	" 140734.59"	
"5s.9p"	"3P*"	"2"	5	" 140822.48"	
"5s.9p"	"1P*"	"1"	3	" 140845.00"	
"5s.10s"	"3S"	"1"	3	" 142708.324"	
"5s.10s"	"1S"	"0"	1	" 142856.86"	
"5s.7f"	"3F*"	"2"	5	" 142927.81"	
"5s.7f"	"3F*"	"3"	7	" 142930.22"	
"5s.7f"	"3F*"	"4"	9	" 142943.23"	
"5s.7f"	"1F*"	"3"	7	" 142959.77"	
"5s<1/2,F=4>.7g"	""	""	7	" 143183.87"	
"5s<1/2,F=5>.7g"	""	""	11	" 143187.43"	
"5s<1/2,F=4>.7h"	""	""	9	"[143222.8]"	
"5s<1/2,F=5>.7h"	""	""	11	"[143226.3]"	
"5s.9d"	"3D"	"1"	3	" 143298.47"	
"5s.9d"	"3D"	"2"	5	" 143305.21"	
"5s.9d"	"3D"	"3"	7	" 143315.78"	
"5s.9d"	"1D"	"2"	5	" 143483.89"	
"5s.10p"	"3P*"	"0"	1	"[143676]"	
"5s.10p"	"3P*"	"1"	3	" 143706.54"	
"5s.10p"	"3P*"	"2"	5	" 143740.9"	
"5s.10p"	"1P*"	"1"	3	" 143763.10"	
"5s.11s"	"3S"	"1"	3	" 144989.99"	
"5s.11s"	"1S"	"0"	1	" 145086.25"	
"5s.8f"	"3F*"	"2"	5	" 145115.79"	
"5s.8f"	"3F*"	"3"	7	" 145117.59"	
"5s.8f"	"3F*"	"4"	9	" 145129.44"	
"5s.8f"	"1F*"	"3"	7	" 145144.45"	
"5s<1/2,F=4>.8g"	""	""	7	" 145300.34"	
"5s<1/2,F=5>.8g"	""	""	11	" 145303.91"	
"5s<1/2,F=4>.8h"	""	""	9	" 145326.55"	
"5s<1/2,F=5>.8h"	""	""	11	" 145330.18"	
"5s.10d"	"3D"	"1"	3	" 145382.99"	
"5s.10d"	"3D"	"2"	5	" 145387.70"	
"5s.10d"	"3D"	"3"	7	" 145394.94"	
"5s.10d"	"1D"	"2"	5	" 145499.56"	
"5s.11p"	"3P*"	"1"	3	" 145655.81"	
"5s.11p"	"1P*"	"1"	3	" 145683.72"	
"5s.12s"	"3S"	"1"	3	" 146537.16"	
"5s.12s"	"1S"	"0"	1	" 146602.97"	
"5s.9f"	"3F*"	"3"	7	" 146612.28"	
"5s.9f"	"3F*"	"2"	5	" 146614.22"	
"5s.9f"	"3F*"	"4"	9	" 146624.75"	
"5s.9f"	"1F*"	"3"	7	" 146638.37"	
"5s<1/2,F=4>.9g"	""	""	7	" 146750.53"	
"5s<1/2,F=5>.9g"	""	""	11	" 146754.16"	
"5s<1/2,F=4>.9h"	""	""	9	" 146769.69"	
"5s<1/2,F=5>.9h"	""	""	11	" 146773.23"	
"5s.11d"	"3D"	"1"	3	" 146812.50"	
"5s.11d"	"3D"	"2"	5	" 146815.24"	
"5s.11d"	"3D"	"3"	7	" 146820.60"	
"5s.11d"	"1D"	"2"	5	" 146890.14"	
"5s.12p"	"1P*"	"1"	3	"[147016]"	
"5s.13s"	"3S"	"1"	3	" 147634.61"	
"5s.10f"	"3F*"	"3"	7	" 147680.47"	
"5s.13s"	"1S"	"0"	1	" 147681.43"	
"5s.10f"	"3F*"	"2"	5	" 147682.61"	
"5s.10f"	"3F*"	"4"	9	" 147691.91"	
