Configuration	Term	J	g	Level (cm-1)
"5d5.6s2"	"a 6S"	"5/2"	6	" 0.00"	
"5d5.6s2"	"a 4P"	"5/2"	6	" 11583.96"	
"5d6.(5D).6s"	"a 6D"	"9/2"	10	" 11754.52"	
"5d5.6s2"	"a 4P"	"3/2"	4	" 13826.12"	
"5d6.(5D).6s"	"a 6D"	"7/2"	8	" 14216.86"	
"5d5.6s2"	"a 4G"	"5/2"	6	" 14621.46"	
"5d5.6s2"	"a 4G"	"7/2"	8	" 15058.19"	
"5d5.6s2"	"a 4P"	"1/2"	2	" 15165.89"	
"5d6.(5D).6s"	"a 6D"	"5/2"	6	" 15770.42"	
"5d5.6s2"	"a 4G"	"11/2"	12	" 16307.15"	
"5d6.(5D).6s"	"a 6D"	"3/2"	4	" 16327.51"	
"5d5.6s2"	"a 4G"	"9/2"	10	" 16619.28"	
"5d6.(5D).6s"	"a 6D"	"1/2"	2	" 17238.30"	
"5d5.6s2"	"a 4D"	"7/2"	8	" 17330.82"	
"5d5.6s.(7S).6p"	"z 8P*"	"5/2"	6	" 18950.1"	
"5d5.6s2"	"a 4D"	"5/2"	6	" 19457.89"	
"5d5.6s2"	"a 4D"	"1/2"	2	" 19757.91"	
"5d5.6s.(7S).6p"	"z 8P*"	"7/2"	8	" 20447.8"	
"5d5.6s2"	"a 4D"	"3/2"	4	" 20481.73"	
"5d5.6s2"	"a 2F"	"7/2"	8	" 21775.40"	
"5d5.6s2"	"a 2G"	"9/2"	10	" 22160.04"	
"5d5.6s2"	"a 2D"	"3/2"	4	" 22422.83"	
"5d5.6s2"	"a 2D"	"5/2"	6	" 23154.81"	
"5d5.6s.(7S).6p"	"z 8P*"	"9/2"	10	" 23631.82"	
"5d5.6s2"	"a 2I"	"11/2"	12	" 23956.00"	
"5d5.6s2"	"a 2F"	"5/2"	6	" 24425.40"	
"5d5.6s2"	"a 2G"	"7/2"	8	" 24724.22"	
"5d5.6s2"	"a 4F"	"3/2"	4	" 26131.57"	
"5d5.6s2"	"a 2I"	"13/2"	14	" 26348.96"	
"5d6.(3P).6s"	"b 4P"	"5/2"	6	" 26661.43"	
"5d6.(3H).6s"	"a 4H"	"13/2"	14	" 27130.14"	
"5d6.(5D).6s"	"b 4D"	"7/2"	8	" 27141.13"	
"5d6.(3H).6s"	"a 4H"	"9/2"	10	" 27161.35"	
"5d6.(3H).6s"	"a 4H"	"11/2"	12	" 27243.88"	
"5d5.6s2"	"a 2S"	"1/2"	2	" 27384.80"	
"5d5.6s2"	"a 4F"	"9/2"	10	" 27514.31"	
"5d6.(5D).6s"	"b 4D"	"3/2"	4	" 27827.65"	
"5d5.6s2"	"a 4F"	"5/2"	6	" 28030.32"	
"5d5.6s2"	"a 4F"	"7/2"	8	" 28542.13"	
"5d6.(3H).6s"	"a 4H"	"7/2"	8	" 28809.87"	
"5d5.6s.(7S).6p"	"z 6P*"	"5/2"	6	" 28854.18"	
"5d5.6s.(7S).6p"	"z 6P*"	"7/2"	8	" 28889.72"	
"5d5.6s.(7S).6p"	"z 6P*"	"3/2"	4	" 28961.55"	
"5d6.(5D).6s"	"b 4D"	"5/2"	6	" 29800.38"	
"5d6.(5D).6s"	"b 4D"	"1/2"	2	" 30131.57"	
"5d6.(3P).6s"	"b 4P"	"3/2"	4	" 30526.60"	
"5d5.6s2"	"a 2H"	"11/2"	12	" 30559.91"	
"5d6.(3F).6s"	"b 4F"	"9/2"	10	" 30645.33"	
"5d6.(3F).6s"	"b 4F"	"5/2"	6	" 31186.08"	
"5d5.6s2"	"a 2H"	"9/2"	10	" 31399.30"	
"5d6.(3F).6s"	"b 4F"	"3/2"	4	" 31460.62"	
"5d5.6s2"	"b 2F"	"7/2"	8	" 31982.99"	
"5d5.6s2"	"b 2F"	"5/2"	6	" 32435.14"	
"5d4.6s2.(5D).6p"	"z 6D*"	"1/2"	2	" 32443.61"	
"5d4.6s2.(5D).6p"	"z 6D*"	"3/2"	4	" 32591.63"	
"5d6.(3G).6s"	"b 4G"	"5/2"	6	" 33281.65"	
"5d6.(3G).6s"	"b 4G"	"11/2"	12	" 33317.57"	
"5d4.6s2.(5D).6p"	"z 6D*"	"5/2"	6	" 33408.73"	
"5d4.6s2.(5D).6p"	"y 6P*"	"3/2"	4	" 33589.12"	
"5d6.(3G).6s"	"b 4G"	"7/2"	8	" 33823.66"	
"5d6.(3G).6s"	"b 4G"	"9/2"	10	" 34194.27"	
"5d4.6s2.(5D).6p"	"z 6D*"	"7/2"	8	" 34520.25"	
"5d5.6s.(5S).6p"	"z 4P*"	"5/2"	6	" 35267.94"	
"5d4.6s2.(5D).6p"	"z 6D*"	"9/2"	10	" 35923.02"	
"5d5.6s.(5G).6p"	"z 6G*"	"3/2"	4	" 37063.65"	
"5d5.6s.(5G).6p"	"z 6G*"	"5/2"	6	" 37381.41"	
"5d4.6s2.(5D).6p"	"z 6F*"	"1/2"	2	" 37381.41"	
""	"376*"	"5/2"	6	" 37697.66"	
"5d4.6s2.(5D).6p"	"z 6F*"	"7/2"	8	" 37765.65"	
"5d5.6s.(5S).6p"	"z 4P*"	"1/2"	2	" 37797.95"	
"5d5.6s.(5S).6p"	"z 4P*"	"3/2"	4	" 37915.87"	
"5d5.6s.(5G).6p"	"z 6G*"	"7/2"	8	" 38520.74"	
"5d5.6s.(5G).6p"	"z 6G*"	"9/2"	10	" 38994.73"	
"5d4.6s2.(5D).6p"	"z 6F*"	"5/2"	6	" 39064.92"	
"5d4.6s2.(5D).6p"	"z 6F*"	"11/2"	12	" 39196.74"	
"5d4.6s2.(5D).6p"	"z 6F*"	"9/2"	10	" 39655.99"	
""	"396*"	"5/2"	6	" 39670.52"	
"5d5.6s.(5S).6p"	"x 6P*"	"7/2"	8	" 39844.75"	
"5d5.6s.(5G).6p"	"z 6G*"	"11/2"	12	" 39916.39"	
"5d4.6s2.(5D).6p"	"z 6F*"	"3/2"	4	" 39926.75"	
"5d5.6s.(5G).6p"	"z 6G*"	"13/2"	14	" 40493.34"	
""	"408*"	"3/2"	4	" 40808.85"	
""	"408*"	"1/2"	2	" 40810.17"	
""	"408*"	"5/2"	6	" 40821.83"	
"5d5.6s.(5P).6p"	"y 6D*"	"7/2"	8	" 40946.53"	
""	"411*"	"7/2"	8	" 41163.91"	
"5d5.6s.(5P).6p"	"y 6D*"	"5/2"	6	" 41313.02"	
""	"414*"	"9/2"	10	" 41453.18"	
"5d5.6s.(5P).6p"	"y 6D*"	"3/2"	4	" 41557.08"	
""	"418*"	"7/2"	8	" 41843.85"	
"5d5.6s.(5P).6p"	"z 4D*"	"1/2"	2	" 41991.56"	
""	"421*"	"9/2"	10	" 42140.06"	
"5d5.6s.(5P).6p"	"z 4D*"	"3/2"	4	" 42254.19"	
"5d5.6s.(7S).7s"	"e 8S"	"7/2"	8	" 42598.27"	
"5d5.6s.(5P).6p"	"z 4D*"	"5/2"	6	" 43044.02"	
""	"433*"	"3/2"	4	" 43341.85"	
"5d5.6s.(5P).6p"	"z 4D*"	"7/2"	8	" 43407.87"	
""	"434*"	"3/2?"	4	" 43409.11"	
""	"434*"	"9/2"	10	" 43453.30"	
"5d5.6s.(5S).6p"	"x 6P*"	"5/2"	6	" 43569.36"	
"5d5.6s.(5S).6p"	"x 6P*"	"3/2"	4	" 43702.20"	
""	"438*"	"7/2"	8	" 43815.01"	
""	"439*"	"5/2"	6	" 43949.98"	
""	"439*"	"11/2"	12	" 43996.30"	
""	"440"	"5/2"	6	" 44054.21"	
""	"441*"	"3/2"	4	" 44148.45"	
""	"442*"	"9/2"	10	" 44224.58"	
""	"443*"	"5/2"	6	" 44308.73"	
""	"4D*"	"1/2"	2	" 44416.33"	
"5d5.6s.(7S).7s"	"e 6S"	"5/2"	6	" 44703.37"	
""	"447*"	"3/2"	4	" 44720.09"	
""	"4490*"	"7/2"	8	" 44901.15"	
""	"449"	"5/2"	6	" 44902.60"	
""	"4494*"	"7/2"	8	" 44946.12"	
"5d6.(5D).6p"	"y 6F*"	"11/2"	12	" 45082.63"	
""	"451*"	"3/2"	4	" 45121.81"	
""	"453*"	"5/2"	6	" 45332.03"	
""	"453*"	"9/2"	10	" 45343.57"	
""	"454*"	"7/2"	8	" 45462.83"	
""	"4P*"	"1/2"	2	" 45817.26"	
""	"458*"	"3/2"	4	" 45876.34"	
""	"459*"	"11/2"	12	" 45904.25"	
""	"459*"	"7/2"	8	" 45937.18"	
""	"461*"	"5/2"	6	" 46112.24"	
""	"461*"	"3/2"	4	" 46141.11"	
""	"463*"	"7/2"	8	" 46352.99"	
"5d6.(5D).6p"	"y 6F*"	"9/2"	10	" 46374.25"	
""	"465*"	"5/2"	6	" 46509.40"	
""	"466*"	"5/2"	6	" 46649.42"	
""	"467*"	"3/2"	4	" 46733.38"	
""	"470*"	"3/2"	4	" 47004.34"	
""	"471*"	"5/2"	6	" 47101.61"	
""	"471*"	"3/2"	4	" 47172.1"	
""	"471*"	"1/2"	2	" 47172.9"	
""	"472*"	"9/2"	10	" 47205.73"	
""	"473*"	"7/2"	8	" 47358.36"	
""	"475*"	"13/2"	14	" 47506.79"	
""	"476*"	"1/2"	2	" 47664.74"	
