Configuration	Term	J	g	Level (cm-1)
"5d10"	"1S"	"0"	1	" 0.0"	
"5d9.6s"	"(5/2,1/2)"	"3"	7	" 149493.9"	
"5d9.6s"	"(5/2,1/2)"	"2"	5	" 153736.5"	
"5d9.6s"	"(3/2,1/2)"	"1"	3	" 175017.3"	
"5d9.6s"	"(3/2,1/2)"	"2"	5	" 178477.3"	
"5d9.6p"	"(5/2,1/2)*"	"2"	5	" 244720.5"	
"5d9.6p"	"(5/2,1/2)*"	"3"	7	" 247162.0"	
"5d9.6p"	"(3/2,1/2)*"	"2"	5	" 270602.3"	
"5d9.6p"	"(3/2,1/2)*"	"1"	3	" 274158.0"	
"5d9.6p"	"(5/2,3/2)*"	"4"	9	" 277861.1"	
"5d9.6p"	"(5/2,3/2)*"	"2"	5	" 280937.4"	
"5d9.6p"	"(5/2,3/2)*"	"1"	3	" 284035.2"	
"5d9.6p"	"(5/2,3/2)*"	"3"	7	" 284056.0"	
"5d9.6p"	"(3/2,3/2)*"	"0"	1	" 299449.1"	
"5d9.6p"	"(3/2,3/2)*"	"3"	7	" 305268.6"	
"5d9.6p"	"(3/2,3/2)*"	"1"	3	" 305901.3"	
"5d9.6p"	"(3/2,3/2)*"	"2"	5	" 308611.3"	
"5d9.6d"	"(5/2,3/2)"	"1"	3	" 400019.5"	
"5d9.6d"	"(5/2,3/2)"	"4"	9	" 403603.3"	
"5d9.6d"	"(5/2,3/2)"	"2"	5	" 404652.6"	
"5d9.6d"	"(5/2,3/2)"	"3"	7	" 406236.9"	
"5d9.6d"	"(5/2,5/2)"	"1"	3	" 406834.3"	
"5d9.6d"	"(5/2,5/2)"	"5"	11	" 407171.3"	
"5d9.5f"	"(5/2,5/2)*"	"1"	3	" 407313"	
"5d9.6d"	"(5/2,5/2)"	"3"	7	" 409898.2"	
"5d9.6d"	"(5/2,5/2)"	"2"	5	" 410299.3"	
"5d9.6d"	"(5/2,5/2)"	"4"	9	" 411152.6"	
"5d8.(1D<2>).(6s.6p<1/2>)<1>"	"(2,1)*"	"1"	3	" 413562"	
"5d8.(1D<2>).(6s.6p<1/2>)<1>"	"(2,1)*"	"2"	5	" 414621"	
"5d9.6d"	"(5/2,5/2)"	"0"	1	" 416569.3"	
"5d8.(3F<3>).(6s.6p<1/2>)<0>"	"(3,0)*"	"3"	7	" 423417"	
