Configuration	Term	J	g	Level (cm-1)
"3s2.3p5"	"2P*"	"3/2"	4	" 0.0"	
"3s2.3p5"	"2P*"	"1/2"	2	" 4325.6"	
"3s.3p6"	"2S"	"1/2"	2	" 174412.0"	
"3s2.3p4.(3P).3d"	"4D"	"7/2"	8	" 233711.1"	
"3s2.3p4.(3P).3d"	"4D"	"5/2"	6	" 233987.0"	
"3s2.3p4.(3P).3d"	"4D"	"3/2"	4	" 234370.5"	
"3s2.3p4.(3P).3d"	"4D"	"1/2"	2	" 234688.4"	
"3s2.3p4.(3P).3d"	"4F"	"9/2"	10	" 253158.3"	
"3s2.3p4.(1D).3d"	"2P"	"1/2"	2	" 254637.1"	
"3s2.3p4.(3P).3d"	"4F"	"7/2"	8	" 254641.6"	
"3s2.3p4.(3P).3d"	"4F"	"5/2"	6	" 255690.7"	
"3s2.3p4.(3P).3d"	"4F"	"3/2"	4	" 256348.4"	
"3s2.3p4.(1D).3d"	"2P"	"3/2"	4	" 257280.9"	
"3s2.3p4.(3P).3d"	"4P"	"1/2"	2	" 263453.1"	
"3s2.3p4.(1D).3d"	"2D"	"3/2"	4	" 264084.9"	
"3s2.3p4.(3P).3d"	"4P"	"3/2"	4	" 264534.3"	
"3s2.3p4.(3P).3d"	"4P"	"5/2"	6	" 265523.7"	
"3s2.3p4.(1D).3d"	"2D"	"5/2"	6	" 266635.0"	
"3s2.3p4.(1D).3d"	"2G"	"7/2"	8	" 268015.4"	
"3s2.3p4.(1D).3d"	"2G"	"9/2"	10	" 271531.0"	
"3s2.3p4.(3P).3d"	"2F"	"5/2"	6	" 271685.3"	
"3s2.3p4.(3P).3d"	"2F"	"7/2"	8	" 271787.7"	
"3s2.3p4.(1D).3d"	"2F"	"5/2"	6	" 292357.1"	
"3s2.3p4.(1D).3d"	"2F"	"7/2"	8	" 293257.8"	
"3s2.3p4.(1S).3d"	"2D"	"3/2"	4	" 311870.5"	
"3s2.3p4.(1S).3d"	"2D"	"5/2"	6	" 312688.3"	
"3s2.3p4.(1D).3d"	"2S"	"1/2"	2	" 337650.5"	
"3s2.3p4.(3P).3d"	"2P"	"3/2"	4	" 345317.9"	
"3s2.3p4.(3P).3d"	"2P"	"1/2"	2	" 346881.8"	
"3s2.3p4.(3P).3d"	"2D"	"5/2"	6	" 352220.3"	
"3s2.3p4.(3P).3d"	"2D"	"3/2"	4	" 355876.0"	
"3s2.3p4.(3P).4s"	"4P"	"5/2"	6	" 386386.3"	
"3s2.3p4.(3P).4s"	"4P"	"3/2"	4	" 388860.6"	
"3s2.3p4.(3P).4s"	"4P"	"1/2"	2	" 390346.8"	
