Configuration	Term	J	g	Level (cm-1)
"3d6.(5D).4s"	"a 6D"	"9/2"	10	" 0.0000"	
"3d6.(5D).4s"	"a 6D"	"7/2"	8	" 384.7872"	
"3d6.(5D).4s"	"a 6D"	"5/2"	6	" 667.6829"	
"3d6.(5D).4s"	"a 6D"	"3/2"	4	" 862.6118"	
"3d6.(5D).4s"	"a 6D"	"1/2"	2	" 977.0498"	
"3d7"	"a 4F"	"9/2"	10	" 1872.5998"	
"3d7"	"a 4F"	"7/2"	8	" 2430.1369"	
"3d7"	"a 4F"	"5/2"	6	" 2837.9807"	
"3d7"	"a 4F"	"3/2"	4	" 3117.4877"	
"3d6.(5D).4s"	"a 4D"	"7/2"	8	" 7955.3186"	
"3d6.(5D).4s"	"a 4D"	"5/2"	6	" 8391.9554"	
"3d6.(5D).4s"	"a 4D"	"3/2"	4	" 8680.4706"	
"3d6.(5D).4s"	"a 4D"	"1/2"	2	" 8846.7837"	
"3d7"	"a 4P"	"5/2"	6	" 13474.4474"	
"3d7"	"a 4P"	"3/2"	4	" 13673.2045"	
"3d7"	"a 4P"	"1/2"	2	" 13904.8604"	
"3d7"	"a 2G"	"9/2"	10	" 15844.6485"	
"3d7"	"a 2G"	"7/2"	8	" 16369.4098"	
"3d7"	"a 2P"	"3/2"	4	" 18360.6399"	
"3d7"	"a 2P"	"1/2"	2	" 18886.773"	
"3d7"	"a 2H"	"11/2"	12	" 20340.2461"	
"3d7"	"a 2D2"	"5/2"	6	" 20516.9534"	
"3d7"	"a 2H"	"9/2"	10	" 20805.7632"	
"3d6.(3P2).4s"	"b 4P"	"5/2"	6	" 20830.5534"	
"3d6.(3H).4s"	"a 4H"	"13/2"	14	" 21251.5833"	
"3d7"	"a 2D2"	"3/2"	4	" 21307.999"	
"3d6.(3H).4s"	"a 4H"	"11/2"	12	" 21430.3564"	
"3d6.(3H).4s"	"a 4H"	"9/2"	10	" 21581.6151"	
"3d6.(3H).4s"	"a 4H"	"7/2"	8	" 21711.8963"	
"3d6.(3P2).4s"	"b 4P"	"3/2"	4	" 21812.0454"	
"3d6.(3P2).4s"	"b 4P"	"1/2"	2	" 22409.8178"	
"3d6.(3F2).4s"	"b 4F"	"9/2"	10	" 22637.1950"	
"3d6.(3F2).4s"	"b 4F"	"7/2"	8	" 22810.3459"	
"3d6.(3F2).4s"	"b 4F"	"5/2"	6	" 22939.3512"	
"3d6.(3F2).4s"	"b 4F"	"3/2"	4	" 23031.2829"	
"3d5.4s2"	"a 6S"	"5/2"	6	" 23317.6351"	
"3d6.(3G).4s"	"a 4G"	"11/2"	12	" 25428.7893"	
"3d6.(3P2).4s"	"b 2P"	"3/2"	4	" 25787.5816"	
"3d6.(3G).4s"	"a 4G"	"9/2"	10	" 25805.3270"	
"3d6.(3G).4s"	"a 4G"	"7/2"	8	" 25981.6451"	
"3d6.(3G).4s"	"a 4G"	"5/2"	6	" 26055.4120"	
"3d6.(3H).4s"	"b 2H"	"11/2"	12	" 26170.1810"	
"3d6.(3H).4s"	"b 2H"	"9/2"	10	" 26352.7671"	
"3d6.(3P2).4s"	"b 2P"	"1/2"	2	" 26932.7348"	
"3d6.(3F2).4s"	"a 2F"	"7/2"	8	" 27314.9183"	
"3d6.(3F2).4s"	"a 2F"	"5/2"	6	" 27620.4033"	
"3d6.(3G).4s"	"b 2G"	"9/2"	10	" 30388.5451"	
"3d6.(3G).4s"	"b 2G"	"7/2"	8	" 30764.4737"	
"3d6.(3D).4s"	"b 4D"	"3/2"	4	" 31364.4554"	
"3d6.(3D).4s"	"b 4D"	"1/2"	2	" 31368.453"	
"3d6.(3D).4s"	"b 4D"	"5/2"	6	" 31387.9788"	
"3d6.(3D).4s"	"b 4D"	"7/2"	8	" 31483.1979"	
"3d7"	"b 2F"	"5/2"	6	" 31811.814"	
"3d7"	"b 2F"	"7/2"	8	" 31999.049"	
"3d6.(1I).4s"	"a 2I"	"13/2"	14	" 32875.6409"	
"3d6.(1I).4s"	"a 2I"	"11/2"	12	" 32909.883"	
"3d6.(1G2).4s"	"c 2G"	"9/2"	10	" 33466.4943"	
"3d6.(1G2).4s"	"c 2G"	"7/2"	8	" 33501.2957"	
"3d6.(3D).4s"	"b 2D"	"3/2"	4	" 36126.412"	
"3d6.(3D).4s"	"b 2D"	"5/2"	6	" 36252.931"	
"3d6.(1S2).4s"	"a 2S"	"1/2"	2	" 37227.277"	
"3d6.(1D2).4s"	"c 2D"	"5/2"	6	" 38164.220"	
"3d6.(1D2).4s"	"c 2D"	"3/2"	4	" 38214.503"	
"3d6.(5D).4p"	"z 6D*"	"9/2"	10	" 38458.9934"	
"3d6.(5D).4p"	"z 6D*"	"7/2"	8	" 38660.0537"	
"3d6.(5D).4p"	"z 6D*"	"5/2"	6	" 38858.9696"	
"3d6.(5D).4p"	"z 6D*"	"3/2"	4	" 39013.2160"	
"3d6.(5D).4p"	"z 6D*"	"1/2"	2	" 39109.3161"	
"3d6.(5D).4p"	"z 6F*"	"11/2"	12	" 41968.0698"	
"3d6.(5D).4p"	"z 6F*"	"9/2"	10	" 42114.8380"	
"3d6.(5D).4p"	"z 6F*"	"7/2"	8	" 42237.0575"	
"3d6.(5D).4p"	"z 6F*"	"5/2"	6	" 42334.8444"	
"3d6.(5D).4p"	"z 6F*"	"3/2"	4	" 42401.3198"	
"3d6.(5D).4p"	"z 6F*"	"1/2"	2	" 42439.8511"	
"3d6.(5D).4p"	"z 6P*"	"7/2"	8	" 42658.2444"	
"3d6.(5D).4p"	"z 6P*"	"5/2"	6	" 43238.6066"	
"3d6.(5D).4p"	"z 6P*"	"3/2"	4	" 43620.9842"	
"3d6.(5D).4p"	"z 4F*"	"9/2"	10	" 44232.5398"	
"3d6.(5D).4p"	"z 4D*"	"7/2"	8	" 44446.9051"	
"3d6.(5D).4p"	"z 4F*"	"7/2"	8	" 44753.8179"	
"3d6.(5D).4p"	"z 4D*"	"5/2"	6	" 44784.7859"	
"3d6.(1F).4s"	"c 2F"	"7/2"	8	" 44915.057"	
"3d6.(1F).4s"	"c 2F"	"5/2"	6	" 44929.532"	
"3d6.(5D).4p"	"z 4D*"	"3/2"	4	" 45044.1916"	
"3d6.(5D).4p"	"z 4F*"	"5/2"	6	" 45079.9019"	
"3d6.(5D).4p"	"z 4D*"	"1/2"	2	" 45206.4704"	
"3d6.(5D).4p"	"z 4F*"	"3/2"	4	" 45289.8248"	
"3d6.(5D).4p"	"z 4P*"	"5/2"	6	" 46967.4751"	
"3d6.(5D).4p"	"z 4P*"	"3/2"	4	" 47389.809"	
"3d6.(5D).4p"	"z 4P*"	"1/2"	2	" 47626.110"	
"3d7"	"d 2D1"	"3/2"	4	" 47674.728"	
"3d7"	"d 2D1"	"5/2"	6	" 48039.109"	
"3d6.(3P1).4s"	"c 4P"	"1/2"	2	" 49100.956"	
"3d6.(3P1).4s"	"c 4P"	"3/2"	4	" 49506.922"	
"3d6.(3F1).4s"	"c 4F"	"3/2"	4	" 50075.921"	
"3d6.(3F1).4s"	"c 4F"	"5/2"	6	" 50142.811"	
"3d6.(3F1).4s"	"c 4F"	"9/2"	10	" 50157.475"	
