Configuration	Term	J	g	Level (cm-1)
"3s2.7h"	"2H*"	"9/2"	10	" 223402.82"	
"3s2.7h"	"2H*"	"11/2"	12	" 223402.82"	
"3s2.9s"	"2S"	"1/2"	2	" 227527.3"	
"3s2.8g"	"2G"	"7/2"	8	" 228064.12"	
"3s2.8g"	"2G"	"9/2"	10	" 228064.29"	
"3s2.8h"	"2H*"	"9/2"	10	" 228138.98"	
"3s2.8h"	"2H*"	"11/2"	12	" 228138.98"	
"3s2.9h"	"2H*"	"9/2"	10	" 231385.67"	
"3s2.9h"	"2H*"	"11/2"	12	" 231385.67"	
"3s.3p.(3P*).4d"	"4F*"	"3/2"	4	" 238167.36"	
"3s.3p.(3P*).4d"	"4F*"	"5/2"	6	" 238261.53"	
"3s.3p.(3P*).4d"	"4F*"	"7/2"	8	" 238426.49"	
"3s.3p.(3P*).4d"	"4D*"	"1/2"	2	" 238688.57"	
"3s.3p.(3P*).4d"	"4F*"	"9/2"	10	" 238738.35"	
"3s.3p.(3P*).4d"	"4D*"	"3/2"	4	" 238742.18"	
"3s.3p.(3P*).4d"	"4D*"	"5/2"	6	" 238831.48"	
"3s.3p.(3P*).4d"	"4D*"	"7/2"	8	" 238960.87"	
"3s.3p.(3P*).4d"	"4P*"	"5/2"	6	" 240783.37"	
"3s.3p.(3P*).4d"	"4P*"	"3/2"	4	" 240980.75"	
"3s.3p.(3P*).4d"	"4P*"	"1/2"	2	" 241089.25"	
"3s.3p.(3P*).4d"	"2D*"	"3/2"	4	" 241282.23"	
"3s.3p.(3P*).4d"	"2D*"	"5/2"	6	" 241403.67"	
"P IV (3s2 1S<0>)"	"Limit"	"---"		" 243600.7"	
"3s.3p.(3P*).5s"	"4P*"	"1/2"	2	" 243634.22"	
"3s.3p.(3P*).5s"	"4P*"	"3/2"	4	" 243851.68"	
"3s.3p.(3P*).5s"	"4P*"	"5/2"	6	" 244247.44"	
"3s.3p.(3P*).5s"	"2P*"	"1/2"	2	" 248765.31"	
"3s.3p.(3P*).5s"	"2P*"	"3/2"	4	" 248899.98"	
"3s.3p.(3P*).5p"	"2P"	"1/2"	2	" 252487.01"	
"3s.3p.(3P*).5p"	"2P"	"3/2"	4	" 252700.59"	
"3s.3p.(3P*).4f"	"4F"	"3/2"	4	" 254722.26"	
"3s.3p.(3P*).4f"	"4F"	"5/2"	6	" 254810.62"	
"3s.3p.(3P*).4f"	"4F"	"7/2"	8	" 254935.83"	
"3s.3p.(3P*).4f"	"4F"	"9/2"	10	" 255099.21"	
"P IV (3s.3p 3P*<0>)"	"Limit"	"---"		" 311518.7"	
"P IV (3s.3p 3P*<1>)"	"Limit"	"---"		" 311747.2"	
"P IV (3s.3p 3P*<2>)"	"Limit"	"---"		" 312215.8"	
"P IV (3s.3p 1P*<1>)"	"Limit"	"---"		" 348791.1"	
