Configuration	Term	J	g	Level (cm-1)
"4d.5s2"	"a 2D"	"3/2"	4	" 0.000"	
"4d.5s2"	"a 2D"	"5/2"	6	" 530.351"	
"5s2.5p"	"z 2P*"	"1/2"	2	" 10529.169"	
"4d2.(3F).5s"	"a 4F"	"3/2"	4	" 10937.390"	
"4d2.(3F).5s"	"a 4F"	"5/2"	6	" 11078.614"	
"4d2.(3F).5s"	"a 4F"	"7/2"	8	" 11277.928"	
"5s2.5p"	"z 2P*"	"3/2"	4	" 11359.757"	
"4d2.(3F).5s"	"a 4F"	"9/2"	10	" 11532.096"	
"4d.5s.(3D).5p"	"z 4F*"	"3/2"	4	" 14948.994"	
"4d2.(3P).5s"	"a 4P"	"1/2"	2	" 15221.633"	
"4d.5s.(3D).5p"	"z 4F*"	"5/2"	6	" 15245.803"	
"4d2.(3F).5s"	"a 2F"	"5/2"	6	" 15326.741"	
"4d2.(3P).5s"	"a 4P"	"3/2"	4	" 15328.865"	
"4d2.(3P).5s"	"a 4P"	"5/2"	6	" 15476.533"	
"4d.5s.(3D).5p"	"z 4F*"	"7/2"	8	" 15712.522"	
"4d2.(3F).5s"	"a 2F"	"7/2"	8	" 15864.481"	
"4d2.(1D).5s"	"b 2D"	"3/2"	4	" 15994.045"	
"4d.5s.(3D).5p"	"z 2D*"	"5/2"	6	" 16066.064"	
"4d.5s.(3D).5p"	"z 2D*"	"3/2"	4	" 16146.138"	
"4d2.(1D).5s"	"b 2D"	"5/2"	6	" 16158.865"	
"4d.5s.(3D).5p"	"z 4F*"	"9/2"	10	" 16234.382"	
"4d.5s.(3D).5p"	"z 4D*"	"1/2"	2	" 16435.907"	
"4d.5s.(3D).5p"	"z 4D*"	"3/2"	4	" 16597.304"	
"4d.5s.(3D).5p"	"z 4D*"	"5/2"	6	" 16816.641"	
"4d.5s.(3D).5p"	"z 4D*"	"7/2"	8	" 17116.156"	
"4d2.(1G).5s"	"a 2G"	"9/2"	10	" 18499.315"	
"4d2.(1G).5s"	"a 2G"	"7/2"	8	" 18512.402"	
"4d.5s.(3D).5p"	"z 4P*"	"1/2"	2	" 18976.366"	
"4d.5s.(3D).5p"	"z 4P*"	"3/2"	4	" 19027.593"	
"4d.5s.(3D).5p"	"z 4P*"	"5/2"	6	" 19147.983"	
"4d2.(3P).5s"	"a 2P"	"1/2"	2	" 19237.608"	
"4d2.(3P).5s"	"a 2P"	"3/2"	4	" 19406.146"	
"4d.5s.(3D).5p"	"z 2F*"	"5/2"	6	" 21528.579"	
"4d.5s.(3D).5p"	"z 2F*"	"7/2"	8	" 21915.432"	
"4d2.(1S).5s"	"2S"	"1/2"	2	" 23465.093"	
"4d.5s.(1D).5p"	"y 2D*"	"3/2"	4	" 24131.250"	
"4d.5s.(3D).5p"	"y 2P*"	"3/2"	4	" 24480.666"	
"4d.5s.(1D).5p"	"y 2F*"	"5/2"	6	" 24518.751"	
"4d.5s.(3D).5p"	"y 2P*"	"1/2"	2	" 24698.850"	
"4d.5s.(1D).5p"	"y 2D*"	"5/2"	6	" 24746.573"	
"4d.5s.(1D).5p"	"y 2F*"	"7/2"	8	" 24899.632"	
"4d.5s.(1D).5p"	"x 2P*"	"1/2"	2	" 27824.647"	
"4d.5s.(1D).5p"	"x 2P*"	"3/2"	4	" 28139.645"	
"4d2.(3F).5p"	"z 4G*"	"5/2"	6	" 28694.040"	
"4d2.(3F).5p"	"z 4G*"	"7/2"	8	" 28988.786"	
"4d3"	"b 4F"	"3/2"	4	" 29271.979"	
"4d2.(3F).5p"	"z 4G*"	"9/2"	10	" 29364.111"	
"4d3"	"b 4F"	"5/2"	6	" 29420.385"	
"4d3"	"b 4F"	"7/2"	8	" 29613.726"	
"4d2.(3F).5p"	"z 4G*"	"11/2"	12	" 29820.374"	
"4d3"	"b 4F"	"9/2"	10	" 29842.640"	
"4d2.(3F).5p"	"y 4F*"	"3/2"	4	" 31508.441"	
"5s2.6s"	"e 2S"	"1/2"	2	" 31671.539"	
"4d2.(3F).5p"	"y 4F*"	"5/2"	6	" 31680.043"	
"4d2.(3F).5p"	"y 4F*"	"7/2"	8	" 31909.164"	
"4d3"	"b 4P"	"1/2"	2	" 31977.584"	
"4d3"	"b 4P"	"3/2"	4	" 32091.016"	
"4d2.(3F).5p"	"y 4F*"	"9/2"	10	" 32188.075"	
"4d3"	"b 4P"	"5/2"	6	" 32366.409"	
"4d3 <1>"	"2D"	"3/2"	4	" 32431.765"	
"4d3 <1>"	"2D"	"5/2"	6	" 32821.391"	
"4d.5s.(3D).6s"	"e 4D"	"1/2"	2	" 33148.432"	
"4d2.(3F).5p"	"y 4D*"	"1/2"	2	" 33215.444"	
"4d.5s.(3D).6s"	"e 4D"	"3/2"	4	" 33238.011"	
"4d2.(3F).5p"	"y 4D*"	"3/2"	4	" 33265.298"	
"4d2.(3F).5p"	"y 4D*"	"5/2"	6	" 33357.608"	
"4d.5s.(3D).6s"	"e 4D"	"5/2"	6	" 33411.566"	
"4d2.(3F).5p"	"z 2G*"	"7/2"	8	" 33432.092"	
"4d2.(3F).5p"	"x 2F*"	"5/2"	6	" 33608.312"	
"4d3"	"2P"	"1/2"	2	" 33613.250"	
"4d2.(3F).5p"	"y 4D*"	"7/2"	8	" 33614.445"	
"4d.5s.(3D).6s"	"e 4D"	"7/2"	8	" 33752.743"	
"4d2.(3F).5p"	"z 2G*"	"9/2"	10	" 33788.956"	
"4d3"	"2P"	"3/2"	4	" 33842.417"	
"4d2.(3F).5p"	"x 2D*"	"3/2"	4	" 33906.761"	
"5p2.(3P).5s"	"e 4P"	"1/2"	2	" 33911.692"	
