Configuration	Term	J	g	Level (cm-1)
"4f10.(5I<8>).6s<1/2>"	"(8,1/2)"	"17/2"	18	" 0.000"	
"4f10.(5I<8>).6s<1/2>"	"(8,1/2)"	"15/2"	16	" 828.314"	
"4f10.(5I<7>).6s<1/2>"	"(7,1/2)"	"15/2"	16	" 4341.104"	
"4f10.(5I<7>).6s<1/2>"	"(7,1/2)"	"13/2"	14	" 4755.673"	
"4f10.(5I<6>).6s<1/2>"	"(6,1/2)"	"11/2"	12	" 7463.905"	
"4f10.(5I<6>).6s<1/2>"	"(6,1/2)"	"13/2"	14	" 7485.117"	
"4f10.(5I<5>).6s<1/2>"	"(5,1/2)"	"9/2"	10	" 9432.105"	
"4f10.(5I<5>).6s<1/2>"	"(5,1/2)"	"11/2"	12	" 9871.028"	
"4f9.(6H*).5d (7H*).6s"	"8H*"	"17/2"	18	" 10594.197"	
"4f10.(5I<4>).6s<1/2>"	"(4,1/2)"	"7/2"	8	" 10953.984"	
"4f9.(6H*).5d (7H*).6s"	"8H*"	"15/2"	16	" 11394.912"	
"4f10.(5I<4>).6s<1/2>"	"(4,1/2)"	"9/2"	10	" 11801.052"	
"4f9.6s2"	"6H*"	"15/2"	16	" 12336.314"	
"4f9.(6H*).5d (7H*).6s"	"8H*"	"13/2"	14	" 12674.694"	
"4f10.(5F<5>).6s<1/2>"	"(5,1/2)"	"11/2"	12	" 13338.27"	
"4f9.(6H*).5d (7I*).6s"	"8I*"	"19/2"	20	" 13408.62"	
"4f9.(6H*).5d (7H*).6s"	"6H*"	"15/2"	16	" 13610.71"	
"4f10.(5F<5>).6s<1/2>"	"(5,1/2)"	"9/2"	10	" 14126.93"	
"4f9.(6H*).5d (7H*).6s"	"8H*"	"11/2"	12	" 14347.205"	
"4f9.(6H*).5d (7F*).6s"	"8F*"	"13/2"	14	" 14421.87"	
"4f10.(5I).5d"	"6I"	"17/2"	18	" 14845.91"	
"4f9.(6H*).5d (7I*).6s"	"8I*"	"17/2"	18	" 14895.06"	
"4f10.(5I).5d"	"6H"	"15/2"	16	" 14952.14"	
"4f9.(6H*).5d (7H*).6s"	"*"	"13/2"	14	" 15530.11"	
"4f10.(5I).5d"	"6G"	"13/2"	14	" 15691.99"	
"4f9.6s2"	"6H*"	"13/2"	14	" 15822.169"	
"4f10.(5S<2>).6s<1/2>"	"(2,1/2)"	"5/2"	6	" 15889.87"	
"4f10.(5F<4>).6s<1/2>"	"(4,1/2)"	"9/2"	10	" 15979.27"	
"4f9.(6H*).5d (7H*).6s"	"8H*"	"9/2"	10	" 16015.394"	
"4f10.(5I).5d"	"6K"	"19/2"	20	" 16117.40"	
"4f9.(6H*).5d (7G*).6s"	"*"	"15/2"	16	" 16260.40"	
"4f10.(5F<4>).6s<1/2>"	"(4,1/2)"	"7/2"	8	" 16418.93"	
"4f9.(6H*).5d (7F*).6s"	"*"	"11/2"	12	" 16601.97"	
"4f10.(5S<2>).6s<1/2>"	"(2,1/2)"	"3/2"	4	" 16758.92"	
"4f9.(6H*).5d (7G*).6s"	"*"	"15/2"	16	" 16875.90"	
"4f9.(6H*).5d (7K*).6s"	"8K*"	"21/2"	22	" 16881.33"	
"4f9.(6H*).5d (7H*).6s"	"*"	"11/2"	12	" 17007.10"	
"4f9.(6H*).5d (7I*).6s"	"6I*"	"17/2"	18	" 17036.55"	
"4f10.(5I).5d"	"6L"	"21/2"	22	" 17406.59"	
"4f10.(5I).5d"	"4K"	"17/2"	18	" 17589.52"	
"4f9.(6H*).5d (7I*).6s"	"8I*"	"13/2"	14	" 17596.36"	
"4f9.(6H*).5d (7K*).6s"	"8K*"	"19/2"	20	" 17606.65"	
"4f10.(5F<3>).6s<1/2>"	"(3,1/2)"	"5/2"	6	" 17779.98"	
"4f10.(5I).5d"	"4L"	"19/2"	20	" 17788.82"	
"4f10.(5F<3>).6s<1/2>"	"(3,1/2)"	"7/2"	8	" 17912.80"	
"4f9.6s2"	"6H*"	"11/2"	12	" 18121.480"	
