Configuration	Term	J	g	Level (cm-1)
"4f4.(5I).6s"	"6I"	"7/2"	8	" 0.000"	
"4f4.(5I).6s"	"6I"	"9/2"	10	" 513.330"	
"4f4.(5I).6s"	"6I"	"11/2"	12	" 1470.105"	
"4f4.(5I).6s"	"4I"	"9/2"	10	" 1650.205"	
"4f4.(5I).6s"	"6I"	"13/2"	14	" 2585.460"	
"4f4.(5I).6s"	"4I"	"11/2"	12	" 3066.755"	
"4f4.(5I).6s"	"6I"	"15/2"	16	" 3801.930"	
"4f4.(5I).5d"	"6L"	"11/2"	12	" 4437.560"	
"4f4.(5I).6s"	"4I"	"13/2"	14	" 4512.495"	
"4f4.(5I).6s"	"6I"	"17/2"	18	" 5085.640"	
"4f4.(5I).5d"	"6L"	"13/2"	14	" 5487.655"	
"4f4.(5I).6s"	"4I"	"15/2"	16	" 5985.580"	
"4f4.(5I).5d"	"6K"	"9/2"	10	" 6005.270"	
"4f4.(5I).5d"	"6L"	"15/2"	16	" 6637.430"	
"4f4.(5I).5d"	"6K"	"11/2"	12	" 6931.800"	
"4f4.(5I).5d"	"6I"	"7/2"	8	" 7524.735"	
"4f4.(5I).5d"	"6L"	"17/2"	18	" 7868.910"	
"4f4.(5I).5d"	"6K"	"13/2"	14	" 7950.075"	
"4f3.(4I*).5d2.(3F)"	"6M*"	"13/2"	14	" 8009.810"	
"4f4.(5I).5d"	"6I"	"9/2"	10	" 8420.320"	
"4f4.(5I).5d"	"6G"	"3/2"	4	" 8716.445"	
"4f4.(5I).5d"	"6G"	"5/2"	6	" 8796.365"	
"4f4.(5I).5d"	"6K"	"15/2"	16	" 9042.760"	
"4f4.(5I).5d"	"6L"	"19/2"	20	" 9166.210"	
"4f4.(5I).5d"	"6G"	"7/2"	8	" 9198.395"	
"4f4.(5I).5d"	"6I"	"11/2"	12	" 9357.910"	
"4f3.(4I*).5d2.(3F)"	"6M*"	"15/2"	16	" 9448.185"	
"4f4.(5I).5d"	"6H"	"5/2"	6	" 9674.835"	
"4f4.(5I).5d"	""	"9/2"	10	" 9877.165"	
"4f4.(5I).5d"	""	"7/2"	8	" 9908.645"	
"4f3.(4I*).5d (5K*).6s"	"6L*"	"11/2"	12	" 10054.195"	
"4f3.(4I*).5d (5K*).6s"	"6K*"	"9/2"	10	" 10091.360"	
"4f4.(5I).5d"	"6K"	"17/2"	18	" 10194.805"	
"4f4.(5F).6s"	"6F"	"1/2"	2	" 10256.040"	
"4f4.(5I).5d"	"6I"	"13/2"	14	" 10337.100"	
"4f4.(5F).6s"	"6F"	"3/2"	4	" 10439.225"	
"4f4.(5I).5d"	"6L"	"21/2"	22	" 10516.790"	
"4f4.(5I).5d"	"6H"	"7/2"	8	" 10666.780"	
"4f3.(4I*).5d (5K*).6s"	"6K*"	"11/2"	12	" 10720.295"	
"4f4.(5F).6s"	"6F"	"5/2"	6	" 10786.775"	
"4f3.(4I*).5d (5K*).6s"	"6L*"	"13/2"	14	" 10794.290"	
"4f4.(5I).5d"	"6G"	"9/2"	10	" 10883.250"	
"4f4.(5I).5d"	"4G"	"5/2"	6	" 10887.245"	
"4f4.(5I).5d"	""	"11/2"	12	" 10941.995"	
"4f3.(4I*).5d2.(3F)"	"6M*"	"17/2"	18	" 10980.540"	
"4f3.(4I*).5d2.(3F)"	"6L*"	"11/2"	12	" 11087.765"	
"4f3.(4I*).5d2.(3F)"	"6K*"	"9/2"	10	" 11310.285"	
"4f4.(5I).5d"	"6I"	"15/2"	16	" 11373.475"	
"4f4.(5F).6s"	"6F"	"7/2"	8	" 11377.565"	
"4f4.(5I).5d"	"6K"	"19/2"	20	" 11392.190"	
"4f4.(5F).6s"	"4F"	"3/2"	4	" 11440.725"	
"4f4.(5I).5d"	"4L"	"13/2"	14	" 11580.865"	
"4f4.(5I).5d"	"6H"	"9/2"	10	" 11709.615"	
"4f4.(5S).6s"	"6S"	"5/2"	6	" 11748.830"	
"4f4.(5I).5d"	"6G"	"11/2"	12	" 12021.340"	
