Configuration	Term	J	g	Level (cm-1)
"4d7"	"4F"	"9/2"	10	" 0.000"	
"4d7"	"4F"	"7/2"	8	" 1523.267"	
"4d7"	"4F"	"5/2"	6	" 2493.945"	
"4d7"	"4F"	"3/2"	4	" 3104.260"	
"4d7"	"4P"	"5/2"	6	" 8256.689"	
"4d7"	"4P"	"3/2"	4	" 8477.540"	
"4d6.(5D).5s"	"6D"	"9/2"	10	" 9151.835"	
"4d7"	"4P"	"1/2"	2	" 9373.745"	
"4d6.(5D).5s"	"6D"	"7/2"	8	" 10150.929"	
"4d6.(5D).5s"	"6D"	"5/2"	6	" 10852.172"	
"4d7"	"2G"	"9/2"	10	" 10860.9"	
"4d6.(5D).5s"	"6D"	"3/2"	4	" 11303.975"	
"4d6.(5D).5s"	"6D"	"1/2"	2	" 11604.409"	
"4d7"	"2G"	"7/2"	8	" 12293.4"	
"4d7"	"2P"	"3/2"	4	" 12956.6"	
"4d7"	"2D2"	"5/2"	6	" 14581.2"	
"4d7"	"2H"	"11/2"	12	" 14663.4"	
"4d7"	"2P"	"1/2"	2	" 14799.5"	
"4d7"	"2H"	"9/2"	10	" 16125.0"	
"4d7"	"2D2"	"3/2"	4	" 17017.6"	
"4d6.(5D).5s"	"4D"	"7/2"	8	" 19379.147"	
"4d6.(5D).5s"	"4D"	"5/2"	6	" 20515.359"	
"4d6.(5D).5s"	"4D"	"3/2"	4	" 21246.795"	
"4d7"	"2F"	"5/2"	6	" 21558.076"	
"4d6.(5D).5s"	"4D"	"1/2"	2	" 21645.959"	
"4d7"	"2F"	"7/2"	8	" 22289.207"	
"4d6.(3H).5s"	"4H"	"13/2"	14	" 25952.589"	
"4d6.(3H).5s"	"4H"	"11/2"	12	" 26109.822"	
"4d6.(3H).5s"	"4H"	"9/2"	10	" 26118.872"	
"4d6.(3H).5s"	"4H"	"7/2"	8	" 26468.532"	
"4d6.(a3P).5s"	"4P"	"5/2"	6	" 26911.788"	
"4d6.(a3F).5s"	"4F"	"9/2"	10	" 27545.035"	
"4d6.(a3F).5s"	"4F"	"7/2"	8	" 27949.222"	
"4d6.(a3F).5s"	"4F"	"5/2"	6	" 28139.156"	
"4d6.(a3F).5s"	"4F"	"3/2"	4	" 28495.750"	
"4d6.(3G).5s"	"4G"	"11/2"	12	" 29018.988"	
"4d6.(a3P).5s"	"4P"	"3/2"	4	" 29091.189"	
"4d6.(3G).5s"	"4G"	"9/2"	10	" 30099.983"	
"4d6.(3G).5s"	"4G"	"5/2"	6	" 30293.394"	
"4d6.(3G).5s"	"4G"	"7/2"	8	" 30439.799"	
"4d6.(a3P).5s"	"4P"	"1/2"	2	" 30489.523"	
