Configuration	Term	J	g	Level (cm-1)
"5p6"	"1S"	"0"	1	" 0.00"	
"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	1	" 132770.79"	
"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	3	" 134568.12"	
"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	" 137983.14"	
"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	9	" 138931.25"	
"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	7	" 140472.87"	
"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	" 142929.99"	
"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	7	" 147066.86"	
"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	5	" 152135.02"	
"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	" 153054.62"	
"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	3	" 154494.21"	
"5p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	5	" 156736.25"	
"5p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	5	" 159509.20"	
"5p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"	7	" 161109.28"	
"5p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	" 166544.02"	
"5p5.(2P*<3/2>).4f"	"2[3/2]"	"2"	5	" 168583.77"	
"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	1	" 169297.15"	
"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	3	" 170192.53"	
"5p5.(2P*<3/2>).4f"	"2[9/2]"	"5"	11	" 171398.38"	
"5p5.(2P*<3/2>).4f"	"2[5/2]"	"3"	7	" 171728.66"	
"5p5.(2P*<3/2>).4f"	"2[9/2]"	"4"	9	" 172522.89"	
"5p5.(2P*<3/2>).4f"	"2[7/2]"	"3"	7	" 175778.09"	
"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	3	" 177593.45"	
"5p5.(2P*<3/2>).4f"	"2[7/2]"	"4"	9	" 178776.59"	
"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	5	" 179530.58"	
"5p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	3	" 180026.71"	
"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	7	" 181816.17"	
"5p5.(2P*<3/2>).4f"	"2[5/2]"	"2"	5	" 182598.59"	
"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	3	" 182722.42"	
"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	5	" 184342.92"	
"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	1	" 187660.61"	
"5p5.(2P*<1/2>).4f"	"2[7/2]"	"3"	7	" 189195.30"	
