Configuration	Term	J	g	Level (cm-1)
"4f4.6s2"	"5I"	"4"	9	" 0.000"	
"4f4.6s2"	"5I"	"5"	11	" 1128.056"	
"4f4.6s2"	"5I"	"6"	13	" 2366.597"	
"4f4.6s2"	"5I"	"7"	15	" 3681.696"	
"4f4.6s2"	"5I"	"8"	17	" 5048.602"	
"4f3.(4I*).5d.6s2"	"5L*"	"6"	13	" 6764.211"	
"4f3.(4I*).5d.6s2"	"5K*"	"5"	11	" 6853.994"	
"4f3.(4I*).5d.6s2"	"5L*"	"7"	15	" 8402.487"	
"4f3.(4I*).5d.6s2"	"5K*"	"6"	13	" 8411.900"	
"4f4.(5I).5d.6s.(3D)"	"7L"	"5"	11	" 8475.355"	
"4f3.(4I*).5d2.(3F) (6M*).6s"	"7M*"	"6"	13	" 8800.392"	
"4f3.(4I*).5d.6s2"	"5I*"	"4"	9	" 9083.813"	
"4f4.(5I).5d.6s.(3D)"	"7L"	"6"	13	" 9115.092"	
"4f3.(4I*).5d2.(3F) (6M*).6s"	"7M*"	"7"	15	" 9692.277"	
"4f4.(5I).5d.6s.(3D)"	"7K"	"4"	9	" 9814.683"	
"4f3.(4I*).5d.6s2"	"5H*"	"3"	7	" 9927.387"	
"4f4.(5I).5d.6s.(3D)"	"7L"	"7"	15	" 9939.704"	
"4f3.(4I*).5d.6s2"	"5I*"	"5"	11	" 10004.583"	
"4f3.(4I*).5d.6s2"	"5K*"	"7"	15	" 10017.790"	
"4f4.6s2?"	"5F"	"1"	3	" 10118.968"	
"4f3.(4I*).5d.6s2"	"5L*"	"8"	17	" 10160.612"	
"4f4.(5I).5d.6s.(3D)"	"7K"	"5"	11	" 10376.842"	
"4f4.6s2?"	"5F"	"2"	5	" 10469.468"	
"4f3.(4I*).5d.6s2"	"5H*"	"4"	9	" 10672.571"	
"4f4.(5I).5d.6s.(3D)"	"5L"	"6"	13	" 10774.927"	
"4f3.(4I*).5d2.(3F) (6M*).6s"	"7M*"	"8"	17	" 10784.929"	
