Configuration	Term	J	g	Level (cm-1)
"2s2.2p2"	"3P"	"0"	1	" 0.0"	
"2s2.2p2"	"3P"	"1"	3	" 48.7"	
"2s2.2p2"	"3P"	"2"	5	" 130.8"	
"2s2.2p2"	"1D"	"2"	5	" 15316.2"	
"2s2.2p2"	"1S"	"0"	1	" 32688.8"	
"2s.2p3"	"5S*"	"2"	5	" 46784.6"	
"2s.2p3"	"3D*"	"3"	7	" 92237.2"	
"2s.2p3"	"3D*"	"2"	5	" 92250.3"	
"2s.2p3"	"3D*"	"1"	3	" 92251.8"	
"2s.2p3"	"3P*"	"1"	3	" 109216.6"	
"2s.2p3"	"3P*"	"2"	5	" 109217.6"	
"2s.2p3"	"3P*"	"0"	1	" 109223.5"	
"2s.2p3"	"1D*"	"2"	5	" 144187.94"	
"2s2.2p.3s"	"3P*"	"0"	1	" 148908.59"	
"2s2.2p.3s"	"3P*"	"1"	3	" 148940.17"	
"2s2.2p.3s"	"3P*"	"2"	5	" 149076.52"	
"2s2.2p.3s"	"1P*"	"1"	3	" 149187.80"	
"2s.2p3"	"3S*"	"1"	3	" 155126.73"	
"2s2.2p.3p"	"1P"	"1"	3	" 164610.76"	
"2s2.2p.3p"	"3D"	"1"	3	" 166521.69"	
"2s2.2p.3p"	"3D"	"2"	5	" 166582.45"	
"2s2.2p.3p"	"3D"	"3"	7	" 166678.64"	
"2s.2p3"	"1P*"	"1"	3	" 166765.66"	
"2s2.2p.3p"	"3S"	"1"	3	" 168892.21"	
"2s2.2p.3p"	"3P"	"0"	1	" 170572.61"	
"2s2.2p.3p"	"3P"	"1"	3	" 170607.89"	
"2s2.2p.3p"	"3P"	"2"	5	" 170666.23"	
"2s2.2p.3p"	"1D"	"2"	5	" 174212.03"	
"2s2.2p.3p"	"1S"	"0"	1	" 178273.38"	
"2s2.2p.3d"	"3F*"	"2"	5	" 186511.58"	
"2s2.2p.3d"	"3F*"	"3"	7	" 186570.98"	
"2s2.2p.3d"	"3F*"	"4"	9	" 186652.49"	
"2s2.2p.3d"	"1D*"	"2"	5	" 187091.37"	
"2s2.2p.3d"	"3D*"	"1"	3	" 187437.56"	
"2s2.2p.3d"	"3D*"	"2"	5	" 187461.56"	
"2s2.2p.3d"	"3D*"	"3"	7	" 187491.90"	
"2s2.2p.3d"	"3P*"	"2"	5	" 188857.37"	
"2s2.2p.3d"	"3P*"	"1"	3	" 188909.17"	
"2s2.2p.3d"	"3P*"	"0"	1	" 188937.24"	
"2s2.2p.3d"	"1F*"	"3"	7	" 189335.16"	
"2s2.2p.3d"	"1P*"	"1"	3	" 190120.24"	
"2s2.2p.4s"	"3P*"	"0"	1	" 196540.23"	
"2s2.2p.4s"	"3P*"	"1"	3	" 196592.07"	
"2s2.2p.4s"	"3P*"	"2"	5	" 196711.54"	
"2s2.2p.4s"	"1P*"	"1"	3	" 197858.69"	
"2s2.2p.4p"	"1P"	"1"	3	" 202170.63"	
"2s2.2p.4p"	"3D"	"1"	3	" 202714.12"	
"2s2.2p.4p"	"3D"	"2"	5	" 202765.26"	
"2s2.2p.4p"	"3D"	"3"	7	" 202861.36"	
"2s2.2p.4p"	"3P"	"0"	1	" 203162.48"	
"2s2.2p.4p"	"3P"	"1"	3	" 203189.03"	
"2s2.2p.4p"	"3P"	"2"	5	" 203258.98"	
"2s2.2p.4p"	"3S"	"1"	3	" 203537.66"	
"2s2.2p.4p"	"1D"	"2"	5	" 205350.18"	
"2s.2p2.(4P).3s"	"5P"	"1"	3	" 205597.97"	
"2s.2p2.(4P).3s"	"5P"	"2"	5	" 205654.22"	
"2s.2p2.(4P).3s"	"5P"	"3"	7	" 205724.81"	
"2s2.2p.4p"	"1S"	"0"	1	" 206910.24"	
"2s2.2p.4d"	"3F*"	"2"	5	" 209673.65"	
"2s2.2p.4d"	"3F*"	"3"	7	" 209737.97"	
"2s2.2p.4d"	"3F*"	"4"	9	" 209823.91"	
"2s2.2p.4d"	"1D*"	"2"	5	" 209925.76"	
"2s2.2p.4d"	"3D*"	"1"	3	" 210239.83"	
"2s2.2p.4d"	"3D*"	"2"	5	" 210266.04"	
"2s2.2p.4d"	"3D*"	"3"	7	" 210301.68"	
"2s2.2p.4d"	"3P*"	"2"	5	" 210705.26"	
"2s2.2p.4d"	"3P*"	"1"	3	" 210751.43"	
"2s2.2p.4d"	"3P*"	"0"	1	" 210776.45"	
"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"3"	7	" 211030.07"	
"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"2"	5	" 211032.93"	
"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"3"	7	" 211056.26"	
"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"4"	9	" 211060.24"	
"2s2.2p.4d"	"1F*"	"3"	7	" 211103.63"	
"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"3"	7	" 211287.23"	
"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"4"	9	" 211294.85"	
"2s2.2p.4d"	"1P*"	"1"	3	" 211336.16"	
"2s2.2p.(2P*<3/2>).4f"	"2[9/2]"	"5"	11	" 211389.95"	
"2s2.2p.(2P*<3/2>).4f"	"2[9/2]"	"4"	9	" 211402.03"	
"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"3"	7	" 211410.47"	
"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"2"	5	" 211415.16"	
"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	" 211486.58"	
"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"2"	5	" 211490.30"	
"2s.2p2.(4P).3s"	"3P"	"0"	1	" 211749.35"	
"2s.2p2.(4P).3s"	"3P"	"1"	3	" 211779.45"	
"2s.2p2.(4P).3s"	"3P"	"2"	5	" 211827.67"	
"2s2.2p.5s"	"3P*"	"0"	1	" 214211.96"	
"2s2.2p.5s"	"3P*"	"1"	3	" 214257.69"	
"2s2.2p.5s"	"3P*"	"2"	5	" 214384.13"	
"2s2.2p.5s"	"1P*"	"1"	3	" 214829.18"	
"2p4"	"3P"	"2"	5	" 220290"	
"2p4"	"3P"	"1"	3	" 220300"	
"2p4"	"3P"	"0"	1	" 220310"	
"2s2.2p.5d"	"1D*"	"2"	5	" 220495.36"	
"2s2.2p.5d"	"3D*"	"2"	5	" 220674"	
"2s2.2p.5d"	"3D*"	"3"	7	" 220716"	
"2s2.2p.(2P*<1/2>).5f"	"2[5/2]"	"3"	7	" 221054.50"	
"2s2.2p.(2P*<1/2>).5f"	"2[5/2]"	"2"	5	" 221057.01"	
"2s2.2p.(2P*<1/2>).5f"	"2[7/2]"	"3"	7	" 221069.22"	
