Configuration	Term	J	g	Level (cm-1)
"4d9"	"2D"	"5/2"	6	" 0"	
"4d9"	"2D"	"3/2"	4	" 19255"	
"4p5.4d10"	"2P*"	"3/2"	4	" 686247"	
"4d8.(3F).5p"	"4D*"	"7/2"	8	" 722425"	
"4d8.(3F).4f"	"4F*"	"7/2"	8	" 725648"	
"4d8.(3P).4f"	"4F*"	"5/2"	6	"(726649)"	
"4d8.(3F).5p"	"2G*"	"9/2"	10	"(726840)"	
"4d8.(3F).4f"	"4F*"	"9/2"	10	"(727974)"	
"4d8.(3F).4f"	"4D*"	"3/2"	4	"(732282)"	
"4d8.(1G).4f"	"2P*"	"1/2"	2	" 733574"	
"4d8.(3F).4f"	"4D*"	"5/2"	6	" 736440"	
"4d8.(3F).5p"	"4D*"	"5/2"	6	"(737676)"	
"4d8.(1D).5p"	"2D*"	"3/2"	4	" 737819"	
"4d8.(3F).4f"	"4D*"	"7/2"	8	"(738695)"	
"4d8.(3P).4f"	"4F*"	"3/2"	4	" 740248"	
"4d8.(3F).4f"	"4I*"	"15/2"	16	"(740589)"	
"4d8.(3F).5p"	"4F*"	"5/2"	6	" 742053"	
"4d8.(3F).5p"	"4G*"	"7/2"	8	" 742601"	
"4d8.(3F).4f"	"4I*"	"13/2"	14	"(743564)"	
"4d8.(3F).4f"	"4H*"	"11/2"	12	"(746443)"	
"4d8.(3F).4f"	"4D*"	"1/2"	2	" 746697"	
"4d8.(3F).4f"	"4H*"	"13/2"	14	"(747696)"	
"4d8.(3F).4f"	"4P*"	"3/2"	4	" 748946"	
"4d8.(1D).4f"	"2F*"	"5/2"	6	" 749812"	
"4d8.(3F).5p"	"4G*"	"11/2"	12	"(750239)"	
"4d8.(3F).4f"	"4H*"	"9/2"	10	"(750774)"	
"4d8.(3F).5p"	"4D*"	"3/2"	4	" 751182"	
"4d8.(3P).5p"	"4D*"	"1/2"	2	" 753163"	
"4d8.(3F).4f"	"a 4I*"	"11/2"	12	"(753230)"	
"4d8.(3F).4f"	"4P*"	"5/2"	6	" 753535"	
"4d8.(3F).5p"	"4G*"	"5/2"	6	" 754510"	
"4d8.(3F).4f"	"4P*"	"1/2"	2	"(755028)"	
"4d8.(3F).5p"	"4F*"	"9/2"	10	"(755842)"	
"4d8.(1G).4f"	"2D*"	"3/2"	4	" 756631"	
"4d8.(3F).5p"	"2F*"	"7/2"	8	" 756671"	
"4d8.(3P).5p"	"4P*"	"1/2"	2	"(757523)"	
"4d8.(3F).4f"	"4I*"	"9/2"	10	"(757956)"	
"4d8.(3F).4f"	"4G*"	"7/2"	8	" 758430"	
"4d8.(3F).4f"	"2P*"	"3/2"	4	" 758734"	
"4d8.(3F).4f"	"4H*"	"7/2"	8	"(759558)"	
"4d8.(3P).5p"	"4P*"	"3/2"	4	" 760018"	
"4d8.(1D).4f"	"2G*"	"9/2"	10	"(760458)"	
"4d8.(1D).4f"	"2F*"	"7/2"	8	" 761035"	
"4d8.(3F).4f"	"b 4I*"	"11/2"	12	"(761493)"	
"4d8.(3F).4f"	"2S*"	"1/2"	2	"(761808)"	
"4d8.(3F).5p"	"2D*"	"5/2"	6	" 761994"	
"4d8.(3F).4f"	"2I*"	"13/2"	14	"(763376)"	
"4d8.(1G).4f"	"2D*"	"5/2"	6	"(763549)"	
"4d8.(3F).4f"	"2G*"	"9/2"	10	"(765864)"	
"4d8.(3P).4f"	"4G*"	"5/2"	6	" 766432"	
"4d8.(1D).5p"	"2F*"	"5/2"	6	" 766985"	
"4d8.(1G).5p"	"2F*"	"7/2"	8	" 767532"	
"4d8.(1G).5p"	"2H*"	"9/2"	10	"(767858)"	
"4d8.(3F).4f"	"4S*"	"3/2"	4	"(768535)"	
"4d8.(3P).4f"	"4F*"	"9/2"	10	"(768797)"	
"4d8.(3F).4f"	"2I*"	"11/2"	12	"(768943)"	
"4d8.(3P).5p"	"2D*"	"5/2"	6	" 769790"	
"4d8.(3F).5p"	"4G*"	"9/2"	10	"(770027)"	
"4d8.(3F).5p"	"4F*"	"7/2"	8	" 772151"	
"4d8.(1G).4f"	"2K*"	"13/2"	14	"(772391)"	
"4d8.(3P).5p"	"4D*"	"3/2"	4	" 772595"	
"4d8.(1G).4f"	"2K*"	"15/2"	16	"(772928)"	
"4d8.(3P).4f"	"4F*"	"7/2"	8	" 773634"	
"4d8.(3F).5p"	"2G*"	"7/2"	8	" 774702"	
"4d8.(3P).5p"	"4P*"	"5/2"	6	" 774923"	
"4d8.(3F).4f"	"4F*"	"5/2"	6	" 775334"	
"4d8.(3F).4f"	"4F*"	"3/2"	4	"(775770)"	
"4d8.(1D).5p"	"2P*"	"1/2"	2	" 776118"	
