Configuration	Term	J	g	Level (cm-1)
"5s2.5p5"	"2P*"	"3/2"	4	" 0.0000"	
"5s2.5p5"	"2P*"	"1/2"	2	" 13847.3609"	
"5s.5p6"	"2S"	"1/2"	2	" 108652.967"	
"5s2.5p4.(3P<2>).5d"	"2[2]"	"5/2"	6	" 120425.101"	
"5s2.5p4.(3P<2>).5d"	"2[3]"	"7/2"	8	" 120782.636"	
"5s2.5p4.(3P<2>).5d"	"2[2]"	"3/2"	4	" 121065.660"	
"5s2.5p4.(3P<2>).5d"	"2[1]"	"1/2"	2	" 122346.271"	
"5s2.5p4.(3P<2>).5d"	"2[4]"	"9/2"	10	" 125926.848"	
"5s2.5p4.(3P<2>).5d"	"2[4]"	"7/2"	8	" 128532.528"	
"5s2.5p4.(3P<2>).5d"	"2[1]"	"3/2"	4	" 131782.478"	
"5s2.5p4.(3P<2>).5d"	"2[0]"	"1/2"	2	" 132419.196"	
"5s2.5p4.(3P<1>).5d"	"2[1]"	"1/2"	2	" 133265.831"	
"5s2.5p4.(3P<2>).6s"	"2[2]"	"5/2"	6	" 133343.034"	
"5s2.5p4.(3P<1>).5d"	"2[3]"	"5/2"	6	" 135081.058"	
"5s2.5p4.(3P<0>).5d"	"2[2]"	"3/2"	4	" 135747.850"	
"5s2.5p4.(3P<1>).5d"	"2[1]"	"3/2"	4	" 136693.500"	
"5s2.5p4.(3P<1>).5d"	"2[3]"	"7/2"	8	" 137785.195"	
"5s2.5p4.(3P<2>).5d"	"2[3]"	"5/2"	6	" 138464.327"	
"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"	4	" 138543.477"	
"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	4	" 140794.613"	
"5s2.5p4.(3P<1>).5d"	"2[2]"	"5/2"	6	" 142067.732"	
"5s2.5p4.(1D<2>).5d"	"2[4]"	"7/2"	8	" 144535.128"	
"5s2.5p4.(3P<0>).5d"	"2[2]"	"5/2"	6	" 144591.760"	
"5s2.5p4.(1D<2>).5d"	"2[4]"	"9/2"	10	" 144868.730"	
"5s2.5p4.(3P<0>).6s"	"2[0]"	"1/2"	2	" 145443.182"	
"5s2.5p4.(3P<1>).6s"	"2[1]"	"3/2"	4	" 148575.860"	
"5s2.5p4.(1D<2>).5d"	"2[3]"	"5/2"	6	" 150093.899"	
"5s2.5p4.(3P<1>).6s"	"2[1]"	"1/2"	2	" 150467.268"	
"5s2.5p4.(1D<2>).5d"	"2[3]"	"7/2"	8	" 153011.345"	
"5s2.5p4.(1D<2>).6s"	"2[2]"	"5/2"	6	" 156698.493"	
"5s2.5p4.(1D<2>).6s"	"2[2]"	"3/2"	4	" 156820.269"	
"5s2.5p4.(3P<2>).6p"	"2[2]*"	"3/2"	4	" 160647.193"	
"5s2.5p4.(1D<2>).5d"	"2[1]"	"3/2"	4	" 160991.868"	
"5s2.5p4.(3P<2>).6p"	"2[2]*"	"5/2"	6	" 161132.553"	
"5s2.5p4.(1D<2>).5d"	"2[2]"	"5/2"	6	" 162863.218"	
"5s2.5p4.(3P<2>).6p"	"2[3]*"	"5/2"	6	" 163495.585"	
"5s2.5p4.(3P<2>).6p"	"2[1]*"	"1/2"	2	" 163525.805"	
"5s2.5p4.(3P<2>).6p"	"2[3]*"	"7/2"	8	" 163930.957"	
"5s2.5p4.(1D<2>).5d"	"2[2]"	"3/2"	4	" 164489.795"	
"5s2.5p4.(1D<2>).5d"	"2[1]"	"1/2"	2	" 165835.434"	
"5s2.5p4.(3P<2>).6p"	"2[1]*"	"3/2"	4	" 168390.420"	
"5s2.5p4.(3P<2>).4f"	"2[3]*"	"7/2"	8	" 168569.255"	
"5s2.5p4.(3P<2>).4f"	"2[4]*"	"9/2"	10	" 168906.759"	
