Configuration	Term	J	g	Level (cm-1)
"4f7.(8S*).5d.6s2"	"9D*"	"2"	5	" 0.000"	
"4f7.(8S*).5d.6s2"	"9D*"	"3"	7	" 215.124"	
"4f7.(8S*).5d.6s2"	"9D*"	"4"	9	" 532.977"	
"4f7.(8S*).5d.6s2"	"9D*"	"5"	11	" 999.121"	
"4f7.(8S*).5d.6s2"	"9D*"	"6"	13	" 1719.087"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"2"	5	" 6378.146"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"3"	7	" 6550.395"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"4"	9	" 6786.184"	
"4f7.(8S*).5d.6s2"	"7D*"	"5"	11	" 6976.508"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"5"	11	" 7103.420"	
"4f7.(8S*).5d.6s2"	"7D*"	"4"	9	" 7234.910"	
"4f7.(8S*).5d.6s2"	"7D*"	"3"	7	" 7426.710"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"6"	13	" 7480.348"	
"4f7.(8S*).5d.6s2"	"7D*"	"2"	5	" 7562.457"	
"4f7.(8S*).5d.6s2"	"7D*"	"1"	3	" 7653.927"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"7"	15	" 7947.294"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"11F*"	"8"	17	" 8498.434"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"1"	3	" 10222.233"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"2"	5	" 10359.905"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"3"	7	" 10576.410"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"4"	9	" 10883.505"	
"4f8.6s2"	"7F"	"6"	13	" 10947.210"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"5"	11	" 11296.465"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"11P*"	"4"	9	" 11685.594"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"6"	13	" 11830.393"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"11P*"	"5"	11	" 12057.164"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"11P*"	"6"	13	" 12345.966"	
"4f7.(8S*).5d2.(3F) (10F*).6s"	"9F*"	"7"	15	" 12486.547"	
"4f8.6s2"	"7F"	"5"	11	" 12519.997"	
"4f7.(8S*).6s2.6p"	"9P"	"3"	7	" 13433.851"	
"4f8.6s2"	"7F"	"4"	9	" 13506.051"	
"4f7.(8S*).6s2.6p"	"9P"	"4"	9	" 13926.311"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"2"	5	" 14036.026"	
"4f8.6s2"	"7F"	"3"	7	" 14253.948"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"3"	7	" 14298.311"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"4"	9	" 14669.148"	
"4f8.6s2"	"7F"	"2"	5	" 14777.975"	
"4f8.6s2"	"7F"	"1"	3	" 15121.220"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"9P*"	"3"	7	" 15173.639"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"5"	11	" 15174.000"	
"4f8.6s2"	"7F"	"0"	1	" 15289.035"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"9P*"	"4"	9	" 15519.180"	
"4f7.(8S*).6s2.6p"	"9P"	"5"	11	" 15665.424"	
"4f7.(8S*).5d2.(3P) (10P*).6s"	"9P*"	"5"	11	" 15720.715"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"2"	5	" 15744.826"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"3"	7	" 15758.277"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"1"	3	" 15758.651"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"4"	9	" 15833.797"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"6"	13	" 15852.245"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"0"	1	" 15972.270"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"5"	11	" 15989.463"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"1"	3	" 16012.884"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11D"	"3"	7	" 16061.273"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"2"	5	" 16078.047"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"3"	7	" 16165.993"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11D"	"4"	9	" 16195.999"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"6"	13	" 16228.822"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"4"	9	" 16296.617"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"5"	11	" 16534.515"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"9F*"	"7"	15	" 16758.940"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11F"	"7"	15	" 16775.024"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	""	"4"	9	" 16824.589"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"11D"	"5"	11	" 16885.739"	
"4f7.(8S*).6s2.6p"	"7P"	"3"	7	" 16920.400"	
"4f7.(8S*).6s2.6p"	"7P"	"2"	5	" 16923.378"	
"4f7.(8S*).5d2.(3F) (8F*).6s"	"7F*"	"6"	13	" 17015.950"	
"4f7.(8S*).5d (9D*).6s.6p.(3P*)"	"9F"	"1"	3	" 17227.969"	
