Configuration	Term	J	g	Level (cm-1)
"5p6"	"1S"	"0"	1	" 0.000"	
"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	5	" 67067.547"	
"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	3	" 68045.156"	
"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	1	" 76196.767"	
"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	3	" 77185.041"	
"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	3	" 77269.145"	
"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	5	" 78119.798"	
"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	7	" 78403.061"	
"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	3	" 78956.031"	
"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	5	" 79212.465"	
"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	1	" 79771.267"	
"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	3	" 79986.618"	
"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	1	" 80118.962"	
"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	9	" 80196.629"	
"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	" 80322.746"	
"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	7	" 80970.438"	
"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	" 81925.514"	
"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	7	" 82430.204"	
"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	" 83889.971"	
"5p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"	5	" 85188.777"	
"5p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"	3	" 85440.017"	
"5p5.(2P*<3/2>).7p"	"2[1/2]"	"1"	3	" 87927.131"	
"5p5.(2P*<3/2>).7p"	"2[5/2]"	"2"	5	" 88351.681"	
"5p5.(2P*<1/2>).6p"	"2[3/2]"	"1"	3	" 88379.126"	
"5p5.(2P*<3/2>).7p"	"2[5/2]"	"3"	7	" 88469.213"	
"5p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"	1	" 88491.020"	
"5p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	3	" 88549.775"	
"5p5.(2P*<3/2>).7p"	"2[3/2]"	"2"	5	" 88686.500"	
"5p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	5	" 88708.466"	
"5p5.(2P*<3/2>).7p"	"2[3/2]"	"1"	3	" 88744.559"	
"5p5.(2P*<3/2>).7p"	"2[1/2]"	"0"	1	" 88842.256"	
"5p5.(2P*<3/2>).6d"	"2[7/2]*"	"4"	9	" 88911.692"	
"5p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"	7	" 89024.890"	
"5p5.(2P*<1/2>).6p"	"2[3/2]"	"2"	5	" 89162.356"	
"5p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"	5	" 89243.258"	
"5p5.(2P*<1/2>).6p"	"2[1/2]"	"1"	3	" 89278.706"	
"5p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"	7	" 89534.568"	
"5p5.(2P*<1/2>).6p"	"2[1/2]"	"0"	1	" 89860.015"	
"5p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"	3	" 90032.155"	
"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	5	" 90804.538"	
"5p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	" 90839.777"	
"5p5.(2P*<3/2>).4f"	"2[3/2]"	"2"	5	" 90849.440"	
"5p5.(2P*<3/2>).4f"	"2[9/2]"	"5"	11	" 90860.655"	
"5p5.(2P*<3/2>).4f"	"2[9/2]"	"4"	9	" 90861.506"	
"5p5.(2P*<3/2>).4f"	"2[5/2]"	"3"	7	" 90907.090"	
"5p5.(2P*<3/2>).4f"	"2[5/2]"	"2"	5	" 90910.052"	
"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	3	" 90932.432"	
"5p5.(2P*<3/2>).4f"	"2[7/2]"	"3"	7	" 90944.050"	
"5p5.(2P*<3/2>).4f"	"2[7/2]"	"4"	9	" 90944.133"	
