Configuration	Term	J	g	Level (cm-1)
"4d8.(3F).5s"	"a 4F"	"9/2"	10	" 0.00"	
"4d8.(3F).5s"	"a 4F"	"7/2"	8	" 1529.97"	
"4d8.(3F).5s"	"a 4F"	"5/2"	6	" 2598.03"	
"4d9"	"a 2D"	"5/2"	6	" 3309.86"	
"4d8.(3F).5s"	"a 4F"	"3/2"	4	" 3472.68"	
"4d9"	"a 2D"	"3/2"	4	" 5657.97"	
"4d8.(3F).5s"	"a 2F"	"7/2"	8	" 5690.97"	
"4d8.(3F).5s"	"a 2F"	"5/2"	6	" 7791.23"	
"4d8.(3P).5s"	"a 4P"	"5/2"	6	" 9221.22"	
"4d8.(3P).5s"	"a 4P"	"3/2"	4	" 10313.41"	
"4d8.(3P).5s"	"a 4P"	"1/2"	2	" 11006.05"	
"4d8.(3P).5s"	"a 2P"	"3/2"	4	" 11968.23"	
"4d7.5s2"	"b 4F"	"9/2"	10	" 12723.07"	
"4d8.(1D).5s"	"b 2D"	"5/2"	6	" 13520.69"	
"4d8.(3P).5s"	"a 2P"	"1/2"	2	" 13974.73"	
"4d8.(1D).5s"	"b 2D"	"3/2"	4	" 14382.19"	
"4d7.5s2"	"b 4F"	"7/2"	8	" 14787.87"	
"4d8.(1G).5s"	"a 2G"	"9/2"	10	" 16017.94"	
"4d7.5s2"	"b 4F"	"5/2"	6	" 16118.69"	
"4d8.(1G).5s"	"a 2G"	"7/2"	8	" 16120.72"	
"4d7.5s2"	"b 4F"	"3/2"	4	" 16943.50"	
"4d7.5s2"	"b 4P"	"5/2"	6	" 23157.57"	
"4d7.5s2"	"b 4P"	"3/2"	4	" 23655.93"	
"4d7.5s2"	"b 4P"	"1/2"	2	" 24686.00"	
"4d7.5s2"	"b 2G"	"9/2"	10	" 25820.80"	
"4d8.(3F).5p"	"z 4D*"	"7/2"	8	" 27075.26"	
"4d7.5s2"	"b 2G"	"7/2"	8	" 27876.52"	
"4d8.(3F).5p"	"z 4G*"	"9/2"	10	" 28542.69"	
"4d8.(3F).5p"	"z 4D*"	"5/2"	6	" 28859.64"	
"4d8.(3F).5p"	"z 4G*"	"11/2"	12	" 29104.71"	
"4d8.(3F).5p"	"z 4F*"	"9/2"	10	" 29430.86"	
"4d8.(3F).5p"	"z 4F*"	"7/2"	8	" 29866.34"	
"4d8.(3F).5p"	"z 4D*"	"3/2"	4	" 30397.27"	
"4d8.(3F).5p"	"z 4G*"	"7/2"	8	" 31101.75"	
"4d8.(3F).5p"	"z 4D*"	"1/2"	2	" 31146.68"	
"4d8.(3F).5p"	"z 4F*"	"5/2"	6	" 31474.50"	
"4d8.(3F).5p"	"z 2G*"	"9/2"	10	" 31613.78"	
"4d8.(3F).5p"	"z 2F*"	"7/2"	8	" 32004.01"	
"4d8.(3F).5p"	"z 2D*"	"5/2"	6	" 32046.32"	
"4d8.(3F).5p"	"z 4G*"	"5/2"	6	" 32243.32"	
"4d8.(3F).5p"	"z 4F*"	"3/2"	4	" 32277.43"	
"4d8.(3F).5p"	"z 2G*"	"7/2"	8	" 33043.91"	
"4d8.(3F).5p"	"z 2D*"	"3/2"	4	" 33867.04"	
"4d8.(3F).5p"	"z 2F*"	"5/2"	6	" 33946.34"	
"4d8.(3P).5p"	"z 4P*"	"5/2"	6	" 35333.85"	
"4d8.(3P).5p"	"z 4P*"	"3/2"	4	" 35404.24"	
"4d8.(3P).5p"	"z 4P*"	"1/2"	2	" 35669.50"	
""	"1*"	"7/2"	8	" 36132.72"	
