Configuration	Term	J	g	Level (cm-1)
"2p6.3s2"	"1S"	"0"	1	" 0.000"	
"3s.3p"	"3P*"	"0"	1	" 21850.405"	
"3s.3p"	"3P*"	"1"	3	" 21870.464"	
"3s.3p"	"3P*"	"2"	5	" 21911.178"	
"3s.3p"	"1P*"	"1"	3	" 35051.264"	
"3s.4s"	"3S"	"1"	3	" 41197.403"	
"3s.4s"	"1S"	"0"	1	" 43503.333"	
"3s.3d"	"1D"	"2"	5	" 46403.065"	
"3s.4p"	"3P*"	"0"	1	" 47841.119"	
"3s.4p"	"3P*"	"1"	3	" 47844.414"	
"3s.4p"	"3P*"	"2"	5	" 47851.162"	
"3s.3d"	"3D"	"2"	5	" 47957.027"	
"3s.3d"	"3D"	"3"	7	" 47957.045"	
"3s.3d"	"3D"	"1"	3	" 47957.058"	
"3s.4p"	"1P*"	"1"	3	" 49346.729"	
"3s.5s"	"3S"	"1"	3	" 51872.526"	
"3s.5s"	"1S"	"0"	1	" 52556.206"	
"3s.4d"	"1D"	"2"	5	" 53134.642"	
"3s.4d"	"3D"	"3"	7	" 54192.256"	
"3s.4d"	"3D"	"2"	5	" 54192.294"	
"3s.4d"	"3D"	"1"	3	" 54192.335"	
"3s.5p"	"3P*"	"0"	1	" 54248.809"	
"3s.5p"	"3P*"	"1"	3	" 54250.086"	
"3s.5p"	"3P*"	"2"	5	" 54252.726"	
"3s.4f"	"1F*"	"3"	7	" 54676.438"	
"3s.4f"	"3F*"	"2"	5	" 54676.654"	
"3s.4f"	"3F*"	"3"	7	" 54676.701"	
"3s.4f"	"3F*"	"4"	9	" 54676.755"	
"3s.5p"	"1P*"	"1"	3	" 54706.536"	
"3s.6s"	"3S"	"1"	3	" 55891.80"	
"3s.6s"	"1S"	"0"	1	" 56186.873"	
"3s.5d"	"1D"	"2"	5	" 56308.381"	
"3s.5d"	"3D"	"3"	7	" 56968.218"	
"3s.5d"	"3D"	"2"	5	" 56968.248"	
"3s.5d"	"3D"	"1"	3	" 56968.271"	
"3s.6p"	"3P*"	"0"	1	" 57017.078"	
"3s.6p"	"3P*"	"1"	3	" 57017.724"	
"3s.6p"	"3P*"	"2"	5	" 57019.025"	
"3s.5f"	"1F*"	"3"	7	" 57204.163"	
"3s.5f"	"3F*"	"2"	5	" 57204.228"	
"3s.5f"	"3F*"	"3"	7	" 57204.267"	
"3s.5f"	"3F*"	"4"	9	" 57204.305"	
"3s.6p"	"1P*"	"1"	3	" 57214.992"	
"3s.5g"	"1G"	"4"	9	" 57262.760"	
"3s.5g"	"3G"	"3"	7	" 57262.760"	
"3s.5g"	"3G"	"4"	9	" 57262.760"	
"3p2"	"3P"	"0"	1	" 57812.77"	
"3p2"	"3P"	"1"	3	" 57833.40"	
"3s.7s"	"3S"	"1"	3	" 57855.214"	
"3p2"	"3P"	"2"	5	" 57873.94"	
"3s.7s"	"1S"	"0"	1	" 58009.41"	
"3s.6d"	"1D"	"2"	5	" 58023.246"	
"3s.6d"	"3D"	"3"	7	" 58442.843"	
"3s.6d"	"3D"	"2"	5	" 58442.853"	
"3s.6d"	"3D"	"1"	3	" 58442.874"	
"3s.7p"	"3P*"	"0"	1	" 58476.689"	
"3s.7p"	"3P*"	"1"	3	" 58477.020"	
"3s.7p"	"3P*"	"2"	5	" 58477.760"	
"3s.6f"	"1F*"	"3"	7	" 58575.477"	
"3s.6f"	"3F*"	"2"	5	" 58575.527"	
"3s.6f"	"3F*"	"3"	7	" 58575.527"	
"3s.6f"	"3F*"	"4"	9	" 58575.527"	
"3s.7p"	"1P*"	"1"	3	" 58580.23"	
