Configuration	Term	J	g	Level (cm-1)
"3d10"	"1S"	"0"	1	" 0.000"	
"3d9.4s"	"3D"	"3"	7	" 21928.7326"	
"3d9.4s"	"3D"	"2"	5	" 22847.1176"	
"3d9.4s"	"3D"	"1"	3	" 23998.3718"	
"3d9.4s"	"1D"	"2"	5	" 26264.5502"	
"3d9.4p"	"3P*"	"2"	5	" 66418.6849"	
"3d9.4p"	"3P*"	"1"	3	" 67916.5572"	
"3d9.4p"	"3F*"	"3"	7	" 68447.7349"	
"3d9.4p"	"3F*"	"4"	9	" 68730.8876"	
"3d9.4p"	"3P*"	"0"	1	" 68850.2628"	
"3d8.4s2"	"3F"	"4"	9	" 69704.7015"	
"3d9.4p"	"3F*"	"2"	5	" 69867.9849"	
"3d9.4p"	"1F*"	"3"	7	" 70841.4669"	
"3d9.4p"	"1D*"	"2"	5	" 71493.8548"	
"3d8.4s2"	"3F"	"3"	7	" 71531.542"	
"3d9.4p"	"3D*"	"3"	7	" 71920.0961"	
"3d8.4s2"	"3F"	"2"	5	" 72723.817"	
"3d9.4p"	"3D*"	"1"	3	" 73102.0408"	
"3d9.4p"	"3D*"	"2"	5	" 73353.2957"	
"3d9.4p"	"1P*"	"1"	3	" 73595.8143"	
"3d8.4s2"	"1D"	"2"	5	" 85388.772"	
"3d8.4s2"	"3P"	"2"	5	" 88362.001"	
"3d8.4s2"	"3P"	"1"	3	" 88605.096"	
"3d8.4s2"	"3P"	"0"	1	" 88926.002"	
"3d8.4s2"	"1G"	"4"	9	" 95565.619"	
"3d8.(3F).4s.4p.(3P*)"	"5D*"	"4"	9	" 107942.795"	
"3d9.(2D<5/2>).5s"	"2[5/2]"	"3"	7	" 108014.8372"	
"3d9.(2D<5/2>).5s"	"2[5/2]"	"2"	5	" 108335.6078"	
"3d8.(3F).4s.4p.(3P*)"	"5D*"	"3"	7	" 109276.015"	
"3d9.(2D<3/2>).5s"	"2[3/2]"	"1"	3	" 110084.4773"	
"3d8.(3F).4s.4p.(3P*)"	"5D*"	"2"	5	" 110363.725"	
