Configuration	Term	J	g	Level (cm-1)
"3p6.4s2"	"1S"	"0"	1	" 0.000"	
"3p6.4s.4p"	"3P*"	"0"	1	" 15157.901"	
"3p6.4s.4p"	"3P*"	"1"	3	" 15210.063"	
"3p6.4s.4p"	"3P*"	"2"	5	" 15315.943"	
"3p6.3d.4s"	"3D"	"1"	3	" 20335.360"	
"3p6.3d.4s"	"3D"	"2"	5	" 20349.260"	
"3p6.3d.4s"	"3D"	"3"	7	" 20371.000"	
"3p6.3d.4s"	"1D"	"2"	5	" 21849.634"	
"3p6.4s.4p"	"1P*"	"1"	3	" 23652.304"	
"3p6.4s.5s"	"3S"	"1"	3	" 31539.495"	
"3p6.4s.5s"	"1S"	"0"	1	" 33317.264"	
"3p6.3d.4p"	"3F*"	"2"	5	" 35730.454"	
"3p6.3d.4p"	"3F*"	"3"	7	" 35818.713"	
"3p6.3d.4p"	"1D*"	"2"	5	" 35835.413"	
"3p6.3d.4p"	"3F*"	"4"	9	" 35896.889"	
"3p6.4s.5p"	"3P*"	"0"	1	" 36547.688"	
"3p6.4s.5p"	"3P*"	"1"	3	" 36554.749"	
"3p6.4s.5p"	"3P*"	"2"	5	" 36575.119"	
"3p6.4s.5p"	"1P*"	"1"	3	" 36731.615"	
"3p6.4s.4d"	"1D"	"2"	5	" 37298.287"	
"3p6.4s.4d"	"3D"	"1"	3	" 37748.197"	
"3p6.4s.4d"	"3D"	"2"	5	" 37751.867"	
"3p6.4s.4d"	"3D"	"3"	7	" 37757.449"	
"3p6.3d.4p"	"3D*"	"1"	3	" 38192.392"	
"3p6.3d.4p"	"3D*"	"2"	5	" 38219.118"	
"3p6.3d.4p"	"3D*"	"3"	7	" 38259.124"	
"3p6.4p2"	"3P"	"0"	1	" 38417.543"	
"3p6.4p2"	"3P"	"1"	3	" 38464.808"	
"3p6.4p2"	"3P"	"2"	5	" 38551.558"	
"3p6.3d.4p"	"3P*"	"0"	1	" 39333.382"	
"3p6.3d.4p"	"3P*"	"1"	3	" 39335.322"	
"3p6.3d.4p"	"3P*"	"2"	5	" 39340.080"	
"3p6.4s.6s"	"3S"	"1"	3	" 40474.241"	
"3p6.3d.4p"	"1F*"	"3"	7	" 40537.893"	
"3p6.4s.6s"	"1S"	"0"	1	" 40690.435"	
"3p6.4p2"	"1D"	"2"	5	" 40719.847"	
"3p6.4s.6p"	"1P*"	"1"	3	" 41679.008"	
"3p6.4p2"	"1S"	"0"	1	" 41786.276"	
"3p6.4s.4f"	"3F*"	"2"	5	" 42170.214"	
"3p6.4s.4f"	"3F*"	"3"	7	" 42170.558"	
"3p6.4s.4f"	"3F*"	"4"	9	" 42171.026"	
"3p6.4s.4f"	"1F*"	"3"	7	" 42343.587"	
"3p6.4s.6p"	"3P*"	"0"	1	" 42514.845"	
"3p6.4s.6p"	"3P*"	"1"	3	" 42518.708"	
"3p6.4s.6p"	"3P*"	"2"	5	" 42526.591"	
"3p6.4s.5d"	"3D"	"1"	3	" 42743.002"	
"3p6.4s.5d"	"3D"	"2"	5	" 42744.716"	
"3p6.4s.5d"	"3D"	"3"	7	" 42747.387"	
"3p6.4s.5d"	"1D"	"2"	5	" 42919.053"	
"3p6.3d2"	"3F"	"2"	5	" 43474.827"	
"3p6.3d2"	"3F"	"3"	7	" 43489.119"	
"3p6.3d2"	"3F"	"4"	9	" 43508.088"	
"3p6.4s.np"	"w 1P*"	"1"	3	" 43933.477"	
"3p6.4s.7s"	"3S"	"1"	3	" 43980.767"	
"3p6.4s.7s"	"1S"	"0"	1	" 44276.538"	
"3p6.4s.5f"	"3F*"	"2"	5	" 44762.620"	
"3p6.4s.5f"	"3F*"	"3"	7	" 44762.839"	
"3p6.4s.5f"	"3F*"	"4"	9	" 44763.118"	
"3p6.4s.5f"	"1F*"	"3"	7	" 44804.878"	
"3p6.4s.5g"	"3G"	"5"	11	" 44874.86"	
"3p6.4s.5g"	"1G"	"4"	9	" 44875.95"	
"3p6.4s.7p"	"3P*"	"0"	1	" 44955.67"	
"3p6.4s.7p"	"3P*"	"1"	3	" 44957.655"	
"3p6.4s.7p"	"3P*"	"2"	5	" 44961.757"	
"3p6.4s.6d"	"1D"	"2"	5	" 44989.830"	
"3p6.4s.6d"	"3D"	"1"	3	" 45049.073"	
"3p6.4s.6d"	"3D"	"2"	5	" 45050.419"	
"3p6.4s.6d"	"3D"	"3"	7	" 45052.374"	
"3p6.4s.7p"	"1P*"	"1"	3	" 45425.358"	
"3p6.4s.8s"	"3S"	"1"	3	" 45738.684"	
"3p6.4s.8s"	"1S"	"0"	1	" 45887.200"	
"3p6.4s.6f"	"3F*"	"2"	5	" 46164.644"	
"3p6.4s.6f"	"3F*"	"3"	7	" 46164.785"	
"3p6.4s.6f"	"3F*"	"4"	9	" 46164.971"	
"3p6.4s.6f"	"1F*"	"3"	7	" 46182.399"	
"3p6.4s.7d"	"1D"	"2"	5	" 46200.13"	
"3p6.4s.8p"	"3P*"	"0"	1	" 46284.12"	
"3p6.4s.8p"	"3P*"	"1"	3	" 46285.23"	
"3p6.4s.8p"	"3P*"	"2"	5	" 46287.63"	
"3p6.4s.7d"	"3D"	"1"	3	" 46301.973"	
"3p6.4s.7d"	"3D"	"2"	5	" 46303.649"	
"3p6.4s.7d"	"3D"	"3"	7	" 46306.059"	
"3p6.4s.8p"	"1P*"	"1"	3	" 46479.813"	
"3p6.4s.9s"	"3S"	"1"	3	" 46748.283"	
"3p6.4s.9s"	"1S"	"0"	1	" 46835.055"	
"3p6.4s.8d"	"1D"	"2"	5	" 46948.98"	
"3p6.4s.7f"	"3F*"	"2"	5	" 47006.194"	
"3p6.4s.7f"	"3F*"	"3"	7	" 47006.280"	
"3p6.4s.7f"	"3F*"	"4"	9	" 47006.400"	
"3p6.4s.7f"	"1F*"	"3"	7	" 47015.141"	
"3p6.4s.8d"	"3D"	"1"	3	" 47036.225"	
"3p6.4s.8d"	"3D"	"2"	5	" 47040.007"	
"3p6.4s.8d"	"3D"	"3"	7	" 47045.241"	
"3p6.4s.9p"	"3P*"	"1"	3	" 47085.38"	
"3p6.4s.9p"	"3P*"	"2"	5	" 47086.99"	
"3p6.4s.9p"	"1P*"	"1"	3	" 47184.370"	
"3p6.4s.10s"	"3S"	"1"	3	" 47382.048"	
"3p6.4s.10s"	"1S"	"0"	1	" 47437.471"	
"3p6.3d.5s"	"1D"	"2"	5	" 47449.083"	
"3p6.3d.5s"	"3D"	"1"	3	" 47456.452"	
"3p6.3d.5s"	"3D"	"2"	5	" 47466.014"	
"3p6.3d.5s"	"3D"	"3"	7	" 47475.915"	
"3p6.4s.8f"	"3F*"	"2"	5	" 47550.214"	
"3p6.4s.8f"	"3F*"	"3"	7	" 47550.271"	
"3p6.4s.8f"	"3F*"	"4"	9	" 47550.371"	
"3p6.4s.8f"	"1F*"	"3"	7	" 47555.23"	
"3p6.4s.10p"	"3P*"	"1"	3	" 47604.75"	
"3p6.4s.10p"	"3P*"	"2"	5	" 47605.77"	
"3p6.4s.10p"	"1P*"	"1"	3	" 47662.10"	
"3p6.4s.9d"	"3D"	"1"	3	" 47752.655"	
"3p6.4s.9d"	"3D"	"2"	5	" 47757.286"	
"3p6.4s.9d"	"3D"	"3"	7	" 47765.697"	
"3p6.4s.11s"	"3S"	"1"	3	" 47806.20"	
"3p6.4s.9d"	"1D"	"2"	5	" 47812.39"	
"3p6.4s.11s"	"1S"	"0"	1	" 47843.76"	
"3p6.4s.9f"	"3F*"	"2"	5	" 47921.87"	
"3p6.4s.9f"	"3F*"	"3"	7	" 47921.981"	
"3p6.4s.9f"	"3F*"	"4"	9	" 47922.033"	
"3p6.4s.9f"	"1F*"	"3"	7	" 47924.947"	
"3p6.4s.11p"	"3P*"	"1"	3	" 47960.87"	
"3p6.4s.11p"	"3P*"	"2"	5	" 47961.53"	
"3p6.4s.11p"	"1P*"	"1"	3	" 47997.49"	
"3p6.4s.10d"	"3D"	"1"	3	" 48031.58"	
"3p6.4s.10d"	"3D"	"2"	5	" 48033.23"	
"3p6.4s.10d"	"3D"	"3"	7	" 48036.212"	
"3p6.4s.10d"	"1D"	"2"	5	" 48083.41"	
"3p6.4s.12s"	"3S"	"1"	3	" 48104.02"	
"3p6.4s.12s"	"1S"	"0"	1	" 48130.75"	
"3p6.4s.10f"	"3F*"	"2"	5	" 48187.045"	
"3p6.4s.10f"	"3F*"	"3"	7	" 48187.075"	
"3p6.4s.10f"	"3F*"	"4"	9	" 48187.118"	
"3p6.4s.10f"	"1F*"	"3"	7	" 48188.990"	
"3p6.4s.10g"	"1G"	"4"	9	" 48202.2"	
