Configuration	Term	J	g	Level (cm-1)
"3s2.3p"	"2P*"	"1/2"	2	" 0.00"	
"3s2.3p"	"2P*"	"3/2"	4	" 951.43"	
"3s.3p2"	"4P"	"1/2"	2	" 71184.1"	
"3s.3p2"	"4P"	"3/2"	4	" 71528.7"	
"3s.3p2"	"4P"	"5/2"	6	" 72074.4"	
"3s.3p2"	"2D"	"3/2"	4	" 94103.1"	
"3s.3p2"	"2D"	"5/2"	6	" 94150.3"	
"3s.3p2"	"2S"	"1/2"	2	" 123509.3"	
"3s.3p2"	"2P"	"1/2"	2	" 133619.6"	
"3s.3p2"	"2P"	"3/2"	4	" 134245.4"	
"3s2.3d"	"2D"	"3/2"	4	" 152133.2"	
"3s2.3d"	"2D"	"5/2"	6	" 152146.8"	
"3s2.4s"	"2S"	"1/2"	2	" 181448.2"	
"3p3"	"2D*"	"3/2"	4	" 185055.2"	
"3p3"	"2D*"	"5/2"	6	" 185148.0"	
"3p3"	"4S*"	"3/2"	4	" 196455.4"	
"3s.3p.(3P*).3d"	"4F*"	"3/2"	4	" 203442.8"	
"3s.3p.(3P*).3d"	"4F*"	"5/2"	6	" 203632.8"	
"3s.3p.(3P*).3d"	"4F*"	"7/2"	8	" 203906.3"	
"3s.3p.(3P*).3d"	"4F*"	"9/2"	10	" 204264.9"	
"3p3"	"2P*"	"3/2"	4	" 211366.6"	
"3p3"	"2P*"	"1/2"	2	" 211376.3"	
"3s2.4p"	"2P*"	"1/2"	2	" 213514.7"	
"3s2.4p"	"2P*"	"3/2"	4	" 213725.3"	
"3s.3p.(3P*).3d"	"4P*"	"5/2"	6	" 222198.3"	
"3s.3p.(3P*).3d"	"4P*"	"3/2"	4	" 222488.6"	
"3s.3p.(3P*).3d"	"4P*"	"1/2"	2	" 222692.4"	
"3s.3p.(3P*).3d"	"4D*"	"1/2"	2	" 224342.7"	
"3s.3p.(3P*).3d"	"4D*"	"3/2"	4	" 224435.6"	
"3s.3p.(3P*).3d"	"4D*"	"5/2"	6	" 224539.3"	
"3s.3p.(3P*).3d"	"4D*"	"7/2"	8	" 224617.3"	
"3s.3p.(3P*).3d"	"2D*"	"5/2"	6	" 233610.4"	
