Configuration	Term	J	g	Level (cm-1)
"4f7.6s2"	"a 8S*"	"7/2"	8	" 0.00"	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"5/2"	6	" 12923.72"	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"7/2"	8	" 13048.90"	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"9/2"	10	" 13222.04"	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"11/2"	12	" 13457.21"	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"13/2"	14	" 13778.68"	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"7/2"	8	" 14067.86"	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"9/2"	10	" 14563.57"	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"3/2"	4	" 15137.72"	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"5/2"	6	" 15248.76"	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"7/2"	8	" 15421.25"	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"11/2"	12	" 15581.58"	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"9/2"	10	" 15680.28"	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"5/2"	6	" 15890.53"	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"7/2"	8	" 15952.31"	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"11/2"	12	" 16079.76"	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"9/2"	10	" 16611.79"	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"7/2"	8	" 17340.65"	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"5/2"	6	" 17707.42"	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"3/2"	4	" 17945.49"	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"9/2"	10	" 19273.24"	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"7/2"	8	" 19364.50"	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"11/2"	12	" 19447.19"	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"5/2"	6	" 19462.05"	
