Configuration	Term	J	g	Level (cm-1)
"3p6.3d9"	"2D"	"5/2"	6	" 0.00"	
"3p6.3d9"	"2D"	"3/2"	4	" 2071.69"	
"3p6.3d8.(3F).4s"	"4F"	"9/2"	10	" 60805.22"	
"3p6.3d8.(3F).4s"	"4F"	"7/2"	8	" 62065.09"	
"3p6.3d8.(3F).4s"	"4F"	"5/2"	6	" 63143.77"	
"3p6.3d8.(3F).4s"	"4F"	"3/2"	4	" 63886.51"	
"3p6.3d8.(3F).4s"	"2F"	"7/2"	8	" 67016.71"	
"3p6.3d8.(3F).4s"	"2F"	"5/2"	6	" 68963.78"	
"3p6.3d8.(1D).4s"	"2D"	"5/2"	6	" 77968.25"	
"3p6.3d8.(1D).4s"	"2D"	"3/2"	4	" 78780.00"	
"3p6.3d8.(3P).4s"	"4P"	"3/2"	4	" 80305.74"	
"3p6.3d8.(3P).4s"	"4P"	"1/2"	2	" 80423.54"	
"3p6.3d8.(3P).4s"	"4P"	"5/2"	6	" 80552.14"	
"3p6.3d8.(3P).4s"	"2P"	"3/2"	4	" 85447.29"	
"3p6.3d8.(3P).4s"	"2P"	"1/2"	2	" 86133.66"	
"3p6.3d8.(1G).4s"	"2G"	"9/2"	10	" 89018.30"	
"3p6.3d8.(1G).4s"	"2G"	"7/2"	8	" 89046.71"	
"3p6.3d8.(3F).4p"	"4D*"	"7/2"	8	" 118864.85"	
"3p6.3d8.(3F).4p"	"4D*"	"5/2"	6	" 120577.85"	
"3p6.3d8.(3F).4p"	"4G*"	"9/2"	10	" 121337.72"	
"3p6.3d8.(3F).4p"	"4G*"	"11/2"	12	" 121699.08"	
"3p6.3d8.(3F).4p"	"4D*"	"3/2"	4	" 121864.48"	
"3p6.3d8.(3F).4p"	"4G*"	"7/2"	8	" 122504.09"	
"3p6.3d8.(3F).4p"	"4D*"	"1/2"	2	" 122637.26"	
"3p6.3d8.(1S).4s"	"2S"	"1/2"	2	" 122860.82"	
"3p6.3d8.(3F).4p"	"4G*"	"5/2"	6	" 123440.69"	
"3p6.3d8.(3F).4p"	"4F*"	"9/2"	10	" 123550.38"	
"3p6.3d8.(3F).4p"	"2G*"	"9/2"	10	" 124442.77"	
"3p6.3d8.(3F).4p"	"4F*"	"7/2"	8	" 124557.85"	
"3p6.3d8.(3F).4p"	"4F*"	"5/2"	6	" 125382.09"	
"3p6.3d8.(3F).4p"	"4F*"	"3/2"	4	" 125744.81"	
"3p6.3d8.(3F).4p"	"2G*"	"7/2"	8	" 126094.14"	
