Configuration	Term	J	g	Level (cm-1)
"5d6"	"5D"	"4"	9	" 0.00"	
"5d6"	"5D"	"2"	5	" 6026.34"	
"5d6"	"5D"	"3"	7	" 7612.63"	
"5d6"	"5D"	"0"	1	" 10817.6"	
"5d6"	"5D"	"1"	3	" 10826.8"	
"5d6"	"3H"	"4"	9	" 16430.43"	
"5d6"	"3G"	"5"	11	" 21096.97"	
"5d6"	"3H"	"6"	13	" 21691.03"	
"5d6"	"3P2"	"2"	5	" 22774.76"	
"5d6"	"3F2"	"3"	7	" 24694.24"	
"5d6"	"3F2"	"2"	5	" 25632.35"	
"5d6"	"1S2"	"0"	1	" 30098.5"	
"5d6"	"3F2"	"4"	9	" 30610.18"	
"5d6"	"3D"	"1"	3	" 31104.3"	
"5d6"	"3D"	"2"	5	" 32630.51"	
"5d6"	"3G"	"4"	9	" 32806.12"	
"5d6"	"3H"	"5"	11	" 33865.93"	
"5d6"	"3D"	"3"	7	" 34478.40"	
"5d6"	"3G"	"3"	7	" 36613.63"	
"5d6"	"3P2"	"0"	1	" 37754.3"	
"5d6"	"1I"	"6"	13	" 38723.8"	
"5d6"	"1F"	"3"	7	" 40468.85"	
"5d6"	"3P2"	"1"	3	" 41251.2"	
"5d6"	"1G2"	"4"	9	" 44274.55"	
"5d6"	"1D2"	"2"	5	" 45490.83"	
"5d6"	"3P1"	"1"	3	" 49329.2"	
"5d6"	"3F1"	"4"	9	" 53919.76"	
"5d6"	"3F1"	"2"	5	" 54077.0"	
"5d6"	"3P1"	"2"	5	" 61476.7"	
"5d6"	"3F1"	"3"	7	" 61895.2"	
"5d6"	"1G1"	"4"	9	" 62478.7"	
"5d5.(6S).6s"	"7S"	"3"	7	" 64061.29"	
"5d6"	"1D1"	"2"	5	" 73730.0"	
"5d5.(6S).6s"	"5S"	"2"	5	" 83119.55"	
"5d5.6s"	"87062"	"3"	7	" 87062.03"	
"5d5.(4G).6s"	"5G"	"2"	5	" 88938.86"	
"5d5.(4G).6s"	"5G"	"4"	9	" 92250.06"	
"5d5.(4G).6s"	"5G"	"6"	13	" 93403.66"	
"5d5.(4D).6s"	"5D"	"2"	5	" 93598.55"	
"5d5.(4G).6s"	"5G"	"3"	7	" 93989.94"	
"5d5.(4G).6s"	"5G"	"5"	11	" 94035.18"	
"5d5.(4D).6s"	"5D"	"1"	3	" 94820.48"	
"5d5.(4D).6s"	"5D"	"4"	9	" 99397.70"	
"5d5.(4D).6s"	"5D"	"3"	7	" 100857.09"	
"5d5.6s"	"103077"	"2"	5	" 103077.94"	
"5d5.6s"	"103914"	"5"	11	" 103914.20"	
"5d5.(4G).6s"	"3G"	"3"	7	" 105305.65"	
"5d5.(4G).6s"	"3G"	"4"	9	" 106085.51"	
"5d5.6s"	"106378"	"2"	5	" 106378.82"	
"5d5.6s"	"107912"	"1"	3	" 107912.05"	
"5d5.(2I).6s"	"3I"	"6"	13	" 109044.24"	
"5d5.6s"	"109317"	"5"	11	" 109317.92"	
