Configuration	Term	J	g	Level (cm-1)
"4f11.6s2"	"4I*"	"15/2"	16	" 0.00"	
"4f11.6s2"	"4I*"	"13/2"	14	" 5419.70"	
"4f10.(5I<8>).5d<3/2>.6s2"	"(8,3/2)"	"17/2"	18	" 8378.91"	
"4f10.(5I<8>).5d<3/2>.6s2"	"(8,3/2)"	"15/2"	16	" 8427.11"	
"4f11.6s2"	"4I*"	"11/2"	12	" 8605.16"	
"4f10.(5I<8>).5d<3/2>.6s2"	"(8,3/2)"	"13/2"	14	" 9147.08"	
"4f10.(5I<8>).5d<3/2>.6s2"	"(8,3/2)"	"19/2"	20	" 9741.50"	
"4f11.6s2"	"4I*"	"9/2"	10	" 10695.75"	
"4f10.(5I<8>).5d<5/2>.6s2"	"(8,5/2)"	"21/2"	22	" 11322.31"	
"4f10.(5I<8>).5d<5/2>.6s2"	"(8,5/2)"	"17/2"	18	" 11530.56"	
"4f10.(5I<8>).5d<5/2>.6s2"	"(8,5/2)"	"19/2"	20	" 11689.77"	
"4f10.(5I<8>).5d<5/2>.6s2"	"(8,5/2)"	"15/2"	16	" 12339.04"	
"4f10.(5I<7>).5d<3/2>.6s2"	"(7,3/2)"	"13/2"	14	" 12344.55"	
"4f10.(5I<7>).5d<3/2>.6s2"	"(7,3/2)"	"11/2"	12	" 13082.93"	
"4f11.6s2"	"4F*"	"9/2"	10	" 13094.42"	
"4f10.(5I).5d.6s2"	""	"13/2"	14	" 15081.12"	
"4f10.(5I<7>).5d<3/2>.6s2"	"(7,3/2)"	"17/2"	18	" 15130.31"	
"4f10.(5I<7>).5d<3/2>.6s2"	"(7,3/2)"	"15/2"	16	" 15136.06"	
"4f10.(5I).5d.6s2"	""	"11/2"	12	" 15792.13"	
"4f11.(4I*<15/2>).6s.6p.(3P*<0>)"	"(15/2,0)"	"15/2"	16	" 15855.28"	
"4f10.5d.6s2"	""	"15/2"	16	" 16154.21"	
"4f10.(5I<7>).5d<5/2>.6s2"	"(7,5/2)"	"17/2"	18	" 16438.01"	
"4f10.(5I<7>).5d<5/2>.6s2"	"(7,5/2)"	"19/2"	20	" 16683.52"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"17/2"	18	" 16709.82"	
"4f10.(5I<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	10	" 16719.62"	
"4f10.5d.6s2"	""	"13/2"	14	" 16735.95"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"15/2"	16	" 16882.28"	
"4f10.(5I<8>).5d<5/2>.6s2"	"(8,5/2)"	"11/2"	12	" 16937.43"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"13/2"	14	" 17059.35"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"19/2"	20	" 17883.57"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"17/2"	18	" 18337.80"	
"4f10.5d.6s2"	""	"11/2"	12	" 18491.21"	
"4f10.(5I<6>).5d<3/2>.6s2"	"(6,3/2)"	"13/2"	14	" 18564.90"	
"4f10.(5I<8>).6s2.6p<1/2>"	"(8,1/2)*"	"15/2"	16	" 18572.28"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"15/2"	16	" 18651.53"	
"4f10.(5I<8>).6s2.6p<1/2>"	"(8,1/2)*"	"17/2"	18	" 18737.79"	
"4f10.(5I<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	16	" 18756.22"	
"4f10.(5I).5d.6s2"	""	"9/2"	10	" 18757.87"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"11/2"	12	" 18821.25"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"13/2"	14	" 18858.19"	
"4f11.(4I*).5d.6s.(3D)"	"6G*"	"13/2"	14	" 18867.40"	
"4f11.(4I*).5d.6s.(3D)"	"6H*"	"15/2"	16	" 19276.94"	
"4f11.(4I*).5d.6s.(3D)"	"*"	"11/2"	12	" 20060.76"	
"4f10.(5I<6>).5d<5/2>.6s2"	"(6,5/2)"	"15/2"	16	" 20074.89"	
"4f11.(4I*).5d.6s.(3D)"	"*"	"19/2"	20	" 20124.25"	
"4f10.(5I).5d2.(3F) (7G).6s"	"8G"	"15/2"	16	" 20167.17"	
"4f11.(4I*).5d.6s.(3D)"	"6L*"	"21/2"	22	" 20210.60"	
"4f10.(5I<6>).5d<5/2>.6s2"	"(6,5/2)"	"13/2"	14	" 20241.31"	
"4f10.(5I).5d2.(3F) (7F).6s"	"8F"	"13/2"	14	" 20258.27"	
