Configuration	Term	J	g	Level (cm-1)
"3s2.3p6"	"1S"	"0"	1	" 0"	
"3s2.3p5.3d"	"3D*"	"1"	3	" 572280"	
"3s2.3p5.3d"	"1P*"	"1"	3	" 718520"	
"3s2.3p5.4s"	"(3/2,1/2)*"	"1"	3	" 1446600"	
"3s2.3p5.(2P*<1/2>).4s<1/2>"	"(1/2,1/2)*"	"1"	3	" 1473100"	
"3s2.3p5.4d"	"(3/2,5/2)*"	"1"	3	" 1775200"	
"3s2.3p5.(2P*<1/2>).4d<3/2>"	"(1/2,3/2)*"	"1"	3	" 1802900"	
"3s2.3p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	5	" 1958200?"	
"Cu XIII (3p5 2P*<3/2>)"	"Limit"	"---"		"[2960300]"	
