Configuration	Term	J	g	Level (cm-1)
"3p6.3d9"	"2D"	"5/2"	6	" 0.00"	
"3p6.3d9"	"2D"	"3/2"	4	" 1506.94"	
"3p6.3d8.(3F).4s"	"4F"	"9/2"	10	" 8393.90"	
"3p6.3d8.(3F).4s"	"4F"	"7/2"	8	" 9330.04"	
"3p6.3d8.(3F).4s"	"4F"	"5/2"	6	" 10115.66"	
"3p6.3d8.(3F).4s"	"4F"	"3/2"	4	" 10663.89"	
"3p6.3d8.(3F).4s"	"2F"	"7/2"	8	" 13550.39"	
"3p6.3d8.(3F).4s"	"2F"	"5/2"	6	" 14995.57"	
"3p6.3d8.(3P).4s"	"4P"	"5/2"	6	" 23108.28"	
"3p6.3d8.(1D).4s"	"2D"	"3/2"	4	" 23796.18"	
"3p6.3d8.(3P).4s"	"4P"	"3/2"	4	" 24788.20"	
"3p6.3d8.(3P).4s"	"4P"	"1/2"	2	" 24835.93"	
"3p6.3d8.(1D).4s"	"2D"	"5/2"	6	" 25036.38"	
"3p6.3d8.(3P).4s"	"2P"	"3/2"	4	" 29070.93"	
"3p6.3d8.(3P).4s"	"2P"	"1/2"	2	" 29593.46"	
"3p6.3d8.(1G).4s"	"2G"	"9/2"	10	" 32499.53"	
"3p6.3d8.(1G).4s"	"2G"	"7/2"	8	" 32523.54"	
"3p6.3d7.4s2"	"4F"	"9/2"	10	" 51045.46"	
"3p6.3d8.(3F).4p"	"4D*"	"7/2"	8	" 51557.85"	
"3p6.3d7.4s2"	"4F"	"7/2"	8	" 52205.95"	
"3p6.3d8.(3F).4p"	"4D*"	"5/2"	6	" 52738.45"	
"3p6.3d7.4s2"	"4F"	"5/2"	6	" 53037.93"	
"3p6.3d8.(3F).4p"	"4G*"	"9/2"	10	" 53365.17"	
"3p6.3d8.(3F).4p"	"4G*"	"11/2"	12	" 53496.49"	
"3p6.3d7.4s2"	"4F"	"3/2"	4	" 53601.19"	
"3p6.3d8.(3F).4p"	"4D*"	"3/2"	4	" 53634.62"	
"3p6.3d8.(3F).4p"	"4D*"	"1/2"	2	" 54176.26"	
"3p6.3d8.(3F).4p"	"4G*"	"7/2"	8	" 54262.63"	
"3p6.3d8.(3F).4p"	"4F*"	"9/2"	10	" 54557.05"	
"3p6.3d8.(3F).4p"	"4G*"	"5/2"	6	" 55018.71"	
"3p6.3d8.(3F).4p"	"2G*"	"9/2"	10	" 55299.65"	
"3p6.3d8.(3F).4p"	"4F*"	"7/2"	8	" 55417.83"	
"3p6.3d8.(3F).4p"	"4F*"	"5/2"	6	" 56075.26"	
"3p6.3d8.(3F).4p"	"2G*"	"7/2"	8	" 56371.41"	
"3p6.3d8.(3F).4p"	"4F*"	"3/2"	4	" 56424.49"	
"3p6.3d8.(3F).4p"	"2F*"	"7/2"	8	" 57080.55"	
"3p6.3d8.(3F).4p"	"2D*"	"5/2"	6	" 57420.16"	
"3p6.3d8.(3F).4p"	"2F*"	"5/2"	6	" 58493.21"	
"3p6.3d8.(3F).4p"	"2D*"	"3/2"	4	" 58705.95"	
"3p6.3d8.(3P).4p"	"4P*"	"5/2"	6	" 66571.34"	
"3p6.3d8.(3P).4p"	"4P*"	"3/2"	4	" 66579.71"	
"3p6.3d8.(3P).4p"	"4P*"	"1/2"	2	" 67031.02"	
"3p6.3d8.(1D).4p"	"2F*"	"5/2"	6	" 67694.64"	
"3p6.3d7.4s2"	"4P"	"5/2"	6	" 67880.16"	
"3p6.3d8.(1D).4p"	"2F*"	"7/2"	8	" 68131.21"	
"3p6.3d8.(1D).4p"	"2D*"	"3/2"	4	" 68154.31"	
"3p6.3d7.4s2"	"4P"	"3/2"	4	" 68156.57"	
