Configuration	Term	J	g	Level (cm-1)
"1s"	"2S"	"1/2"	2	" 0.0000000000"	
"2p"	"2P*"	"1/2"	2	" 82258.9191133"	
"2s"	"2S"	"1/2"	2	" 82258.9543992821"	
"2"	""	""	8	" 82259.158"	
"2p"	"2P*"	"3/2"	4	" 82259.2850014"	
"3p"	"2P*"	"1/2"	2	" 97492.211200"	
"3s"	"2S"	"1/2"	2	" 97492.221701"	
"3"	""	""	18	" 97492.304"	
"3d"	"2D"	"3/2"	4	" 97492.319433"	
"3p"	"2P*"	"3/2"	4	" 97492.319611"	
"3d"	"2D"	"5/2"	6	" 97492.355566"	
"4p"	"2P*"	"1/2"	2	" 102823.8485825"	
"4s"	"2S"	"1/2"	2	" 102823.8530211"	
"4d"	"2D"	"3/2"	4	" 102823.894250"	
"4p"	"2P*"	"3/2"	4	" 102823.8943175"	
"4"	""	""	32	" 102823.904"	
"4d"	"2D"	"5/2"	6	" 102823.9094871"	
"4f"	"2F*"	"5/2"	6	" 102823.90949"	
"4f"	"2F*"	"7/2"	8	" 102823.917091"	
"5p"	"2P*"	"1/2"	2	" 105291.62867"	
"5s"	"2S"	"1/2"	2	"[105291.63094]"	
"5d"	"2D"	"3/2"	4	" 105291.651993"	
"5p"	"2P*"	"3/2"	4	" 105291.65209"	
"5"	""	""	50	" 105291.657"	
"5d"	"2D"	"5/2"	6	"[105291.659796]"	
"5f"	"2F*"	"5/2"	6	"(105291.65983494)"	
"5f"	"2F*"	"7/2"	8	" 105291.66370"	
"5g"	"2G"	"7/2"	8	"(105291.66373033)"	
"5g"	"2G"	"9/2"	10	"(105291.66607200)"	
"6p"	"2P*"	"1/2"	2	"[106632.1485242]"	
"6s"	"2S"	"1/2"	2	" 106632.1498416"	
"6d"	"2D"	"3/2"	4	"[106632.1620536]"	
"6p"	"2P*"	"3/2"	4	"[106632.1620756]"	
"6f"	"2F*"	"5/2"	6	"(106632.16656761)"	
"6d"	"2D"	"5/2"	6	" 106632.1665697"	
"6"	""	""	72	" 106632.1681"	
"6g"	"2G"	"7/2"	8	"(106632.16882188)"	
"6f"	"2F*"	"7/2"	8	"(106632.16882614)"	
"6h"	"2H*"	"9/2"	10	"(106632.17017434)"	
"6g"	"2G"	"9/2"	10	"(106632.17017701)"	
"6h"	"2H*"	"11/2"	12	"(106632.17107779)"	
"7p"	"2P*"	"1/2"	2	"[107440.43850]"	
"7s"	"2S"	"1/2"	2	"[107440.43933]"	
"7d"	"2D"	"3/2"	4	"[107440.447022]"	
"7p"	"2P*"	"3/2"	4	"[107440.44703]"	
"7d"	"2D"	"5/2"	6	"[107440.449866]"	
"7"	""	""	98	" 107440.4508"	
"8p"	"2P*"	"1/2"	2	"[107965.0491583]"	
"8s"	"2S"	"1/2"	2	" 107965.0497145"	
"8d"	"2D"	"3/2"	4	" 107965.0548660"	
"8p"	"2P*"	"3/2"	4	"[107965.0548753]"	
"8d"	"2D"	"5/2"	6	" 107965.05677174"	
"8"	""	""	128	" 107965.0568"	
"9p"	"2P*"	"1/2"	2	"[108324.72016]"	
"9s"	"2S"	"1/2"	2	"[108324.72055]"	
"9d"	"2D"	"3/2"	4	"[108324.724162]"	
"9p"	"2P*"	"3/2"	4	"[108324.72418]"	
"9"	""	""	162	" 108324.7253"	
"9d"	"2D"	"5/2"	6	"[108324.725501]"	
