Configuration	Term	J	g	Level (cm-1)
"4f11.(4I*).5d.6s"	"*"	"13/2"	14	" 21004.060"	
"4f11.(4I*).5d.6s"	"*"	"11/2"	12	" 21040.001"	
"4f12.(3H<6>).5d<5/2>"	"(6,5/2)"	"15/2"	16	" 21533.153"	
"4f11.(4I*).5d.6s?"	"*"	"17/2"	18	" 21629.159"	
"4f11.(4I*).5d.6s?"	"*"	"11/2"	12	" 21656.831"	
"4f12.(3H<6>).5d<5/2>"	"(6,5/2)"	"11/2"	12	" 21697.852"	
"4f11.(4I*).5d2?"	"*"	"11/2"	12	" 21819.914"	
"4f12.(3H<6>).5d<5/2>"	"(6,5/2)"	"9/2"	10	" 21894.055"	
"4f11.(4I*).5d.6s?"	"*"	"13/2"	14	" 22120.446"	
"4f12.(3H<6>).5d<5/2>"	"(6,5/2)"	"13/2"	14	" 22141.355"	
"4f11.(4I*).5d.6s?"	"*"	"15/2"	16	" 22200.015"	
"4f11.(4I*).5d.6s?"	"*"	"13/2"	14	" 22859.510"	
""	"*"	"11/2"	12	" 23240.649"	
""	"*"	"17/2"	18	" 23539.702"	
"4f11.(4I*).5d2?"	"*"	"13/2"	14	" 23669.096"	
""	"*"	"11/2"	12	" 23820.327"	
"4f12.(3F<4>).5d<3/2>"	"(4,3/2)"	"5/2"	6	" 23883.022"	
"4f12.(3F<4>).5d<3/2>"	"(4,3/2)"	"7/2"	8	" 23962.378"	
""	"*"	"15/2"	16	" 23973.877"	
""	"*"	"17/2"	18	" 24053.517"	
""	"*"	"11/2"	12	" 24415.265"	
""	"*"	"15/2"	16	" 24431.042"	
"4f12.(3F<4>).5d<3/2>"	"(4,3/2)"	"9/2"	10	" 24563.288"	
""	"*"	"11/2"	12	" 24687.523"	
""	"*"	"19/2"	20	" 24708.113"	
"4f12.(3F<4>).5d<3/2>"	"(4,3/2)"	"11/2"	12	" 24745.034"	
""	"*"	"13/2"	14	" 24935.855"	
"4f12.(3H).5d"	""	"7/2"	8	" 25041.268"	
""	"*"	"11/2"	12	" 25382.379"	
"4f12.(3H).5d"	""	"13/2"	14	" 25532.352"	
"4f12.(3F).5d"	""	"11/2"	12	" 25586.376"	
"4f12.(3H<6>).6p<1/2>?"	"(6,1/2)*?"	"11/2"	12	" 25592.343"	
""	"*"	"13/2"	14	" 25604.266"	
""	"*"	"11/2"	12	" 25971.476"	
""	"*"	"9/2"	10	" 25996.174"	
"4f12.(3H<6>).6p<1/2>?"	"(6,1/2)*?"	"13/2"	14	" 26098.972"	
"4f12.(3F).5d"	""	"9/2"	10	" 26131.105"	
""	"*"	"11/2"	12	" 26399.775"	
"4f12.(3F).5d"	""	"13/2"	14	" 26414.450"	
""	"*"	"13/2"	14	" 26769.141"	
""	"*"	"11/2"	12	" 26805.448"	
"4f12.(3H).5d"	""	"7/2"	8	" 26949.099"	
""	"*"	"9/2"	10	" 27454.514"	
""	"*"	"13/2"	14	" 27513.555"	
"4f12.(3H).5d"	""	"11/2"	12	" 27540.195"	
"4f12.(3H).5d"	""	"9/2"	10	" 27608.985"	
""	"*"	"11/2"	12	" 27642.658"	
""	"*"	"9/2"	10	" 27890.690"	
