Configuration	Term	J	g	Level (cm-1)
"2p6.3s"	"2S"	"1/2"	2	" 0.00000"	
"2p6.3p"	"2P*"	"1/2"	2	" 16956.17025"	
"2p6.3p"	"2P*"	"3/2"	4	" 16973.36619"	
"2p6.4s"	"2S"	"1/2"	2	" 25739.999"	
"2p6.3d"	"2D"	"5/2"	6	" 29172.837"	
"2p6.3d"	"2D"	"3/2"	4	" 29172.887"	
"2p6.4p"	"2P*"	"1/2"	2	" 30266.99"	
"2p6.4p"	"2P*"	"3/2"	4	" 30272.58"	
"2p6.5s"	"2S"	"1/2"	2	" 33200.673"	
"2p6.4d"	"2D"	"5/2"	6	" 34548.729"	
"2p6.4d"	"2D"	"3/2"	4	" 34548.764"	
"2p6.4f"	"2F*"	"7/2"	8	" 34586.92"	
"2p6.4f"	"2F*"	"5/2"	6	" 34586.92"	
"2p6.5p"	"2P*"	"1/2"	2	" 35040.38"	
"2p6.5p"	"2P*"	"3/2"	4	" 35042.85"	
"2p6.6s"	"2S"	"1/2"	2	" 36372.618"	
"2p6.5d"	"2D"	"5/2"	6	" 37036.752"	
"2p6.5d"	"2D"	"3/2"	4	" 37036.772"	
"2p6.5f"	"2F*"	"7/2"	8	" 37057.65"	
"2p6.5f"	"2F*"	"5/2"	6	" 37057.65"	
"2p6.5g"	"2G"	"7/2,9/2"	18	" 37059.54"	
"2p6.6p"	"2P*"	"1/2"	2	" 37296.32"	
"2p6.6p"	"2P*"	"3/2"	4	" 37297.61"	
"2p6.7s"	"2S"	"1/2"	2	" 38012.042"	
"2p6.6d"	"2D"	"5/2"	6	" 38387.255"	
"2p6.6d"	"2D"	"3/2"	4	" 38387.268"	
"2p6.6f"	"2F*"	"7/2"	8	" 38399.79"	
"2p6.6f"	"2F*"	"5/2"	6	" 38399.79"	
"2p6.6g"	"2G"	"7/2"	8	"[38400.900]"	
"2p6.6g"	"2G"	"9/2"	10	"[38400.904]"	
"2p6.6h"	"2H*"	"11/2"	12	"[38401.147]"	
"2p6.6h"	"2H*"	"9/2"	10	"[38401.153]"	
"2p6.7p"	"2P*"	"1/2"	2	" 38540.18"	
"2p6.7p"	"2P*"	"3/2"	4	" 38540.93"	
"2p6.8s"	"2S"	"1/2"	2	" 38968.51"	
"2p6.7d"	"2D"	"5/2"	6	" 39200.93"	
"2p6.7d"	"2D"	"3/2"	4	" 39200.93"	
"2p6.7f"	"2F*"	"7/2"	8	" 39208.98"	
"2p6.7f"	"2F*"	"5/2"	6	" 39208.98"	
"2p6.7g"	"2G"	"7/2,9/2"	18	"[39209.725]"	
"2p6.7h"	"2H*"	"9/2,11/2"	22	"[39209.887]"	
"2p6.8p"	"2P*"	"1/2"	2	" 39298.35"	
"2p6.8p"	"2P*"	"3/2"	4	" 39298.84"	
"2p6.9s"	"2S"	"1/2"	2	" 39574.85"	
"2p6.8d"	"2D"	"5/2"	6	" 39728.70"	
"2p6.8d"	"2D"	"3/2"	4	" 39728.70"	
"2p6.8f"	"2F*"	"7/2"	8	" 39734.16"	
"2p6.8f"	"2F*"	"5/2"	6	" 39734.16"	
"2p6.8g"	"2G"	"7/2,9/2"	18	"[39734.678]"	
"2p6.8h"	"2H*"	"9/2,11/2"	22	"[39734.790]"	
"2p6.9p"	"2P*"	"1/2"	2	"[39794.479]"	
"2p6.9p"	"2P*"	"3/2"	4	"[39794.810]"	
"2p6.10s"	"2S"	"1/2"	2	" 39983.27"	
"2p6.9d"	"2D"	"5/2"	6	" 40090.31"	
