Configuration	Term	J	g	Level (cm-1)
"5d2.6s2"	"a 3F"	"2"	5	" 0.00"	
"5d2.6s2"	"a 3F"	"3"	7	" 2356.68"	
"5d2.6s2"	"a 3F"	"4"	9	" 4567.64"	
"5d2.6s2"	"a 3P"	"0"	1	" 5521.78"	
"5d2.6s2"	"a 1D"	"2"	5	" 5638.62"	
"5d2.6s2"	"a 3P"	"1"	3	" 6572.55"	
"5d2.6s2"	"a 3P"	"2"	5	" 8983.75"	
"5d2.6s2"	"a 1G"	"4"	9	" 10532.54"	
"5d2.6s.(b 2D).6p"	"z 3D*"	"1"	3	" 14017.83"	
"5d3.(b 4F).6s"	"a 5F"	"1"	3	" 14092.28"	
"5d2.6s.(b 2D).6p"	"z 3F*"	"2"	5	" 14435.13"	
"5d2.6s.(b 2D).6p"	"z 3F*"	"3"	7	" 14541.68"	
"5d3.(b 4F).6s"	"a 5F"	"2"	5	" 14740.68"	
"5d3.(b 4F).6s"	"a 5F"	"3"	7	" 15673.33"	
"5d2.6s.(b 2D).6p"	"z 3D*"	"2"	5	" 16163.36"	
"5d3.(b 4F).6s"	"a 5F"	"4"	9	" 16766.60"	
"5d3.(b 4F).6s"	"a 5F"	"5"	11	" 17901.28"	
"5d2.6s.(a 4F).6p"	"z 5G*"	"2"	5	" 18011.05"	
"5d2.6s.(b 2D).6p"	"z 3P*"	"1"	3	" 18143.37"	
"5d2.6s.(b 2D).6p"	"z 3F*"	"4"	9	" 18224.99"	
"5d2.6s.(b 2D).6p"	"z 3P*"	"0"	1	" 18270.11"	
"5d2.6s.(b 2D).6p"	"z 3D*"	"3"	7	" 18381.49"	
"5d2.6s.(a 4F).6p"	"z 5G*"	"3"	7	" 19292.69"	
"5d2.6s.(b 2D).6p"	"z 3P*"	"2"	5	" 19791.30"	
"5d3.(b 4P).6s"	"a 5P"	"1"	3	" 20784.87"	
"5d3.(b 4P).6s"	"a 5P"	"2"	5	" 20908.42"	
"5d2.6s.(a 4F).6p"	"z 5G*"	"4"	9	" 20960.09"	
"5d2.6s.(a 4F).6p"	"z 5F*"	"1"	3	" 21738.70"	
"5d3.(b 4P).6s"	"a 5P"	"3"	7	" 22199.08"	
"5d2.6s.(a 4F).6p"	"z 5F*"	"2"	5	" 22450.56"	
"5d3.(b 4F).6s"	"b 3F"	"3"	7	" 22880.24"	
"5d2.6s.(a 4F).6p"	"z 5G*"	"5"	11	" 22901.34"	
"5d3.(b 4F).6s"	"b 3F"	"4"	9	" 23252.81"	
"5d3.(b 4F).6s"	"b 3F"	"2"	5	" 23327.71"	
"5d2.6s.(a 4F).6p"	"z 5F*"	"3"	7	" 23448.61"	
"5d2.6s.(b 2D).6p"	"z 1F*"	"3"	7	" 23644.74"	
"5d3.( ).6s"	"240"	"5"	11	" 24085.14"	
"5d2.6s.(a 4F).6p"	"z 5F*"	"4"	9	" 24785.23"	
"5d2.6s.(a 4F).6p"	"z 5D*"	"0"	1	" 24966.78"	
""	"250"	"2"	5	" 25084.14"	
"5d2.6s.(a 4F).6p"	"z 5D*"	"1"	3	" 25194.47"	
""	"252"	"3"	7	" 25281.81"	
"5d2.6s.(a 4F).6p"	"z 5D*"	"2"	5	" 25634.21"	
""	"256"	"3"	7	" 25678.60"	
"5d2.6s.(a 4F).6p"	"z 5F*"	"5"	11	" 26202.53"	
"5d2.6s.(a 4F).6p"	"z 5D*"	"3"	7	" 26305.78"	
