Configuration	Term	J	g	Level (cm-1)
"4d10.5s"	"2S"	"1/2"	2	" 0"	
"4d10.5p"	"2P*"	"1/2"	2	" 81566"	
"4d10.5p"	"2P*"	"3/2"	4	" 90553"	
"4d10.5d"	"2D"	"3/2"	4	" 201927"	
"4d10.5d"	"2D"	"5/2"	6	" 203043"	
"4d10.6s"	"2S"	"1/2"	2	" 224653"	
"4d10.6p"	"2P*"	"1/2"	2	" 254380"	
"4d10.6p"	"2P*"	"3/2"	4	" 257579"	
"Sb VI (4d10 1S<0>)"	"Limit"	"---"		"[443600]"	
