Configuration	Term	J	g	Level (cm-1)
"3d10.4s"	"2S"	"1/2"	2	" 0.000"	
"3d9.4s2"	"2D"	"5/2"	6	" 11202.618"	
"3d9.4s2"	"2D"	"3/2"	4	" 13245.443"	
"3d10.4p"	"2P*"	"1/2"	2	" 30535.324"	
"3d10.4p"	"2P*"	"3/2"	4	" 30783.697"	
"3d9.(2D).4s.4p.(3P*)"	"4P*"	"5/2"	6	" 39018.69"	
"3d9.(2D).4s.4p.(3P*)"	"4P*"	"3/2"	4	" 40114.01"	
"3d9.(2D).4s.4p.(3P*)"	"4F*"	"9/2"	10	" 40909.16"	
"3d9.(2D).4s.4p.(3P*)"	"4P*"	"1/2"	2	" 40943.78"	
"3d9.(2D).4s.4p.(3P*)"	"4F*"	"7/2"	8	" 41153.47"	
"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	6	" 41562.93"	
"3d9.(2D).4s.4p.(3P*)"	"4F*"	"3/2"	4	" 42302.58"	
"3d10.5s"	"2S"	"1/2"	2	" 43137.229"	
"3d9.(2D).4s.4p.(3P*)"	"4D*"	"7/2"	8	" 43514.01"	
"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	6	" 43726.24"	
"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	6	" 44406.32"	
"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	4	" 44544.16"	
"3d9.(2D).4s.4p.(3P*)"	"4D*"	"1/2"	2	" 44915.68"	
"3d9.(2D).4s.4p.(3P*)"	"2F*"	"7/2"	8	" 44963.26"	
"3d9.(2D).4s.4p.(3P*)"	"2P*"	"1/2"	2	" 45820.94"	
"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	4	" 45879.32"	
"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	4	" 46172.89"	
"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	6	" 46598.35"	
"3d10.5p"	"2P*"	"3/2"	4	" 49382.945"	
"3d10.5p"	"2P*"	"1/2"	2	" 49383.264"	
"3d10.4d"	"2D"	"3/2"	4	" 49935.195"	
"3d10.4d"	"2D"	"5/2"	6	" 49942.051"	
"3d10.6s"	"2S"	"1/2"	2	" 52848.751"	
"3d10.6p"	"2P*"	"3/2"	4	" 54784.065"	
"3d10.6p"	"2P*"	"1/2"	2	" 55027.762"	
"3d10.5d"	"2D"	"3/2"	4	" 55387.667"	
"3d10.5d"	"2D"	"5/2"	6	" 55391.297"	
"3d10.4f"	"2F*"	"7/2"	8	" 55426.3543"	
"3d10.4f"	"2F*"	"5/2"	6	" 55429.3199"	
"3d9.(2D).4s.4p.(1P*)"	"2F*"	"7/2"	8	" 56029.89"	
"3d9.(2D).4s.4p.(1P*)"	"2P*"	"3/2"	4	" 56343.62"	
"3d9.(2D).4s.4p.(1P*)"	"2D*"	"5/2"	6	" 56651.41"	
"3d10.7s"	"2S"	"1/2"	2	" 56671.377"	
"3d10.7p"	"2P*"	"1/2"	2	" 57419.24"	
"3d10.6d"	"2D"	"3/2"	4	" 57892.995"	
"3d10.6d"	"2D"	"5/2"	6	" 57895.024"	
"3d10.5f"	"2F*"	"5/2"	6	" 57905.117"	
"3d10.5f"	"2F*"	"7/2"	8	" 57912.353"	
"3d10.5g"	"2G"	"9/2"	10	" 57924.129"	
"3d10.5g"	"2G"	"7/2"	8	" 57924.129"	
"3d10.7p"	"2P*"	"3/2"	4	" 57948.568"	
"3d9.(2D).4s.4p.(1P*)"	"2F*"	"5/2"	6	" 58119.37"	
"3d9.(2D).4s.4p.(1P*)"	"2P*"	"1/2"	2	" 58364.66"	
"3d10.8s"	"2S"	"1/2"	2	" 58568.90"	
"3d9.(2D).4s.4p.(1P*)"	"2D*"	"3/2"	4	" 58690.91"	
"3d10.7d"	"2D"	"3/2"	4	" 59249.33"	
"3d10.7d"	"2D"	"5/2"	6	" 59250.561"	
"3d10.6f"	"2F*"	"7/2"	8	" 59259.363"	
"3d10.6f"	"2F*"	"5/2"	6	" 59259.870"	
"3d10.6g"	"2G"	"9/2"	10	" 59266.713"	
"3d10.6g"	"2G"	"7/2"	8	" 59266.713"	
"3d10.6h"	"2H*"	"9/2,11/2"	22	" 59268.420"	
"3d10.8p"	"2P*"	"3/2"	4	" 59274.99"	
"3d10.8p"	"2P*"	"1/2"	2	" 59322.72"	
"3d10.9s"	"2S"	"1/2"	2	" 59647.87"	
"3d10.8d"	"2D"	"3/2"	4	" 60065.51"	
"3d10.8d"	"2D"	"5/2"	6	" 60066.38"	
"3d10.9p"	"2P*"	"3/2"	4	" 60070.17"	
"3d10.7f"	"2F*"	"7/2"	8	" 60071.476"	
"3d10.7f"	"2F*"	"5/2"	6	" 60071.634"	
"3d10.7g"	"2G"	"9/2"	10	" 60076.254"	
"3d10.7g"	"2G"	"7/2"	8	" 60076.254"	
"3d10.7h"	"2H*"	"9/2,11/2"	22	" 60077.36"	
"3d10.9p"	"2P*"	"1/2"	2	" 60084.83"	
"3d10.8f"	"2F*"	"5/2"	6	" 60593.77"	
"3d10.9d"	"2D"	"3/2"	4	" 60594.52"	
"3d10.9d"	"2D"	"5/2"	6	" 60595.02"	
"3d10.10p"	"2P*"	"3/2"	4	" 60595.10"	
"3d10.10p"	"2P*"	"1/2"	2	" 60601.19"	
"3d10.11p"	"2P*"	"3/2"	4	" 60956.32"	
"3d10.10d"	"2D"	"3/2"	4	" 60956.91"	
"3d10.10d"	"2D"	"5/2"	6	" 60957.32"	
"3d10.11p"	"2P*"	"1/2"	2	" 60959.37"	
"3d10.12p"	"2P*"	"3/2"	4	" 61215.13"	
"3d10.11d"	"2D"	"5/2"	6	" 61216.2"	
"3d10.12p"	"2P*"	"1/2"	2	" 61216.86"	
"3d10.13p"	"2P*"	"3/2"	4	" 61406.75"	
"3d10.13p"	"2P*"	"1/2"	2	" 61407.49"	
"3d10.14p"	"2P*"	"3/2"	4	" 61552.44"	
"3d10.14p"	"2P*"	"1/2"	2	" 61552.70"	
"3d10.15p"	"2P*"	"3/2"	4	" 61665.86"	
"3d10.15p"	"2P*"	"1/2"	2	" 61665.90"	
"3d10.16p"	"2P*"	"3/2"	4	" 61755.71"	
"3d10.16p"	"2P*"	"1/2"	2	" 61755.76"	
"3d10.17p"	"2P*"	"1/2,3/2"	6	" 61828.24"	
"3d10.18p"	"2P*"	"1/2,3/2"	6	" 61887.55"	
"3d10.19p"	"2P*"	"1/2,3/2"	6	" 61936.69"	
"3d10.20s"	"2S"	"1/2"	2	" 61955.7"	
"3d10.20p"	"2P*"	"1/2,3/2"	6	" 61977.88"	
"3d10.21s"	"2S"	"1/2"	2	" 61993.8"	
"3d10.21p"	"2P*"	"1/2,3/2"	6	" 62012.70"	
"3d10.22s"	"2S"	"1/2"	2	" 62026.1"	
"3d10.22p"	"2P*"	"1/2,3/2"	6	" 62042.44"	
"3d10.23s"	"2S"	"1/2"	2	" 62054.0"	
"3d10.23p"	"2P*"	"1/2,3/2"	6	" 62068.01"	
"3d10.24s"	"2S"	"1/2"	2	" 62077.95"	
"3d10.24p"	"2P*"	"1/2,3/2"	6	" 62090.17"	
"3d10.25s"	"2S"	"1/2"	2	" 62098.9"	
"3d10.25p"	"2P*"	"1/2,3/2"	6	" 62109.53"	
"3d10.26s"	"2S"	"1/2"	2	" 62117.36"	
"3d10.26p"	"2P*"	"1/2,3/2"	6	" 62126.50"	
"3d10.27s"	"2S"	"1/2"	2	" 62133.1"	
"3d10.27p"	"2P*"	"1/2,3/2"	6	" 62141.44"	
"3d10.28s"	"2S"	"1/2"	2	" 62147.43"	
"3d10.28p"	"2P*"	"1/2,3/2"	6	" 62154.77"	
"3d10.29s"	"2S"	"1/2"	2	" 62159.95"	
"3d10.29p"	"2P*"	"1/2,3/2"	6	" 62166.63"	
"3d10.30s"	"2S"	"1/2"	2	" 62171.39"	
"3d10.30p"	"2P*"	"1/2,3/2"	6	" 62177.22"	
"3d10.31s"	"2S"	"1/2"	2	" 62181.48"	
"3d10.31p"	"2P*"	"1/2,3/2"	6	" 62186.73"	
