Configuration	Term	J	g	Level (cm-1)
"4f6.(7F).6s"	"8F"	"1/2"	2	" 0.00"	
"4f6.(7F).6s"	"8F"	"3/2"	4	" 326.64"	
"4f6.(7F).6s"	"8F"	"5/2"	6	" 838.22"	
"4f6.(7F).6s"	"8F"	"7/2"	8	" 1489.16"	
"4f6.(7F).6s"	"6F"	"1/2"	2	" 1518.29"	
"4f6.(7F).6s"	"6F"	"3/2"	4	" 2003.23"	
"4f6.(7F).6s"	"8F"	"9/2"	10	" 2237.97"	
"4f6.(7F).6s"	"6F"	"5/2"	6	" 2688.69"	
"4f6.(7F).6s"	"8F"	"11/2"	12	" 3052.65"	
"4f6.(7F).6s"	"6F"	"7/2"	8	" 3499.12"	
"4f6.(7F).6s"	"8F"	"13/2"	14	" 3909.62"	
"4f6.(7F).6s"	"6F"	"9/2"	10	" 4386.03"	
"4f6.(7F).6s"	"6F"	"11/2"	12	" 5317.56"	
"4f6.(7F).5d"	"8H"	"3/2"	4	" 7135.06"	
"4f6.(7F).5d"	"8H"	"5/2"	6	" 7524.86"	
"4f6.(7F).5d"	"8H"	"7/2"	8	" 8046.00"	
"4f6.(7F).5d"	"8D"	"3/2"	4	" 8578.70"	
"4f6.(7F).5d"	"8H"	"9/2"	10	" 8679.23"	
"4f6.(7F).5d"	"8H"	"11/2"	12	" 9406.63"	
"4f6.(7F).5d"	"8D"	"5/2"	6	" 9410.00"	
"4f6.(7F).5d"	"8D"	"7/2"	8	" 10180.70"	
"4f6.(7F).5d"	"8H"	"13/2"	14	" 10214.38"	
"4f6.(7F).5d"	"8G"	"1/2"	2	" 10371.51"	
"4f6.(7F).5d"	"8G"	"3/2"	4	" 10518.50"	
"4f6.(7F).5d"	"8F"	"1/2"	2	" 10743.40"	
"4f6.(7F).5d"	"8G"	"5/2"	6	" 10873.30"	
"4f6.(7F).5d"	"8D"	"9/2"	10	" 10960.16"	
"4f6.(7F).5d"	"6P"	"3/2"	4	" 11047.30"	
"4f6.(7F).5d"	"8H"	"15/2"	16	" 11094.06"	
"4f6.(7F).5d"	"8F"	"3/2"	4	" 11155.30"	
"4f6.(7F).5d"	"8G"	"7/2"	8	" 11395.40"	
"4f6.(7F).5d"	"8F"	"5/2"	6	" 11659.80"	
"4f6.(7F).5d"	"8D"	"11/2"	12	" 11791.05"	
"4f6.(7F).5d"	"6P"	"5/2"	6	" 11798.60"	
"4f6.(7F).5d"	"8H"	"17/2"	18	" 12045.10"	
"4f6.(7F).5d"	"8G"	"9/2"	10	" 12045.17"	
"4f6.(7F).5d"	"8F"	"7/2"	8	" 12232.34"	
"4f6.(7F).5d"	"8P"	"5/2"	6	" 12566.80"	
"4f6.(7F).5d"	"8G"	"11/2"	12	" 12789.81"	
"4f6.(7F).5d"	"8F"	"9/2"	10	" 12841.60"	
"4f6.(7F).5d"	"8P"	"7/2"	8	" 12987.86"	
"4f6.(7F).5d"	"8F"	"11/2"	12	" 13466.50"	
"4f6.(7F).5d"	"8G"	"13/2"	14	" 13604.50"	
"4f6.(7F).5d"	"6P"	"7/2"	8	" 13777.05"	
"4f6.(7F).5d"	"8F"	"13/2"	14	" 14084.55"	
"4f6.(7F).5d"	"8P"	"9/2"	10	" 14115.00"	
"4f6.(7F).5d"	"6H"	"5/2"	6	" 14193.43"	
"4f6.(7F).5d"	"8G"	"15/2"	16	" 14503.67"	
"4f6.(7F).5d"	"6H"	"7/2"	8	" 14667.96"	
"4f6.(7F).5d"	"6H"	"9/2"	10	" 15242.95"	
"4f6.(7F).5d"	"6H"	"11/2"	12	" 15897.54"	
"4f6.(7F).5d"	"6F"	"3/2"	4	" 16077.75"	
"4f6.(7F).5d"	"6F"	"1/2"	2	" 16162.32"	
"4f6.(7F).5d"	"6D"	"5/2"	6	" 16428.70"	
"4f6.(7F).5d"	"6H"	"13/2"	14	" 16615.50"	
"4f6.(7F).5d"	"6F"	"7/2"	8	" 17005.30"	
"4f6.(7F).5d"	"6D"	"1/2"	2	" 17054.60"	
"4f6.(7F).5d"	"6H"	"15/2"	16	" 17391.89"	
"4f6.(7F).5d"	"6D"	"3/2"	4	" 17568.38"	
"4f6.(7F).5d"	"6F"	"9/2"	10	" 17717.86"	
"4f6.(7F).5d"	""	"5/2"	6	" 18050.94"	
"4f7"	"8S*"	"7/2"	8	" 18288.85"	
"4f6.(7F).5d"	"6G"	"3/2"	4	" 18478.13"	
"4f6.(7F).5d"	"6F"	"11/2"	12	" 18506.80"	
"4f6.(7F).5d"	"6D"	"7/2"	8	" 18807.69"	
"4f6.(7F).5d"	"6G"	"5/2"	6	" 19035.41"	
"4f6.(7F).5d"	"6D"	"9/2"	10	" 19400.27"	
"4f6.(7F).5d"	"6G"	"7/2"	8	" 19627.90"	
"4f6.(7F).5d"	"6G"	"9/2"	10	" 20179.48"	
"4f6.(7F).5d"	"6G"	"13/2"	14	" 20582.56"	
"4f6.(7F).5d"	"6G"	"11/2"	12	" 20648.02"	
"4f6.(7F).6p?"	"8G*"	"1/2"	2	" 21250.75"	
"4f5.(6H*).5d.6s?"	"*"	"3/2"	4	" 21507.87"	
""	"8F*"	"1/2"	2	" 21655.42"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 21702.33"	
"4f5.(6H*).5d.6s?"	"*"	"5/2"	6	" 21813.61"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 21904.12"	
"4f5.(6H*).5d.6s?"	"*"	"5/2"	6	" 22039.98"	
"4f6.(7F).6p?"	"*"	"5/2"	6	" 22248.32"	
"4f6.(7F).6p?"	"*"	"5/2"	6	" 22429.49"	
"4f5.(6H*).5d.6s?"	"*"	"7/2"	8	" 22788.68"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 22875.41"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 23177.49"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 23260.95"	
""	"*"	"5/2"	6	" 23321.24"	
""	"*"	"1/2"	2	" 23352.41"	
"4f6.(7F).6p?"	"*"	"9/2"	10	" 23646.90"	
""	"*"	"1/2"	2	" 23659.99"	
"4f5.(6H*).5d.6s?"	"*"	"9/2"	10	" 23752.70"	
"4f6.(7F).6p?"	"*"	"5/2"	6	" 23842.20"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 23962.25"	
""	"*"	"3/2"	4	" 24013.56"	
""	"*"	"5/2"	6	" 24194.38"	
""	"*"	"1/2"	2	" 24221.81"	
"4f6.(7F).6p?"	"*"	"9/2"	10	" 24257.37"	
""	"*"	"7/2"	8	" 24358.12"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 24429.52"	
"4f6.(7F).6p?"	"*"	"5/2"	6	" 24582.59"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 24588.00"	
""	"*"	"3/2"	4	" 24685.53"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 24689.84"	
"4f5.(6H*).5d.6s?"	"*"	"11/2"	12	" 24816.28"	
""	"*"	"5/2"	6	" 24848.47"	
""	"*"	"7/2"	8	" 24897.91"	
"4f5.(6H*).5d.6s?"	"*"	"1/2"	2	" 24919.90"	
"4f6.(7F).6p?"	"*"	"5/2"	6	" 24928.80"	
""	"*"	"3/2"	4	" 25055.54"	
""	"8F*"	"1/2"	2	" 25115.55"	
""	"*"	"5/2"	6	" 25175.32"	
"4f5.(6H*).5d.6s?"	"*"	"3/2"	4	" 25178.45"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 25304.09"	
""	"*"	"9/2"	10	" 25336.52"	
"4f6.(7F).6p?"	"*"	"3/2"	4	" 25361.45"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 25385.36"	
""	"*"	"5/2"	6	" 25417.14"	
""	"*"	"5/2"	6	" 25546.03"	
""	"*"	"3/2"	4	" 25552.80"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 25565.97"	
"4f6.(7F).6p?"	"*"	"9/2"	10	" 25597.70"	
"4f6.(7F).6p?"	"*"	"13/2"	14	" 25664.97"	
""	"*"	"7/2"	8	" 25790.15"	
"4f5.(6H*).5d.6s?"	"*"	"13/2"	14	" 25939.87"	
"4f5.(6H*).5d.6s?"	"*"	"5/2"	6	" 25980.32"	
"4f6.(7F).6p?"	"*"	"9/2"	10	" 26046.35"	
""	"*"	"7/2"	8	" 26086.63"	
""	"*"	"7/2"	8	" 26159.60"	
""	"*"	"5/2"	6	" 26190.92"	
""	"*"	"5/2"	6	" 26214.05"	
""	"8F*"	"1/2"	2	" 26253.55"	
""	"*"	"5/2"	6	" 26357.90"	
""	"*"	"11/2"	12	" 26413.29"	
""	"8G*"	"1/2"	2	" 26442.18"	
""	"*"	"3/2"	4	" 26484.66"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 26505.53"	
""	"*"	"7/2"	8	" 26509.67"	
"4f6.(7F).6p?"	"*"	"13/2"	14	" 26540.12"	
"4f6.(7F).6p?"	"*"	"9/2"	10	" 26565.61"	
""	"*"	"3/2"	4	" 26599.08"	
"4f5.5d.6s?"	"8G*"	"1/2"	2	" 26690.30"	
""	"*"	"3/2"	4	" 26723.87"	
""	"*"	"7/2"	8	" 26771.62"	
"4f5.5d.6s?"	"*"	"9/2"	10	" 26820.81"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 26828.29"	
""	"*"	"11/2"	12	" 26880.60"	
"4f5.5d.6s?"	"*"	"15/2"	16	" 26889.18"	
""	"*"	"7/2"	8	" 26938.42"	
""	"*"	"5/2"	6	" 26974.67"	
""	"*"	"9/2"	10	" 27001.20"	
"4f5.5d.6s?"	"*"	"3/2"	4	" 27063.30"	
""	"*"	"5/2"	6	" 27078.30"	
""	"*"	"7/2"	8	" 27107.62"	
""	"*"	"5/2"	6	" 27165.35"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 27188.30"	
""	"*"	"1/2"	2	" 27210.12"	
"4f6.(7F).6p?"	"*"	"15/2"	16	" 27263.25"	
""	"*"	"5/2"	6	" 27284.69"	
"4f5.5d.6s?"	"*"	"9/2"	10	" 27309.73"	
""	"*"	"9/2"	10	" 27386.69"	
"4f6.(7F).6p?"	"*"	"7/2"	8	" 27464.20"	
""	"8H*"	"3/2"	4	" 27492.95"	
""	"*"	"7/2"	8	" 27552.45"	
"4f5.5d.6s?"	"*"	"5/2"	6	" 27631.18"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 27638.83"	
""	"*"	"13/2"	14	" 27639.40"	
"4f5.5d.6s?"	"*"	"13/2"	14	" 27695.96"	
""	"*"	"9/2"	10	" 27824.78"	
""	"*"	"3/2"	4	" 27829.77"	
""	"*"	"9/2"	10	" 27849.30"	
""	"*"	"5/2"	6	" 27923.96"	
""	"*"	"3/2"	4	" 27942.33"	
""	"*"	"11/2"	12	" 27987.24"	
""	"*"	"7/2"	8	" 27997.25"	
""	"*"	"3/2"	4	" 28011.88"	
""	"*"	"9/2"	10	" 28022.50"	
"4f5.5d.6s?"	"*"	"7/2"	8	" 28072.33"	
""	"*"	"1/2"	2	" 28142.79"	
""	"*"	"11/2"	12	" 28151.40"	
""	"*"	"9/2"	10	" 28191.96"	
""	"8H*"	"3/2"	4	" 28239.54"	
""	"*"	"7/2"	8	" 28256.32"	
""	"*"	"9/2"	10	" 28314.18"	
""	"*"	"5/2"	6	" 28394.04"	
""	"*"	"5/2"	6	" 28429.38"	
""	"*"	"7/2"	8	" 28445.43"	
"4f6.(7F).6p?"	"*"	"11/2"	12	" 28540.12"	
""	"*"	"11/2"	12	" 28554.98"	
""	"*"	"5/2"	6	" 28573.13"	
""	"*"	"5/2"	6	" 28672.08"	
""	"*"	"9/2"	10	" 28725.53"	
""	"*"	"7/2"	8	" 28730.14"	
""	"*"	"3/2"	4	" 28812.92"	
""	"*"	"11/2"	12	" 28850.60"	
""	"*"	"9/2"	10	" 28913.99"	
""	"*"	"5/2"	6	" 28929.72"	
""	"*"	"3/2"	4	" 28938.55"	
""	"*"	"1/2"	2	" 28980.58"	
""	"*"	"11/2"	12	" 28988.79"	
"4f5.5d.6s?"	"*"	"9/2"	10	" 28997.14"	
""	"*"	"13/2"	14	" 29123.57"	
""	"*"	"11/2"	12	" 29137.23"	
""	"*"	"5/2"	6	" 29238.56"	
""	"*"	"7/2"	8	" 29246.00"	
""	"*"	"7/2"	8	" 29310.16"	
""	"*"	"11/2"	12	" 29314.23"	
""	"*"	"9/2"	10	" 29387.87"	
""	"*"	"5/2"	6	" 29391.38"	
""	"8G*"	"1/2"	2	" 29422.65"	
""	"*"	"11/2"	12	" 29493.71"	
""	"*"	"7/2"	8	" 29509.60"	
""	"*"	"3/2"	4	" 29533.82"	
""	"*"	"9/2"	10	" 29591.12"	
""	"*"	"7/2"	8	" 29619.89"	
"4f6.(7F).6p?"	"*"	"13/2"	14	" 29640.51"	
""	"*"	"3/2"	4	" 29655.90"	
""	"*"	"5/2"	6	" 29732.66"	
""	"*"	"11/2"	12	" 29801.08"	
""	"*"	"9/2"	10	" 29804.88"	
""	"*"	"3/2"	4	" 29894.23"	
""	"*"	"13/2"	14	" 29913.42"	
"4f5.5d.6s?"	"*"	"11/2"	12	" 29934.80"	
""	"*"	"5/2"	6	" 29986.54"	
""	"*"	"9/2"	10	" 29998.15"	
""	"*"	"5/2"	6	" 30031.47"	
""	"*"	"3/2"	4	" 30082.93"	
""	"*"	"9/2"	10	" 30104.78"	
""	"*"	"7/2"	8	" 30112.78"	
""	"*"	"13/2"	14	" 30123.89"	
