Configuration	Term	J	g	Level (cm-1)
"4f.(2F*).5d2.(3F)"	"4H*"	"7/2"	8	" 0.000"	
"4f.(2F*).5d2.(3F)"	"*"	"9/2"	10	" 987.611"	
"4f.(2F*).5d2.(3F)"	"4I*"	"9/2"	10	" 1410.304"	
"4f.(2F*).5d2.(3F)"	"*"	"7/2"	8	" 1873.934"	
"4f.(2F*).5d2.(3F)"	"*"	"1/2"	2	" 2140.492"	
"4f.5d.(1G*).6s"	"*"	"9/2"	10	" 2382.246"	
"4f.(2F*).5d2.(3F)"	"4I*"	"11/2"	12	" 2563.233"	
"4f.(2F*).5d2.(3F)"	"4H*"	"9/2"	10	" 2581.257"	
"4f.5d.(3F*).6s"	"4F*"	"3/2"	4	" 2595.644"	
"4f.5d.(3F*).6s"	"*"	"5/2"	6	" 2634.666"	
"4f.5d.(1G*).6s"	"*"	"7/2"	8	" 2641.559"	
"4f.(2F*).5d2.(3F)"	"4H*"	"11/2"	12	" 2879.695"	
"4f.5d.(3F*).6s"	"4F*"	"5/2"	6	" 3363.427"	
"4f.(2F*).5d2.(3F)"	"2S*"	"1/2"	2	" 3508.470"	
"4f.5d.(1G*).6s"	"*"	"9/2"	10	" 3593.882"	
"4f.(2F*).5d2.(3F)"	"*"	"7/2"	8	" 3703.594"	
"4f.(2F*).5d2.(3F)"	"4D*"	"3/2"	4	" 3745.475"	
"4f.(2F*).5d2.(3F)"	"4I*"	"13/2"	14	" 3793.634"	
"4f2.(3H).6s"	"4H"	"7/2"	8	" 3854.012"	
"4f.5d.(3H*).6s"	"4H*"	"7/2"	8	" 3995.460"	
"4f2.(3H).6s"	"4H"	"9/2"	10	" 4165.550"	
"4f.(2F*).5d2.(3F)"	"4F*"	"3/2"	4	" 4201.893"	
"4f.(2F*).5d2.(3F)"	"4H*"	"13/2"	14	" 4203.934"	
"4f.5d.(3G*).6s"	"*"	"7/2"	8	" 4266.397"	
"4f.5d.(3G*).6s"	"*"	"5/2"	6	" 4322.708"	
"4f.5d.(3F*).6s"	"4F*"	"7/2"	8	" 4459.872"	
