Configuration	Term	J	g	Level (cm-1)
"4f7"	"8S*"	"7/2"	8	" 0.00"	
"4f7"	"6P*"	"7/2"	8	" 28200.06"	
"4f7"	"6P*"	"5/2"	6	" 28628.54"	
"4f7"	"6I*"	"7/2"	8	" 31745.99"	
"4f7"	"6I*"	"9/2"	10	" 31954.21"	
"4f7"	"6I*"	"17/2"	18	" 32073.30"	
"4f7"	"6I*"	"11/2"	12	" 32179.55"	
"4f7"	"6I*"	"15/2"	16	" 32307.78"	
"4f7"	"6I*"	"13/2"	14	" 32314.14"	
"4f6.(7F).5d"	"8H"	"3/2"	4	" 33856.22"	
"4f6.(7F).5d"	"8H"	"5/2"	6	" 34394.41"	
"4f6.(7F).5d"	"8H"	"7/2"	8	" 35108.86"	
"4f6.(7F).5d"	"8D"	"3/2"	4	" 35627.36"	
"4f6.(7F).5d"	"8H"	"9/2"	10	" 35972.13"	
"4f6.(7F).5d"	"8H"	"11/2"	12	" 36962.29"	
"4f6.(7F).5d"	"8G"	"1/2"	2	" 38050.11"	
"4f6.(7F).5d"	"8H"	"13/2"	14	" 38067.33"	
"4f6.(7F).5d"	"8D"	"7/2"	8	" 38229.07"	
"4f6.(7F).5d"	"8G"	"3/2"	4	" 38316.66"	
"4f6.(7F).5d"	"8G"	"5/2"	6	" 38828.56"	
"4f6.(7F).5d"	"8F"	"3/2"	4	" 39014.36"	
"4f6.(7F).5d"	"8D"	"9/2"	10	" 39225.71"	
"4f6.(7F).5d"	"8H"	"15/2"	16	" 39289.69"	
"4f6.(7F).5d"	"8G"	"7/2"	8	" 39579.66"	
"4f6.(7F).5d"	"8F"	"5/2"	6	" 39636.88"	
"4f6.(7F).5d"	"8P"	"5/2"	6	" 39769.05"	
"4f6.(7F).5d"	"8D"	"11/2"	12	" 40133.12"	
"4f6.(7F).5d"	"8F"	"7/2"	8	" 40371.65"	
"4f6.(7F).5d"	"8G"	"9/2"	10	" 40518.43"	
"4f6.(7F).5d"	"8H"	"17/2"	18	" 40659.41"	
"4f6.(7F).5d"	"8P"	"7/2"	8	" 40870.60"	
"4f6.(7F).5d"	""	"5/2"	6	" 40897.66"	
"4f6.(7F).5d"	"8F"	"9/2"	10	" 41159.52"	
"4f6.(7F).5d"	"8G"	"11/2"	12	" 41573.22"	
"4f6.(7F).5d"	"8F"	"11/2"	12	" 41987.90"	
"4f6.(7F).5d"	"8P"	"9/2"	10	" 42084.25"	
"4f6.(7F).5d"	"6P"	"7/2"	8	" 42530.91"	
"4f6.(7F).5d"	"8G"	"13/2"	14	" 42658.20"	
"4f6.(7F).5d"	"8F"	"13/2"	14	" 42850.07"	
"4f6.(7F).5d"	"6H"	"5/2"	6	" 43395.75"	
"4f6.(7F).5d"	"8G"	"15/2"	16	" 43658.96"	
"4f6.(7F).5d"	"6H"	"7/2"	8	" 43885.27"	
"4f6.(7F).5d"	"6H"	"9/2"	10	" 44553.80"	
"4f6.(7F).5d"	"6H"	"11/2"	12	" 45313.75"	
"4f6.(7F).6s"	"8F"	"1/2"	2	" 46096.40"	
"4f6.(7F).5d"	"6F"	"5/2"	6	" 46108.79"	
"4f6.(7F).5d"	"6H"	"13/2"	14	" 46150.85"	
"4f6.(7F).6s"	"8F"	"3/2"	4	" 46519.26"	
"4f6.(7F).5d"	"6F"	"7/2"	8	" 46793.38"	
"4f6.(7F).5d"	"6H"	"15/2"	16	" 47069.87"	
"4f6.(7F).6s"	"8F"	"5/2"	6	" 47173.34"	
"4f6.(7F).5d"	"6F"	"9/2"	10	" 47714.74"	
"4f6.(7F).6s"	"8F"	"7/2"	8	" 47993.76"	
"4f6.(7F).6s"	"6F"	"1/2"	2	" 48259.62"	
"4f6.(7F).5d"	"6D"	"5/2"	6	" 48496.43"	
