Configuration	Term	J	g	Level (cm-1)
"6s"	"2S"	"1/2"	2	" 0.000"	
"5d"	"2D"	"3/2"	4	" 4873.852"	
"5d"	"2D"	"5/2"	6	" 5674.807"	
"6p"	"2P*"	"1/2"	2	" 20261.561"	
"6p"	"2P*"	"3/2"	4	" 21952.404"	
"7s"	"2S"	"1/2"	2	" 42355.175"	
"6d"	"2D"	"3/2"	4	" 45949.472"	
"6d"	"2D"	"5/2"	6	" 46154.847"	
"4f"	"2F*"	"5/2"	6	" 48258.617"	
"4f"	"2F*"	"7/2"	8	" 48483.332"	
"7p"	"2P*"	"1/2"	2	" 49389.822"	
"7p"	"2P*"	"3/2"	4	" 50011.340"	
"5f"	"2F*"	"5/2"	6	" 57390.922"	
"5f"	"2F*"	"7/2"	8	" 57631.739"	
"8s"	"2S"	"1/2"	2	" 58025.211"	
"7d"	"2D"	"3/2"	4	" 59800.254"	
"7d"	"2D"	"5/2"	6	" 59894.928"	
"8p"	"2P*"	"1/2"	2	" 61339.5"	
"8p"	"2P*"	"3/2"	4	" 61642.0"	
"5g"	"2G"	"7/2"	8	" 63026.725u"	
"5g"	"2G"	"9/2"	10	" 63026.725u"	
"6f"	"2F*"	"5/2"	6	" 64596.33"	
"6f"	"2F*"	"7/2"	8	" 64697.08"	
"9s"	"2S"	"1/2"	2	" 65683.646"	
"8d"	"2D"	"3/2"	4	" 66673.651"	
"8d"	"2D"	"5/2"	6	" 66725.591"	
"9p"	"2P*"	"1/2"	2	" 67511.2"	
"9p"	"2P*"	"3/2"	4	" 67681.4"	
"6g"	"2G"	"7/2"	8	" 68426.095u"	
"6g"	"2G"	"9/2"	10	" 68426.095u"	
"7f"	"2F*"	"5/2"	6	" 69211.75"	
"7f"	"2F*"	"7/2"	8	" 69260.46"	
"10s"	"2S"	"1/2"	2	" 70014.584"	
"9d"	"2D"	"3/2"	4	" 70620.247"	
"9d"	"2D"	"5/2"	6	" 70651.905"	
"10p"	"2P*"	"1/2"	2	" 71129.8"	
"10p"	"2P*"	"3/2"	4	" 71235.2"	
"7g"	"2G"	"7/2"	8	" 71682.623u"	
"7g"	"2G"	"9/2"	10	" 71682.623u"	
"8f"	"2F*"	"5/2"	6	" 72142.77"	
"8f"	"2F*"	"7/2"	8	" 72170.19"	
"11s"	"2S"	"1/2"	2	" 72705.28"	
"10d"	"2D"	"3/2"	4	" 73101.58"	
"10d"	"2D"	"5/2"	6	" 73122.35"	
"11p"	"2P*"	"1/2"	2	" 73436.0"	
"11p"	"2P*"	"3/2"	4	" 73506.7"	
"8g"	"2G"	"7/2"	8	" 73795.87u"	
"8g"	"2G"	"9/2"	10	" 73795.87u"	
"9f"	"2F*"	"5/2"	6	" 74091.05"	
"9f"	"2F*"	"7/2"	8	" 74108.92"	
"12s"	"2S"	"1/2"	2	" 74491.63"	
"11d"	"2D"	"3/2"	4	" 74765.50"	
"11d"	"2D"	"5/2"	6	" 74779.78"	
"12p"	"2P*"	"1/2"	2	" 74997.4"	
"12p"	"2P*"	"3/2"	4	" 75046.9"	
"9g"	"2G"	"7/2"	8	" 75244.13u"	
"9g"	"2G"	"9/2"	10	" 75244.13u"	
"10f"	"2F*"	"5/2"	6	" 75447.5"	
"10f"	"2F*"	"7/2"	8	" 75459.0"	
"12d"	"2D"	"5/2"	6	" 75945.97"	
"10g"	"2G"	"7/2"	8	" 76279.68u"	
"10g"	"2G"	"9/2"	10	" 76279.68u"	
"11f"	"2F*"	"5/2"	6	" 76425.6"	
"11f"	"2F*"	"7/2"	8	" 76433.7"	
"12f"	"2F*"	"5/2"	6	" 77154.3"	
"12f"	"2F*"	"7/2"	8	" 77160.6"	
"13f"	"2F*"	"5/2"	6	" 77710"	
"13f"	"2F*"	"7/2"	8	" 77715"	
"14f"	"2F*"	"5/2"	6	" 78163u"	
"14f"	"2F*"	"7/2"	8	" 78163u"	
"20s"	"2S"	"1/2"	2	" 79059.04"	
"19d"	"2D"	"3/2"	4	" 79096.95"	
"19d"	"2D"	"5/2"	6	" 79098.85"	
"21s"	"2S"	"1/2"	2	" 79240.50"	
"20d"	"2D"	"3/2"	4	" 79272.22"	
"20d"	"2D"	"5/2"	6	" 79273.91"	
"22s"	"2S"	"1/2"	2	" 79393.13"	
