Configuration	Term	J	g	Level (cm-1)
"5d.6s2"	"2D"	"3/2"	4	" 0.00"	
"5d.6s2"	"2D"	"5/2"	6	" 1993.92"	
"6s2.6p"	"2P*"	"1/2"	2	" 4136.13"	
"6s2.6p"	"2P*"	"3/2"	4	" 7476.39"	
"5d.6s.(3D).6p"	"4F*"	"3/2"	4	" 17427.28"	
"5d.6s.(3D).6p"	"4F*"	"5/2"	6	" 18504.58"	
"5d2.(3F).6s"	"4F"	"3/2"	4	" 18851.31"	
"5d2.(3F).6s"	"4F"	"5/2"	6	" 19403.29"	
"5d2.(3F).6s"	"4F"	"7/2"	8	" 20247.29"	
"5d.6s.(3D).6p"	"4F*"	"7/2"	8	" 20432.53"	
"5d.6s.(3D).6p"	"4D*"	"1/2"	2	" 20762.47"	
"5d.6s.(3D).6p"	"4D*"	"3/2"	4	" 21195.37"	
"5d2.(3F).6s"	"4F"	"9/2"	10	" 21242.26"	
"5d.6s.(3D).6p"	"2D*"	"5/2"	6	" 21462.38"	
"5d2.(3P).6s"	"4P"	"1/2"	2	" 21472.44"	
"5d.6s.(3D).6p"	"2D*"	"3/2"	4	" 22124.76"	
"5d.6s.(3D).6p"	"4D*"	"5/2"	6	" 22221.68"	
"5d2.(3P).6s"	"4P"	"3/2"	4	" 22467.56"	
"5d.6s.(3D).6p"	"4F*"	"9/2"	10	" 22609.46"	
"5d2.(3P).6s"	"4P"	"5/2"	6	" 22802.14"	
"5d.6s.(3D).6p"	"4D*"	"7/2"	8	" 23524.24"	
"5d.6s.(3D).6p"	"4P*"	"1/2"	2	" 24108.72"	
"6s2.7s"	"2S"	"1/2"	2	" 24125.99"	
"5d.6s.(3D).6p"	"4P*"	"3/2"	4	" 24308.09"	
"5d2.(1D).6s"	"2D"	"3/2"	4	" 24518.30"	
"5d2.(1D).6s"	"2D"	"5/2"	6	" 24711.31"	
"5d.6s.(3D).6p"	"4P*"	"5/2"	6	" 25191.56"	
"5d2.(3F).6s"	"2F"	"5/2"	6	" 25860.78"	
"5d2.(3F).6s"	"2F"	"7/2"	8	" 26570.40"	
""	""	"9/2"	10	" 26671.32"	
"5d2.(1G).6s"	"2G"	"9/2"	10	" 27689.31"	
"5d2.(1G).6s"	"2G"	"7/2"	8	" 27991.61"	
"5d.6s.(1D).6p"	"2F*"	"5/2"	6	" 28020.11"	
"5d2.(3P).6s"	"2P"	"1/2"	2	" 28793.42"	
"6s2.7p"	"2P*"	"1/2"	2	" 29431.05"	
"5d.6s.(1D).6p"	"2F*"	"7/2"	8	" 29486.94"	
"5d.6s.(1D).6p"	"2D*"	"3/2"	4	" 29608.01"	
"5d2.(3P).6s"	"2P"	"3/2"	4	" 29937.90"	
"5d.6s.(3D).6p"	"2F*"	"5/2"	6	" 30183.55"	
"6s2.7p"	"2P*"	"3/2"	4	" 30488.62"	
"5d2.(1S).6s"	"2S"	"1/2"	2	" 30747.30"	
"5d.6s.(1D).6p"	"2P*"	"3/2"	4	" 31523.03"	
"6s2.6d"	"2D"	"3/2"	4	" 31542.24"	
"6s2.6d"	"2D"	"5/2"	6	" 31713.60"	
"5d.6s.(3D).6p"	"2F*"	"7/2"	8	" 31751.17"	
