Configuration	Term	J	g	Level (cm-1)
"4d10.5s2"	"1S"	"0"	1	" 0.000"	
"4d10.5s.5p"	"3P*"	"0"	1	" 30113.990"	
"4d10.5s.5p"	"3P*"	"1"	3	" 30656.087"	
"4d10.5s.5p"	"3P*"	"2"	5	" 31826.952"	
"4d10.5s.5p"	"1P*"	"1"	3	" 43692.384"	
"4d10.5s.6s"	"3S"	"1"	3	" 51483.980"	
"4d10.5s.6s"	"1S"	"0"	1	" 53310.101"	
"4d10.5s.6p"	"3P*"	"0"	1	" 58390.9"	
"4d10.5s.6p"	"3P*"	"1"	3	" 58461.6"	
"4d10.5s.6p"	"3P*"	"2"	5	" 58635.7"	
"4d10.5s.5d"	"1D"	"2"	5	" 59219.734"	
"4d10.5s.5d"	"3D"	"1"	3	" 59485.768"	
"4d10.5s.5d"	"3D"	"2"	5	" 59497.868"	
"4d10.5s.5d"	"3D"	"3"	7	" 59515.980"	
"4d10.5s.6p"	"1P*"	"1"	3	" 59907.28"	
"4d10.5s.7s"	"3S"	"1"	3	" 62563.435"	
"4d10.5s.7s"	"1S"	"0"	1	" 63086.896"	
"4d10.5s.7p"	"3P*"	"0"	1	" 64995.9"	
"4d10.5s.7p"	"3P*"	"1"	3	" 65025.5"	
"4d10.5s.7p"	"3P*"	"2"	5	" 65093.702"	
"4d10.5s.6d"	"1D"	"2"	5	" 65134.783"	
"4d10.5s.6d"	"3D"	"1"	3	" 65353.372"	
"4d10.5s.6d"	"3D"	"2"	5	" 65358.881"	
"4d10.5s.6d"	"3D"	"3"	7	" 65367.227"	
"4d10.5s.7p"	"1P*"	"1"	3	" 65501.412"	
"4d10.5s.4f"	"3F*"	"2,3,4"	21	" 65586.0"	
"4d10.5s.8s"	"3S"	"1"	3	" 66682.029"	
"4d10.5s.8s"	"1S"	"0"	1	" 66905.641"	
"4d10.5s.8p"	"3P*"	"0"	1	" 67829.656"	
"4d10.5s.7d"	"1D"	"2"	5	" 67838.401"	
"4d10.5s.8p"	"3P*"	"1"	3	" 67842.06"	
"4d10.5s.8p"	"3P*"	"2"	5	" 67875.191"	
"4d10.5s.7d"	"3D"	"1"	3	" 67989.814"	
"4d10.5s.7d"	"3D"	"2"	5	" 67992.708"	
"4d10.5s.7d"	"3D"	"3"	7	" 67997.101"	
"4d10.5s.8p"	"1P*"	"1"	3	" 68059.393"	
"4d10.5s.5f"	"3F*"	"2,3,4"	21	" 68093.7"	
"4d10.5s.9s"	"3S"	"1"	3	" 68682.325"	
"4d10.5s.9s"	"1S"	"0"	1	" 68798.760"	
"4d10.5s.8d"	"1D"	"2"	5	" 69297.084"	
"4d10.5s.9p"	"3P*"	"0"	1	" 69314.0"	
"4d10.5s.9p"	"3P*"	"1"	3	" 69320.9"	
"4d10.5s.9p"	"3P*"	"2"	5	" 69339.8"	
"4d10.5s.8d"	"3D"	"1"	3	" 69400.900"	
"4d10.5s.8d"	"3D"	"2"	5	" 69402.583"	
"4d10.5s.8d"	"3D"	"3"	7	" 69405.160"	
"4d10.5s.9p"	"1P*"	"1"	3	" 69439.13"	
"4d10.5s.6f"	"3F*"	"2,3,4"	21	" 69456.4"	
"4d10.5s.10s"	"3S"	"1"	3	" 69806.814"	
"4d10.5s.10s"	"1S"	"0"	1	" 69875.238"	
"4d10.5s.9d"	"1D"	"2"	5	" 70169.52"	
"4d10.5s.10p"	"3P*"	"0"	1	" 70191.4"	
"4d10.5s.10p"	"3P*"	"1"	3	" 70195.7"	
"4d10.5s.10p"	"3P*"	"2"	5	" 70207.5"	
"4d10.5s.9d"	"3D"	"1"	3	" 70244.09"	
"4d10.5s.9d"	"3D"	"2"	5	" 70245.060"	
"4d10.5s.9d"	"3D"	"3"	7	" 70246.742"	
"4d10.5s.10p"	"1P*"	"1"	3	" 70267.37"	
"4d10.5s.7f"	"3F*"	"2,3,4"	21	" 70277.4"	
"4d10.5s.11s"	"3S"	"1"	3	" 70502.04"	
"4d10.5s.11s"	"1S"	"0"	1	" 70545.730"	
"4d10.5s.10d"	"1D"	"2"	5	" 70735.75"	
"4d10.5s.10d"	"3D"	"1"	3	" 70787.850"	
"4d10.5s.10d"	"3D"	"2"	5	" 70788.605"	
"4d10.5s.10d"	"3D"	"3"	7	" 70789.634"	
"4d10.5s.11p"	"1P*"	"1"	3	" 70803.25"	
"4d10.5s.8f"	"3F*"	"2,3,4"	21	" 70809.7"	
"4d10.5s.12s"	"3S"	"1"	3	" 70961.993"	
"4d10.5s.12s"	"1S"	"0"	1	" 70992.1"	
"4d10.5s.11d"	"1D"	"2"	5	" 71120.77"	
"4d10.5s.11d"	"3D"	"1"	3	" 71158.957"	
"4d10.5s.11d"	"3D"	"2"	5	" 71159.527"	
"4d10.5s.11d"	"3D"	"3"	7	" 71160.319"	
"4d10.5s.12p"	"1P*"	"1"	3	" 71169.73"	
"4d10.5s.9f"	"3F*"	"2,3,4"	21	" 71174.2"	
"4d10.5s.13s"	"3S"	"1"	3	" 71281.8"	
"4d10.5s.13s"	"1S"	"0"	1	" 71299.0"	
"4d10.5s.12d"	"3D"	"2"	5	" 71423.930"	
"4d10.5s.12d"	"3D"	"3"	7	" 71424.524"	
"4d10.5s.10f"	"1F*"	"3"	7	" 71433.3"	
"4d10.5s.10f"	"3F*"	"2,3,4"	21	" 71434.1"	
"4d10.5s.14s"	"3S"	"1"	3	" 71515.6"	
"4d10.5s.14s"	"1S"	"0"	1	" 71528.0"	
"4d10.5s.13d"	"1D"	"2"	5	" 71596.3"	
"4d10.5s.13d"	"3D"	"1,2,3"	15	" 71618.5"	
"4d10.5s.15s"	"3S"	"1"	3	" 71689.6"	
"4d10.5s.15s"	"1S"	"0"	1	" 71692.4"	
"4d10.5s.14d"	"1D"	"2"	5	" 71748.9"	
"4d10.5s.14d"	"3D"	"1,2,3"	15	" 71767.2"	
"4d10.5s.16s"	"3S"	"1"	3	" 71818.6"	
"4d10.5s.15d"	"1D"	"2"	5	" 71869.2"	
"4d10.5s.15d"	"3D"	"1,2,3"	15	" 71880.7"	
"4d10.5s.16d"	"3D"	"1,2,3"	15	" 71972.1"	
"4d10.5s.17d"	"3D"	"1,2,3"	15	" 72046.7"	
"4d10.5s.18d"	"3D"	"1,2,3"	15	" 72108.2"	
"4d10.5s.19d"	"3D"	"1,2,3"	15	" 72155.7"	
"Cd II (5s 2S<1/2>)"	"Limit"	"---"		" 72540.05"	
"4d10.5p2"	"3P"	"0"	1	" 73996.2"	
"4d10.5p2"	"3P"	"1"	3	" 74745.4"	
"4d10.5p2"	"3P"	"2"	5	" 75860"	
"4d9.5s2.5p"	"1P*"	"1"	3	" 97800"	
"4d9.5s2.5p"	"3P*"	"1"	3	" 103420"	
"4d9.5s2.5p"	"3D*"	"1"	3	" 104351"	
"4d9.5s2.6p"	"1P*"	"1"	3	" 127464"	
"4d9.5s2.6p"	"3P*"	"1"	3	" 132698"	
"4d9.5s2.6p"	"3D*"	"1"	3	" 133044"	
"4d9.5s2.7p"	"1P*"	"1"	3	" 134196"	
"4d9.5s2.4f?"	"3P*?"	"1"	3	" 135097"	
"4d9.5s2.8p"	"1P*"	"1"	3	" 137027"	
"4d9.5s2.9p"	"1P*"	"1"	3	" 138524"	
"4d9.5s2.6f?"	"3P*?"	"1"	3	" 138679"	
"4d9.5s2.10p"	"1P*"	"1"	3	" 139417"	
"4d9.5s2.7p"	"3P*"	"1"	3	" 139652"	
"4d9.5s2.11p"	"1P*"	"1"	3	" 139987"	
"4d9.5s2.12p"	"1P*"	"1"	3	" 140410"	
"4d9.5s2.13p?"	"1P*?"	"1"	3	" 140655"	
"4d9.5s2.4f?"	"1P*"	"1"	3	" 140655"	
"4d9.5s2.8p"	"3P*"	"1"	3	" 142613"	
"4d9.5s2.5f?"	"1P*?"	"1"	3	" 143203"	
"4d9.5s2.9p"	"3P*"	"1"	3	" 144134"	
"4d9.5s2.6f"	"1P*?"	"1"	3	" 144531"	
"4d9.5s2.10p"	"3P*"	"1"	3	" 145034"	
"4d9.5s2.7f?"	"1P*?"	"1"	3	" 145314"	
"4d9.5s2.11p"	"3P*"	"1"	3	" 145603"	
"4d9.5s2.12p"	"3P*"	"1"	3	" 145993"	
"4d9.5s2.13p"	"3P*"	"1"	3	" 146281"	
"4d9.5s2.14p"	"3P*"	"1"	3	" 146446"	
