Configuration	Term	J	g	Level (cm-1)
"4p6"	"1S"	"0"	1	" 0.0"	
"4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	1	" 176434.77"	
"4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	3	" 177698.19"	
"4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	5	" 180213.47"	
"4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	9	" 183123.42"	
"4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	7	" 185105.87"	
"4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	5	" 187564.70"	
"4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	5	" 192655.86"	
"4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	7	" 193106.27"	
"4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	3	" 194411.46"	
"4p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	5	" 196290.12"	
"4p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	3	" 197225.97"	
"4p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	5	" 198738.14"	
"4p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"	7	" 199916.00"	
"4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	1	" 202081.34"	
"4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	3	" 203342.00"	
"4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	3	" 221795.40"	
"4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	5	" 225310.67"	
"4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	7	" 225843.11"	
"4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	3	" 227495.38"	
"4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	5	" 228539.04"	
"4p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	" 228708.73"	
"4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	1	" 232236.60"	
"4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	3	" 234753.44"	
"4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	5	" 236636.50"	
"4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	3	" 236855.60"	
"4p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	1	" 241000.51"	
"4p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	1	" 268448.63"	
"4p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	5	" 268660.40"	
"4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	3	" 268960.97"	
"4p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	3	" 269388.34"	
"4p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	9	" 269810.66"	
"4p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	" 270011.52"	
"4p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	7	" 270340.60"	
"4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	" 271164.97"	
"4p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	7	" 271723.37"	
"4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	" 275109.48"	
"4p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	1	" 278375.24"	
"4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	3	" 278706.16"	
"4p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	5	" 279794.58"	
