Configuration	Term	J	g	Level (cm-1)
"3d5.4s2"	"a 6S"	"5/2"	6	" 0.00"	
"3d6.(5D).4s"	"a 6D"	"9/2"	10	" 17052.29"	
"3d6.(5D).4s"	"a 6D"	"7/2"	8	" 17282.00"	
"3d6.(5D).4s"	"a 6D"	"5/2"	6	" 17451.52"	
"3d6.(5D).4s"	"a 6D"	"3/2"	4	" 17568.48"	
"3d6.(5D).4s"	"a 6D"	"1/2"	2	" 17637.15"	
"3d5.(6S).4s.4p.(3P*)"	"z 8P*"	"5/2"	6	" 18402.46"	
"3d5.(6S).4s.4p.(3P*)"	"z 8P*"	"7/2"	8	" 18531.64"	
"3d5.(6S).4s.4p.(3P*)"	"z 8P*"	"9/2"	10	" 18705.37"	
"3d6.(5D).4s"	"a 4D"	"7/2"	8	" 23296.67"	
"3d6.(5D).4s"	"a 4D"	"5/2"	6	" 23549.20"	
"3d6.(5D).4s"	"a 4D"	"3/2"	4	" 23719.52"	
"3d6.(5D).4s"	"a 4D"	"1/2"	2	" 23818.87"	
"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"3/2"	4	" 24779.32"	
"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"5/2"	6	" 24788.05"	
"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"7/2"	8	" 24802.25"	
"3d5.4s2"	"a 4G"	"11/2"	12	" 25265.74"	
"3d5.4s2"	"a 4G"	"5/2"	6	" 25281.04"	
"3d5.4s2"	"a 4G"	"9/2"	10	" 25285.43"	
"3d5.4s2"	"a 4G"	"7/2"	8	" 25287.74"	
"3d5.4s2"	"a 4P"	"5/2"	6	" 27201.54"	
"3d5.4s2"	"a 4P"	"3/2"	4	" 27248.00"	
"3d5.4s2"	"a 4P"	"1/2"	2	" 27281.85"	
"3d5.4s2"	"b 4D"	"7/2"	8	" 30354.21"	
"3d5.4s2"	"b 4D"	"1/2"	2	" 30411.74"	
"3d5.4s2"	"b 4D"	"5/2"	6	" 30419.61"	
"3d5.4s2"	"b 4D"	"3/2"	4	" 30425.71"	
"3d5.(6S).4s.4p.(3P*)"	"z 4P*"	"5/2"	6	" 31001.15"	
"3d5.(6S).4s.4p.(3P*)"	"z 4P*"	"3/2"	4	" 31076.42"	
"3d5.(6S).4s.4p.(3P*)"	"z 4P*"	"1/2"	2	" 31124.95"	
"3d6.(3P2).4s"	"b 4P"	"5/2"	6	" 33825.49"	
"3d6.(3H).4s"	"a 4H"	"13/2"	14	" 34138.88"	
"3d6.(3H).4s"	"a 4H"	"11/2"	12	" 34250.52"	
"3d6.(3H).4s"	"a 4H"	"9/2"	10	" 34343.90"	
"3d6.(3H).4s"	"a 4H"	"7/2"	8	" 34423.27"	
"3d6.(3P2).4s"	"b 4P"	"3/2"	4	" 34463.37"	
"3d6.(3P2).4s"	"b 4P"	"1/2"	2	" 34845.26"	
"3d6.(3F2).4s"	"a 4F"	"9/2"	10	" 34938.70"	
"3d6.(3F2).4s"	"a 4F"	"7/2"	8	" 35041.37"	
"3d6.(3F2).4s"	"a 4F"	"5/2"	6	" 35114.98"	
"3d6.(3F2).4s"	"a 4F"	"3/2"	4	" 35165.05"	
"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"3/2"	4	" 35689.98"	
"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"5/2"	6	" 35725.85"	
"3d5.(6S).4s.4p.(1P*)"	"y 6P*"	"7/2"	8	" 35769.97"	
"3d5.4s2"	"a 2I"	"11/2"	12	" 37148.66"	
"3d5.4s2"	"a 2I"	"13/2"	14	" 37164.25"	
"3d6.(3G).4s"	"b 4G"	"11/2"	12	" 37420.24"	
"3d6.(3P2).4s"	"a 2P"	"3/2"	4	" 37586.03"	
"3d6.(3G).4s"	"b 4G"	"9/2"	10	" 37630.62"	
"3d6.(3G).4s"	"b 4G"	"7/2"	8	" 37737.22"	
"3d6.(3G).4s"	"b 4G"	"5/2"	6	" 37789.93"	
