Configuration	Term	J	g	Level (cm-1)
"3p6.3d7"	"4F"	"9/2"	10	" 0"	
"3p6.3d7"	"4F"	"7/2"	8	" 2132"	
"3p6.3d7"	"4F"	"5/2"	6	" 3618"	
"3p6.3d7"	"4F"	"3/2"	4	" 4613"	
"3p6.3d7"	"4P"	"5/2"	6	" 23455"	
"3p6.3d7"	"4P"	"3/2"	4	" 23641"	
"3p6.3d7"	"4P"	"1/2"	2	" 24875"	
"3p6.3d7"	"2G"	"9/2"	10	" 25266"	
"3p6.3d7"	"2G"	"7/2"	8	" 27286"	
"3p6.3d7"	"2P"	"3/2"	4	" 30381"	
"3p6.3d7"	"2P"	"1/2"	2	" 32157"	
"3p6.3d7"	"2H"	"11/2"	12	" 34066"	
"3p6.3d7"	"2D2"	"5/2"	6	" 34770"	
"3p6.3d7"	"2H"	"9/2"	10	" 35975"	
"3p6.3d7"	"2D2"	"3/2"	4	" 37908"	
"3p6.3d7"	"2F"	"5/2"	6	" 55347"	
"3p6.3d7"	"2F"	"7/2"	8	" 56137"	
"3p6.3d7"	"2D1"	"3/2"	4	" 85958"	
"3p6.3d7"	"2D1"	"5/2"	6	" 87036"	
"3d6.(5D).4p"	"6D*"	"9/2"	10	"[369436]"	
"3d6.(5D).4p"	"6D*"	"7/2"	8	"[369786]"	
"3d6.(5D).4p"	"6D*"	"5/2"	6	"[370466]"	
"3d6.(5D).4p"	"6D*"	"3/2"	4	"[371032]"	
"3d6.(5D).4p"	"6D*"	"1/2"	2	"[371400]"	
"3d6.(5D).4p"	"6F*"	"7/2"	8	" 378331"	
"3d6.(5D).4p"	"6F*"	"5/2"	6	" 378410"	
"3d6.(5D).4p"	"6F*"	"9/2"	10	" 378442"	
"3d6.(5D).4p"	"6F*"	"3/2"	4	" 378454"	
"3d6.(5D).4p"	"6F*"	"11/2"	12	"[378462]"	
"3d6.(5D).4p"	"6F*"	"1/2"	2	" 378465"	
"3d6.(5D).4p"	"6P*"	"7/2"	8	" 380938"	
"3d6.(5D).4p"	"6P*"	"5/2"	6	" 383438"	
"3d6.(5D).4p"	"4D*"	"7/2"	8	" 383826"	
"3d6.(5D).4p"	"4F*"	"9/2"	10	" 384680"	
"3d6.(5D).4p"	"4D*"	"5/2"	6	" 384920"	
"3d6.(5D).4p"	"6P*"	"3/2"	4	" 385129"	
"3d6.(5D).4p"	"4D*"	"3/2"	4	" 385660"	
"3d6.(5D).4p"	"4D*"	"1/2"	2	" 385984"	
"3d6.(5D).4p"	"4F*"	"7/2"	8	" 386658"	
"3d6.(5D).4p"	"4F*"	"5/2"	6	" 387971"	
"3d6.(5D).4p"	"4F*"	"3/2"	4	" 388854"	
"3d6.(5D).4p"	"4P*"	"5/2"	6	" 390511"	
"3d6.(5D).4p"	"4P*"	"3/2"	4	" 391820"	
"3d6.(5D).4p"	"4P*"	"1/2"	2	" 392460"	
"3d6.(3P2).4p"	"4P*"	"3/2"	4	" 405352"	
"3d6.(3H).4p"	"4G*"	"11/2"	12	" 406972"	
"3d6.(3H).4p"	"4G*"	"9/2"	10	" 407509"	
"3d6.4p"	"*"	"5/2"	6	" 407719"	
"3d6.4p"	"*"	"7/2"	8	" 407968"	
"3d6.(3H).4p"	"4I*"	"11/2"	12	" 408009"	
"3d6.(3H).4p"	"4I*"	"13/2"	14	" 408054"	
"3d6.4p"	"*"	"9/2"	10	" 408074"	
"3d6.(3H).4p"	"4G*"	"7/2"	8	" 408185"	
"3d6.(3F2).4p"	"4G*"	"5/2"	6	" 408439"	
"3d6.(3H).4p"	"4I*"	"9/2"	10	" 410081"	
"3d6.4p"	"*"	"7/2"	8	" 410262"	
"3d6.(3F2).4p"	"4F*"	"5/2"	6	" 410548"	
"3d6.4p"	"*"	"5/2"	6	" 410747"	
"3d6.(3F2).4p"	"4F*"	"3/2"	4	" 410923"	
"3d6.4p"	"*"	"3/2"	4	" 411061"	
"3d6.(3F2).4p"	"4F*"	"9/2"	10	" 411513"	
"3d6.(3H).4p"	"4I*"	"11/2"	12	" 411558"	
"3d6.(3P2).4p"	"4D*"	"7/2"	8	" 411723"	
"3d6.(3H).4p"	"4H*"	"13/2"	14	" 411824"	
"3d6.4p"	"*"	"9/2"	10	" 412154"	
"3d6.4p"	"*"	"7/2"	8	" 412176"	
"3d6.4p"	"*"	"7/2"	8	" 413087"	
"3d6.(3P2).4p"	"4D*"	"1/2"	2	" 413629"	
