Configuration	Term	J	g	Level (cm-1)
"4d10.5s"	"2S"	"1/2"	2	" 0.00"	
"4d10.5p"	"2P*"	"1/2"	2	" 44136.08"	
"4d10.5p"	"2P*"	"3/2"	4	" 46618.55"	
"4d9.5s2"	"2D"	"5/2"	6	" 69258.91"	
"4d9.5s2"	"2D"	"3/2"	4	" 74893.66"	
"4d10.6s"	"2S"	"1/2"	2	" 82990.66"	
"4d10.5d"	"2D"	"3/2"	4	" 89689.25"	
"4d10.5d"	"2D"	"5/2"	6	" 89843.78"	
"4d10.6p"	"2P*"	"1/2"	2	" 94710.41"	
"4d10.6p"	"2P*"	"3/2"	4	" 95383.63"	
"4d9.5s.(3D).5p"	"4P*"	"5/2"	6	" 106189.20"	
"4d10.7s"	"2S"	"1/2"	2	" 107300.88"	
"4d10.4f"	"2F*"	"5/2"	6	" 108419.47"	
"4d10.4f"	"2F*"	"7/2"	8	" 108432.43"	
"4d9.5s.(3D).5p"	"4P*"	"3/2"	4	" 109440.86"	
"4d9.5s.(3D).5p"	"4F*"	"7/2"	8	" 109736.82"	
"4d9.5s.(3D).5p"	"4F*"	"5/2"	6	" 110168.11"	
"4d10.6d"	"2D"	"3/2"	4	" 110174.10"	
"4d10.6d"	"2D"	"5/2"	6	" 110247.60"	
"4d9.5s.(3D).5p"	"4P*"	"1/2"	2	" 112196.50"	
"4d10.7p"	"2P*"	"1/2"	2	" 112361.06"	
"4d10.7p"	"2P*"	"3/2"	4	" 112490.39"	
"4d9.5s.(3D).5p"	"4F*"	"3/2"	4	" 112785.19"	
"4d9.5s.(3D).5p"	"4D*"	"7/2"	8	" 114793.91?"	
"4d9.5s.(3D).5p"	"4D*"	"5/2"	6	" 114952.30"	
"4d9.5s.(3D).5p"	"4D*"	"3/2"	4	" 116225.71"	
"4d9.5s.(3D).5p"	"2F*"	"5/2"	6	" 116953.70"	
"4d9.5s.(3D).5p"	"4D*"	"1/2"	2	" 117988.79"	
"4d10.8s"	"2S"	"1/2"	2	" 118040.65"	
"4d10.5f"	"2F*"	"7/2"	8	" 118444.36"	
"4d10.5f"	"2F*"	"5/2"	6	" 118545.77"	
"4d10.5g"	"2G"	"7/2"	8	" 118769.95"	
"4d10.5g"	"2G"	"9/2"	10	" 118769.95"	
"4d9.5s.(3D).5p"	"2P*"	"3/2"	4	" 119056.11"	
"4d9.5s.(3D).5p"	"2P*"	"1/2"	2	" 119293.99"	
"4d9.5s.(3D).5p"	"2F*"	"7/2"	8	" 119373.19"	
"4d10.7d"	"2D"	"3/2"	4	" 119522.72"	
"4d10.7d"	"2D"	"5/2"	6	" 119561.99"	
"4d9.5s.(3D).5p"	"2D*"	"3/2"	4	" 120135.22"	
"4d10.8p"	"2P*"	"1/2"	2	" 120618.46"	
"4d10.8p"	"2P*"	"3/2"	4	" 120711.18"	
"4d9.5s.(3D).5p"	"2D*"	"5/2"	6	" 121281.64"	
"4d10.9s"	"2S"	"1/2"	2	" 123751.48"	
"4d10.6f"	"2F*"	"7/2"	8	" 123972.10"	
"4d10.6f"	"2F*"	"5/2"	6	" 123988.39"	
"4d10.6g"	"2G"	"7/2"	8	" 124151.26"	
"4d10.6g"	"2G"	"9/2"	10	" 124151.26"	
"4d10.8d"	"2D"	"3/2"	4	" 124613.30"	
